Open_time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Open_BTCUSDT,High_BTCUSDT,Low_BTCUSDT,Close_BTCUSDT,Volume_BTCUSDT,Quote_asset_volume_BTCUSDT,Number_of_trades_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT,SMA_20,EMA_20,Upper_Band,Middle_Band,Lower_Band,RSI,MACD,Signal,ADX,SlowK,SlowD,CCI,ATR,MFI,buy_1000x_high_coinbase,sell_1000x_high_coinbase,total_trades_coinbase,Sentimiento,Tweets_Utilizados,Cantidad_pos,Cantidad_neg,Cantidad_neu,Compound total,Sentimiento_coin,Tweets_Utilizados_coin,Cantidad_pos_coin,Cantidad_neg_coin,Cantidad_neu_coin,Compound total coin,Sentimiento_referentes,Tweets_Utilizados_referentes,Cantidad_pos_referentes,Cantidad_neg_referentes,Cantidad_neu_referentes,Compound total referentes,Tweets_Utilizados_whale_alert,Buy_1000x_high,sell_1000x_high,total_trades_binance,Tendencia
2021-10-07,32.19,35.31,30.93,33.98,20356598.29,682316606.8833,1286323.0,55315.0,55332.31,53357.0,53785.22,54917.37766,2983143121.088643,1703147.0,3574.88,3653.98,3470.8,3587.47,486102.3591,1736906584.27609,1252503.0,434.9,450.0,423.6,438.5,1159098.7447,509653579.8304,736772.0,30.6285,31.09115862,35.668886,30.6285,25.588114,57.81545022,0.49479763,0.20704524,16.58796181,79.32658551,75.53116606,127.13724206,3.3106881,47.03638532,31.0,37.0,82810.0,pos,113.0,51.0,22.0,40.0,16.0734,pos,149.0,79.0,21.0,49.0,28.2979,neu,0.0,0.0,0.0,0.0,0.0,145.0,639.0,759.0,841000.0,Alcista
2021-10-08,33.98,34.49,33.03,33.35,11134583.44,375707512.1365,489045.0,53785.22,56100.0,53617.61,53951.43,46160.25785,2522087625.0940795,1548832.0,3587.47,3695.0,3532.0,3563.13,403597.1437,1455713871.288283,1084792.0,438.5,441.6,415.7,419.2,1505999.188,644030609.2269,944084.0,30.5525,31.30628637,35.37594638,30.5525,25.72905362,56.00602588,0.61484327,0.28860485,15.57063117,81.80467677,78.39812795,117.21085365,3.17849609,59.18611748,31.0,22.0,57182.0,pos,96.0,48.0,15.0,33.0,17.9307,pos,130.0,61.0,26.0,43.0,23.0017,neu,0.0,0.0,0.0,0.0,0.0,98.0,499.0,387.0,269000.0,Bajista
2021-10-09,33.36,36.9,33.0,36.33,12546752.37,441329764.1236,853574.0,53955.67,55489.0,53661.67,54949.72,55177.08013,3024862790.6955924,1609483.0,3563.13,3635.0,3538.07,3574.82,361906.7514,1299757023.499163,1175683.0,419.3,426.0,416.0,421.9,632123.526,266856749.2173,455659.0,30.6765,31.78473529,35.94008538,30.6765,25.41291462,62.05535735,0.93961015,0.41880591,15.24084757,86.31882043,82.4833609,149.34443013,3.23003209,67.53073935,25.0,35.0,74042.0,pos,100.0,44.0,18.0,38.0,14.1892,pos,162.0,85.0,17.0,60.0,42.5629,neu,0.0,0.0,0.0,0.0,0.0,23.0,440.0,594.0,611000.0,Alcista
2021-10-10,36.33,37.45,34.13,34.43,13147574.66,473745609.4813,784594.0,54949.72,56561.31,54080.0,54659.0,89237.836128,4923958325.389876,2427176.0,3574.83,3604.0,3405.0,3414.22,580223.6302,2049128230.3442595,1765439.0,421.9,422.3,402.0,404.1,729380.963,302884829.9452,500068.0,30.9825,32.03666526,36.370308,30.9825,25.594692,56.70190595,1.03178238,0.5414012,15.13146128,82.26052991,83.46134237,129.2024181,3.23645836,68.32822638,38.0,27.0,68739.0,pos,97.0,35.0,17.0,45.0,12.7472,pos,156.0,83.0,25.0,48.0,36.6363,neu,0.0,0.0,0.0,0.0,0.0,12.0,557.0,431.0,488000.0,Bajista
2021-10-11,34.42,36.09,33.25,34.13,11467492.31,399306003.0663,469155.0,54659.01,57839.04,54415.06,57471.35,52933.165751,2994673617.7236485,1690409.0,3414.22,3623.8,3371.0,3542.12,493521.882,1743391083.658808,1110340.0,404.0,424.0,399.8,413.1,759924.884,314882971.6098,509680.0,31.3695,32.23603047,36.48736469,31.3695,26.25163531,55.88215846,1.06830726,0.64678241,14.61870171,79.60301387,82.72745474,88.8863524,3.20813991,67.26059224,5.0,25.0,60922.0,pos,175.0,68.0,38.0,69.0,17.8609,pos,145.0,75.0,28.0,42.0,31.7843,pos,3.0,2.0,0.0,1.0,0.8387,52.0,510.0,412.0,286000.0,Lateral
2021-10-12,34.12,35.43,32.07,35.17,13326459.4,447030078.0177,620021.0,57471.35,57680.0,53879.0,55996.93,53471.2855,3017210682.8859496,1554412.0,3542.12,3547.11,3403.21,3491.46,409377.1918,1425455761.406618,925699.0,413.2,444.5,392.2,444.2,1966630.183,829580710.1161999,953219.0,31.548,32.51545614,36.92789071,31.548,26.16810929,58.14140611,1.16771214,0.75096836,13.61725533,74.66196355,78.84183578,70.54018778,3.21898706,64.80714949,18.0,16.0,67722.0,pos,128.0,65.0,24.0,39.0,23.9827,pos,163.0,92.0,27.0,44.0,42.0944,pos,4.0,4.0,0.0,0.0,2.2456,82.0,425.0,463.0,398000.0,Alcista
2021-10-13,35.16,43.22,33.57,41.69,36492731.213,1421849266.390259,2504028.0,55996.91,57777.0,54167.19,57367.0,55808.44492,3123307687.477303,1610489.0,3491.43,3613.0,3412.7,3607.42,393463.1222,1376610269.516408,902525.0,444.1,471.8,432.3,470.8,3383303.439,1542057671.3891,1576761.0,31.962,33.38922223,38.90003027,31.962,25.02396973,68.89546179,1.75240015,0.95125472,15.00411178,80.36942405,78.21146716,208.73450674,3.67834513,71.16023419,69.0,118.0,160524.0,pos,144.0,58.0,26.0,60.0,15.7363,pos,292.0,152.0,36.0,104.0,70.9719,neu,1.0,0.0,0.0,1.0,0.0,113.0,817.0,1083.0,1807000.0,Alcista
2021-10-14,41.69,42.54,39.33,40.71,20178003.61,827523963.6018999,1204347.0,57370.83,58532.54,56818.05,57347.94,43053.336781,2481915791.591235,1372048.0,3607.41,3824.0,3586.04,3790.82,481894.1473,1792792932.944189,1430307.0,470.7,482.8,461.2,472.7,1431305.925,676261023.816744,845772.0,32.458,34.08643916,40.34361881,32.458,24.57238119,66.14474332,2.11234204,1.18347218,16.29190705,84.44451255,79.82530005,202.38890728,3.6448919,73.59170863,33.0,38.0,120253.0,pos,160.0,68.0,27.0,65.0,23.2698,pos,202.0,117.0,24.0,61.0,55.6585,pos,3.0,3.0,0.0,0.0,2.0772,100.0,606.0,501.0,690000.0,Bajista
2021-10-15,40.69,44.24,39.45,43.28,22085746.426,916993507.345612,1533664.0,57347.94,62933.0,56850.0,61672.42,82512.908022,4959389368.726733,2649137.0,3790.82,3907.77,3734.1,3868.99,504321.732,1924965953.8584995,1399937.0,472.7,478.0,450.8,474.5,1508188.787,702474058.1554,882619.0,33.131,34.96201638,42.20858756,33.131,24.05341244,69.57536364,2.57528977,1.4618357,17.8526122,89.03144928,84.61512863,181.0519497,3.72668534,75.43394892,30.0,42.0,129734.0,pos,310.0,143.0,41.0,126.0,52.7863,pos,201.0,106.0,26.0,69.0,51.0351,neu,1.0,0.0,0.0,1.0,0.0,111.0,469.0,529.0,1113000.0,Alcista
2021-10-16,43.27,44.78,41.26,41.75,13673173.229,587677170.4371511,821141.0,61672.42,62378.42,60150.0,60875.57,35467.88096,2173374058.808911,1360379.0,3868.38,3971.0,3803.56,3829.96,373727.8549,1452752901.397648,1037769.0,474.5,484.7,423.0,465.8,1040477.571,490585492.1044,718791.0,33.7765,35.60849101,43.36351262,33.7765,24.18948738,65.33103436,2.78659879,1.72678832,19.41420781,85.75568274,86.41054819,142.51289457,3.7119221,76.37115614,20.0,30.0,92044.0,pos,122.0,59.0,20.0,43.0,24.0061,pos,139.0,58.0,30.0,51.0,16.0589,neu,0.0,0.0,0.0,0.0,0.0,46.0,470.0,361.0,483000.0,Bajista
2021-10-17,41.74,42.87,39.52,42.12,10386680.07,433074569.9368,526261.0,60875.57,61718.39,58963.0,61528.33,39099.24124,2371696294.7973046,1331655.0,3829.96,3919.19,3640.0,3846.85,368898.9831,1406207658.840768,1025324.0,465.8,472.4,454.2,470.9,890609.849,414577714.959,546483.0,34.497,36.22863472,44.31517926,34.497,24.67882074,65.87321491,2.94991385,1.97141342,20.05496988,85.78118899,86.85610701,96.02719117,3.68607052,74.66774696,25.0,33.0,68283.0,pos,104.0,42.0,21.0,41.0,12.3457,pos,144.0,74.0,16.0,54.0,35.4914,neu,0.0,0.0,0.0,0.0,0.0,23.0,283.0,206.0,333000.0,Lateral
2021-10-18,42.11,43.25,40.25,41.17,10911226.84,455982949.0426,550249.0,61528.32,62695.78,59844.45,62009.84,51798.44844,3195091233.4205527,1629184.0,3847.0,3893.14,3676.0,3744.96,401819.9734,1520728621.310328,994548.0,471.0,487.6,466.4,484.9,1091006.031,518750531.8773,694852.0,35.24,36.69924094,44.71041921,35.24,25.76958079,63.14277102,2.96846651,2.17082404,20.74570038,80.21697511,83.91794895,80.73389547,3.63706548,78.69771391,17.0,18.0,70832.0,pos,160.0,74.0,15.0,71.0,32.3731,pos,196.0,98.0,27.0,71.0,43.33,neu,0.0,0.0,0.0,0.0,0.0,102.0,271.0,271.0,344000.0,Bajista
2021-10-19,41.16,41.65,40.01,41.34,8843904.77,362263239.5587,405631.0,62005.6,64486.0,61322.22,64280.59,53628.107744,3370863940.269437,1755708.0,3744.96,3886.89,3732.0,3877.03,341268.3723,1300066269.933142,925015.0,485.0,497.6,480.3,488.1,912494.969,445294411.0935,685710.0,35.943,37.14121799,45.02494274,35.943,26.86105726,63.43485097,2.96273465,2.32920616,21.27062169,79.34482025,81.78099479,60.61156524,3.49441795,74.57111969,14.0,13.0,67030.0,pos,256.0,112.0,32.0,112.0,38.9022,pos,180.0,101.0,18.0,61.0,51.9866,pos,1.0,1.0,0.0,0.0,0.7777,91.0,337.0,249.0,238000.0,Lateral
