Open_time,SMA_20,EMA_20,Upper_Band,Middle_Band,Lower_Band,RSI,MACD,Signal,ADX,SlowK,SlowD,CCI
2022-06-02,10.106499999999988,10.445672024213675,11.445503734125158,10.106499999999988,8.767496265874819,42.635054371825525,-0.9378807000712364,-1.2080405286787697,33.803371969853444,56.0453156358329,58.509072103186476,-22.600190426728847
2022-06-03,10.009999999999987,10.343227069526659,11.266694075740428,10.009999999999987,8.753305924259546,39.900439066342365,-0.9175474185103152,-1.1499419066450787,33.537452260435714,45.23809523809524,53.479579500056225,-79.83122362869237
2022-06-04,9.891499999999988,10.257205443857453,10.86108290001477,9.891499999999988,8.921917099985206,40.4541211975633,-0.8855763583869685,-1.0970687969934567,33.34869326603896,44.94047619047617,48.741295688134755,-90.70537305831417
2022-06-05,9.827499999999988,10.170804925394838,10.76199184052135,9.827499999999988,8.893008159478626,39.944583571431444,-0.8576152559155492,-1.0491780887778752,33.173417056956254,36.90476190476186,42.36111111111108,-76.38176638176634
2022-06-06,9.750999999999987,10.107871122976283,10.509944003205172,9.750999999999987,8.992055996794802,41.35868113487198,-0.8131714832565677,-1.0019767676736138,32.273860185996305,39.05148942985264,40.29890917503021,-26.761678543151994
2022-06-07,9.737999999999987,10.024264349359495,10.522846481804617,9.737999999999987,8.953153518195357,39.601325548486734,-0.791420134498031,-0.9598654410384972,31.987813977862604,35.971199017723684,37.309150117446045,-99.33789450452478
2022-06-08,9.686999999999987,9.92766774465859,10.520381065300333,9.686999999999987,8.853618934699641,38.226930063403245,-0.7829093041658677,-0.9244742136639713,31.722199641738452,30.941704035874448,35.32146416115024,-106.13154960981062
2022-06-09,9.665499999999987,9.86217557850063,10.521408289480306,9.665499999999987,8.809591710519669,40.549904301229176,-0.7489716530034496,-0.889373701531867,31.32794030996795,26.90582959641257,31.27291088333688,-79.96511881403961
2022-06-10,9.597999999999988,9.746730285310093,10.545746801630568,9.597999999999988,8.650253198369409,36.733802481455754,-0.7609125627422557,-0.8636814737739448,31.426498353109334,18.799839328868803,25.549124320385257,-140.59646987218528
2022-06-11,9.491499999999988,9.583232162899607,10.623494257936429,9.491499999999988,8.359505742063547,33.19815888311526,-0.8110552975775924,-0.8531562385346743,32.14828292727869,13.572805228496916,19.759491384592746,-194.55312619869628
2022-06-12,9.367999999999988,9.376257671194884,10.80213527953296,9.367999999999988,7.933864720467016,30.08021552621906,-0.8905568100830266,-0.8606363528443447,33.260760019471704,3.7016358462614267,12.024760134542362,-215.41982736071154
2022-06-13,9.210499999999987,9.153756940604895,10.91528708348023,9.210499999999987,7.505712916519745,28.36792850905141,-0.9722111938398985,-0.8829513210434554,34.9763709927181,6.9559282408707075,8.07678977187633,-215.07457509538642
2022-06-14,9.084999999999988,8.98292294626157,10.94004177850553,9.084999999999988,7.2299582214944484,31.974545385942083,-0.9995790307566512,-0.9062768629860946,36.398615926441686,13.049519368866873,7.902361151999649,-144.0833333333332
2022-06-15,9.05249999999999,8.935977903760469,10.92523997127226,9.05249999999999,7.179760028727719,42.90638372084853,-0.9194874040588736,-0.9089189712006503,35.494086140313875,31.58915548358641,17.198201031107978,-57.603945831350366
2022-06-16,8.952999999999989,8.763980008164234,11.003815447572228,8.952999999999989,6.90218455242775,35.5100262988054,-0.9547490936368686,-0.918084995687894,34.654165624623765,33.59536563616782,26.078013496207017,-82.22037191229528
2022-06-17,8.834499999999988,8.622648578815259,10.982126364152055,8.834499999999988,6.68687363584792,36.80399168507326,-0.9595296299884382,-0.9263739225480029,33.87423943148294,34.5684592168892,33.2509934455478,-90.24482109227864
2022-06-18,8.68799999999999,8.472872523689995,10.901798545487107,8.68799999999999,6.4742014545128725,35.623696325800395,-0.9706878322013388,-0.93523670447867,33.7091107574417,22.16014897579144,30.107991276282807,-97.7245286523637
2022-06-19,8.54099999999999,8.383075140481424,10.649922947857704,8.54099999999999,6.432077052142275,39.951764664288895,-0.9300774455339376,-0.9342048526897235,33.13076948172694,25.884543761638742,27.53771731810645,-62.72401433691745
2022-06-20,8.416999999999991,8.334210841387955,10.371892324400692,8.416999999999991,6.46210767559929,42.881107573075475,-0.8605385107314554,-0.9194715842980699,31.967083590273308,33.29727173302593,27.113988156818692,-24.237207077953087
2022-06-21,8.33249999999999,8.280476475541484,10.245402245280916,8.33249999999999,6.4195977547190655,42.2286046497461,-0.8042269406072151,-0.8964226555598989,30.467558172052716,41.98523092036538,33.72234880501001,5.865409793139604
2022-06-22,8.20749999999999,8.195669192156581,10.02111379571307,8.20749999999999,6.393886204286911,39.753142914606585,-0.7812566000186258,-0.8733894444516442,29.47186436113375,42.13103319212644,39.13784528183924,-28.879819807765383
2022-06-23,8.12799999999999,8.156081650046431,9.868742370369832,8.12799999999999,6.387257629630147,43.41908140605252,-0.7232455742011421,-0.8433606704015438,28.547291536708997,41.877557124696885,41.997940412396225,4.280567916931525
2022-06-24,8.06499999999999,8.158359588137248,9.699190931317599,8.06499999999999,6.4308090686823824,46.98237121467745,-0.6376443935840133,-0.8022174150380377,26.813082328070774,51.12914009107474,45.04591013596601,105.38595184909424
2022-06-25,8.00399999999999,8.15565867498132,9.529219984133674,8.00399999999999,6.478780015866308,46.58741904928724,-0.5672999427462733,-0.7552339205796847,25.15437922497525,64.36931846165686,52.458671892476154,115.5074703760948
2022-06-26,7.920499999999992,8.125595944030717,9.28071285099085,7.920499999999992,6.560287149009133,44.26326103696391,-0.5288557155344105,-0.7099582795706298,23.412795071607142,68.94574181499667,61.481400122576076,89.70380818053624
2022-06-27,7.845999999999992,8.088872520789696,9.06728456962357,7.845999999999992,6.624715430376414,43.45815156577276,-0.5006859567156079,-0.6681038149996255,22.013710001694477,62.828745092474406,65.38126845637596,47.33542319749172
2022-06-28,7.760999999999993,8.014694185476392,8.878638582011439,7.760999999999993,6.643361417988547,40.08205652552383,-0.5072118042881639,-0.6359254128573332,21.37891471586251,50.617875218769264,60.7974540420801,-37.37630760531533
2022-06-29,7.650499999999992,7.920913786859593,8.583055092206672,7.650499999999992,6.717944907793312,38.011293863590886,-0.5288806386622378,-0.6145164580183141,21.232418298299713,39.24751141175828,50.89804390766731,-109.61380443714042
2022-06-30,7.570999999999993,7.83892199763487,8.416172171809125,7.570999999999993,6.725827828190861,38.378626579516464,-0.5374373534719865,-0.5991006371090486,21.507740436145998,30.73635857233639,40.20058173428797,-127.488714659064
2022-07-01,7.506999999999993,7.735215140717263,8.396159153358136,7.506999999999993,6.617840846641849,36.00437140206626,-0.5627460348360671,-0.5918297166544523,21.422401119935355,23.28785510129963,31.090575028464755,-127.12975098296192
2022-07-02,7.477999999999993,7.6490041749346664,8.414495595291566,7.477999999999993,6.541504404708419,37.086049160830385,-0.5697799471887119,-0.5874197627613043,21.34315746916833,19.31370060082934,24.445971424821774,-131.35396925668553
2022-07-03,7.4684999999999935,7.572908539226603,8.426190451033339,7.4684999999999935,6.510809548966649,37.371050832623155,-0.5672021868132768,-0.5833762475716988,21.083501622003105,14.876872302614899,19.15947600158128,-107.39601877326396
2022-07-04,7.458999999999992,7.534536297395498,8.424544406022077,7.458999999999992,6.493455593977906,41.905651044628925,-0.533191665871688,-0.5733393312316967,20.33575091099774,21.02564102564104,18.405404643028415,-64.37759546237194
2022-07-05,7.376499999999991,7.468389983357831,8.253478334966466,7.376499999999991,6.499521665033516,38.78678776054141,-0.526793774354811,-0.5640302198563195,19.75244442058818,21.19658119658121,19.033031508279038,-70.85734241313058
2022-07-06,7.366499999999992,7.417114746847561,8.258918623741389,7.366499999999992,6.474081376258595,40.09624418556157,-0.5085983462506505,-0.5529438451351857,19.21080267949359,22.56410256410258,21.5954415954416,-63.50210970464127
2022-07-07,7.367499999999993,7.405960961433508,8.259573427471327,7.367499999999993,6.475426572528659,45.278815297054315,-0.45903100689553167,-0.5341612774872548,17.86443149958539,24.786324786324798,22.849002849002854,-16.772374911909672
2022-07-08,7.366999999999992,7.371107536535079,8.259795609308469,7.366999999999992,6.474204390691515,42.49653400603003,-0.435705815014507,-0.5144701849927052,16.78748162989159,28.20512820512822,25.18518518518519,-14.177215189873136
2022-07-09,7.352999999999992,7.3595734854365,8.243911892389178,7.352999999999992,6.462088107610806,45.41407702507651,-0.3957136468454472,-0.49071887736325365,15.787456750890204,33.67521367521369,28.888888888888896,11.502928804497579
2022-07-10,7.302499999999992,7.311995058252071,8.184925634260704,7.302499999999992,6.42007436573928,41.230289453681486,-0.39098230543840096,-0.4707715629782831,15.117472083688455,27.109463495005695,29.663268458449195,-36.76335877862567
2022-07-11,7.240499999999992,7.237519338418541,8.15643613314491,7.240499999999992,6.324563866855073,38.03712807157494,-0.40914456153899526,-0.45844616269042554,15.062864921666193,19.22912161466382,26.671266261627732,-134.0329058168153
2022-07-12,7.1849999999999925,7.146327020473918,8.188324473936719,7.1849999999999925,6.181675526063266,35.77657847066209,-0.4386546532242015,-0.45448786079718073,15.488250701081466,7.647925033467254,17.995503381045584,-211.04761904761892
2022-07-13,7.119499999999992,7.081914923285926,8.129915261167596,7.119499999999992,6.109084738832388,38.75558260023663,-0.44161948684395913,-0.45191418600653643,16.35283219195623,11.952815829528197,12.943287492553084,-182.231749434322
2022-07-14,7.046499999999992,7.0474468353539335,7.94461524872948,7.046499999999992,6.148384751270504,42.53277399110434,-0.41896664153927965,-0.4453246771130851,16.51313128461923,27.724505327245083,15.775082063413507,-78.49604221635882
2022-07-15,6.979499999999992,7.022928089129749,7.732506640077251,6.979499999999992,6.226493359922733,43.58198538268021,-0.3908600916106648,-0.43443176001260103,16.064197959134212,45.20547945205482,28.294266869609363,-7.509578544061618
2022-07-16,6.947499999999991,7.0397920806412015,7.599078851713643,6.947499999999991,6.295921148286339,49.40828320363389,-0.3316784916197477,-0.41388110633403036,15.06783670770599,61.872146118721496,44.9340436326738,45.43036493243923
2022-07-17,6.90649999999999,7.028383311056325,7.447213417625788,6.90649999999999,6.3657865823741915,45.92056817691712,-0.30386751166538506,-0.3918783874003013,14.106883438560114,66.43835616438359,57.838660578386644,54.20656986922031
2022-07-18,6.92399999999999,7.088537281431914,7.534029507483505,6.92399999999999,6.313970492516474,54.96792223397059,-0.21958406569925604,-0.3574195230600922,14.093942745548338,80.38641222582947,69.56563816964486,146.12138915936325
2022-07-19,6.961999999999989,7.155343254628875,7.679010460175153,6.961999999999989,6.244989539824825,56.3494989804823,-0.14067727395144303,-0.31407107323836236,14.646274452626557,82.38159858568282,76.40212232529863,182.008527485914
2022-07-20,6.982499999999989,7.185310563711839,7.7322432894001505,6.982499999999989,6.232756710599828,52.11134599477511,-0.10277961917522038,-0.271812782425734,14.775428034779322,84.93472468332948,82.56757849828058,124.12155745489048
2022-07-21,7.021499999999989,7.218138129072616,7.799427374502654,7.021499999999989,6.243572625497324,52.82775180734545,-0.06713012190980017,-0.23087625032254722,14.441840578238137,77.46936971074908,81.5952309932538,77.02003151024071
2022-07-22,7.044499999999988,7.224982116779986,7.825613948153942,7.044499999999988,6.263386051846034,49.62951113298434,-0.0575798876202569,-0.19621697778208916,14.642443260640418,68.75000000000006,77.0513647980262,73.35379800168525
2022-07-23,7.068499999999989,7.234983819943797,7.853720351239447,7.068499999999989,6.28327964876053,50.170969271409646,-0.046250446081495866,-0.1662236714419705,14.342531444792174,66.50641025641032,70.90859332238648,41.97684036393692
2022-07-24,7.079999999999989,7.250699646615816,7.8774710026079715,7.079999999999989,6.282528997392007,51.1603958829884,-0.03126298680091022,-0.13923153451375844,14.25793914666687,64.42307692307699,66.55982905982911,55.88987217305783
2022-07-25,7.075999999999989,7.203966346938119,7.879029264722373,7.075999999999989,6.272970735277605,42.79380281964216,-0.07021853309901704,-0.12542893423081017,13.684372234816875,55.92948717948724,62.28632478632485,-23.782654127481653
2022-07-26,7.068499999999989,7.163588599610679,7.879604802106705,7.068499999999989,6.257395197893272,43.10692143619178,-0.09834360745680382,-0.1200118688760089,13.597031158645835,47.11538461538468,55.82264957264963,-82.10246174318036
2022-07-27,7.087499999999989,7.212770637742995,7.936331549838103,7.087499999999989,6.2386684501618745,55.03428617288265,-0.04746332545841092,-0.1055021601924893,13.586489965014835,50.564030941125964,51.202967578665955,29.971801721579254
2022-07-28,7.12849999999999,7.274411529386519,8.041019040897506,7.12849999999999,6.215980959102474,56.97696406431299,0.0073000103005389505,-0.08294172609388364,14.123817400531776,67.01702239411743,54.89881265020936,119.82443306510609
2022-07-29,7.17549999999999,7.361610431349708,8.198368026678192,7.17549999999999,6.152631973321787,60.35836725001715,0.07644735301424,-0.051063910272258914,15.11309092022819,83.66187405205808,67.08097579576717,174.17048284727224
2022-07-30,7.24299999999999,7.4424094378878305,8.348515264481007,7.24299999999999,6.137484735518973,60.56068130158027,0.1313468682114225,-0.014581754575522625,16.53871921703217,81.95472657081994,77.54454100566517,186.93957115009758
2022-07-31,7.3474999999999895,7.554560919993751,8.554162753216698,7.3474999999999895,6.140837246783281,64.55438279782888,0.2055690311925602,0.029448402578093946,18.24923029571579,79.34455277105504,81.6537177979777,175.66817077403653
2022-08-01,7.441999999999989,7.613174165708632,8.594260387239178,7.441999999999989,6.2897396127607985,57.6537758275031,0.22548019556590138,0.06865476117565544,19.713950695885554,70.64579776738947,77.31502570308817,109.21221452399301
2022-08-02,7.514999999999989,7.6433480546887616,8.594379451351832,7.514999999999989,6.435620548648145,54.31878229457546,0.21936523664967655,0.09879685627045967,20.23189182896041,63.94052044609666,71.3102903281804,40.3052375997226
2022-08-03,7.578999999999989,7.677314906623165,8.613077366544974,7.578999999999989,6.544922633455004,55.13396768447153,0.2176584712691625,0.12256917927020024,20.934837073748053,56.257744733581184,63.61468764902244,45.537340619307855
2022-08-04,7.644499999999989,7.717570629801911,8.635428352607068,7.644499999999989,6.65357164739291,56.33280607903301,0.22181803148364132,0.14241894971288846,21.587571943908006,55.39033457249072,58.529533250722864,45.116411130039694
2022-08-05,7.72449999999999,7.820659141249348,8.812552847981443,7.72449999999999,6.636447152018537,63.65400580624277,0.27838956120742253,0.16961307201179526,22.892161949745457,66.17100371747215,59.27302767451469,97.25399419026874
2022-08-06,7.804499999999992,7.887263032558934,8.879385575305772,7.804499999999992,6.729614424694212,59.36642294215668,0.29720327183195305,0.19513111197582683,24.149290672704527,72.61462205700126,64.72532011565471,93.98125650815702
2022-08-07,7.853999999999992,7.959904648505702,8.987303136852809,7.853999999999992,6.720696863147175,60.69032614266047,0.31892679700123505,0.21989024898090848,24.929596609902962,79.42998760842629,72.73853779429989,86.59036719122564
2022-08-08,7.927999999999993,8.084675634362302,9.217443290726811,7.927999999999993,6.638556709273175,66.32547813923817,0.38177084894866464,0.2522663689744597,26.211056172742595,83.11680461467387,78.38713809336713,136.53812290896272
2022-08-09,7.998999999999993,8.161373192994464,9.335276917409109,7.998999999999993,6.662723082590877,60.592242275304045,0.3963435865262941,0.28108181248482655,27.49074013717245,84.81119852610489,82.45266358306833,115.89542016556476
2022-08-10,8.098499999999992,8.290766222233087,9.569802484195685,8.098499999999992,6.6271975158043,65.86103807212046,0.45350064774493504,0.3155655795368483,28.880960149462336,89.77178879504164,85.89993064527344,142.81897127588496
2022-08-11,8.193999999999992,8.377359915353745,9.690721751028043,8.193999999999992,6.697278248971942,61.372570729023415,0.46758665698751756,0.3459697950269821,30.171878732302947,83.55130382006863,86.04476371373835,139.6782841823054
2022-08-12,8.301499999999992,8.482373256748627,9.842736840982077,8.301499999999992,6.760263159017906,63.70348934760972,0.49563026357942697,0.3759018887374711,31.039178090806196,87.5306152407884,86.95123595196618,117.49394129790846
2022-08-13,8.396999999999991,8.561194851343995,9.939661336781493,8.396999999999991,6.854338663218489,61.28544521142567,0.49839228853229756,0.4003999686964364,32.082164701498115,83.34263959390869,84.80818621825522,105.85274431057572
2022-08-14,8.506999999999993,8.599176294073139,9.870394293665779,8.506999999999993,7.143605706334205,56.52805422552058,0.4669563560762011,0.41371124617238936,31.733870620375875,78.95685279187826,83.27670254219176,51.39784946236547
2022-08-15,8.606999999999992,8.616397599399507,9.71931470367002,8.606999999999992,7.494685296329964,54.197908041265485,0.42264664995161105,0.4154983269282337,30.83068254620585,66.8333333333334,76.37760857304009,18.45574387947249
2022-08-16,8.664999999999992,8.637693066123363,9.695912217407704,8.664999999999992,7.63408778259228,54.865772865021015,0.38790090697705537,0.409978842937998,29.99200790590511,59.00000000000006,68.26339537507056,-12.650331211010458
2022-08-17,8.690499999999991,8.612198488397329,9.664142131381201,8.690499999999991,7.716857868618782,48.856069066139206,0.3187650581283066,0.39173608597605974,28.37550181259748,46.74074074074076,57.52469135802473,-64.32123506271864
2022-08-18,8.684999999999992,8.561512918073774,9.671052736926608,8.684999999999992,7.698947263073374,45.54138156330231,0.23783224141628523,0.36095531706410483,26.579619121340727,29.99470899470903,45.24514991181661,-158.25429871231444
2022-08-19,8.639999999999992,8.442321211590558,9.778946881992539,8.639999999999992,7.501053118007445,38.14186416346285,0.11028849907591187,0.31082195346646624,26.334045130018037,11.880887856497642,29.538779197315804,-230.77107710771097
2022-08-20,8.569999999999991,8.325909667629553,9.86645670965155,8.569999999999991,7.273543290348433,37.37742480659803,0.0019247294465483122,0.24904250866248265,26.387130566981078,5.196750889341813,15.690782580182821,-200.66570913982196
2022-08-21,8.533499999999993,8.2415373183315,9.911488026072925,8.533499999999993,7.1555119739270605,40.51581881392925,-0.06544773655305569,0.18614445961937498,26.410155517688416,8.766682006442743,8.61477358409406,-139.85507246376838
2022-08-22,8.507499999999991,8.162343288014215,9.948248069580696,8.507499999999991,7.0667519304192865,40.21981326656752,-0.11987975137835072,0.12493961741982984,26.680186117319177,12.646672298882985,8.870035064889175,-116.88419308058872
2022-08-23,8.48949999999999,8.112596308203337,9.963765579873781,8.48949999999999,7.0152344201262,43.62065573192786,-0.14281218747932645,0.07138925643999858,26.19201715374304,18.216934196939874,13.210096167421861,-79.56616950757612
2022-08-24,8.462499999999991,8.059968088374447,9.983353378863487,8.462499999999991,6.9416466211364956,42.71051020021471,-0.16553347288631048,0.024004710574736764,25.578972458702317,20.024875621890587,16.962827372571144,-62.99163827810497
2022-08-25,8.401499999999992,8.014256841862595,9.960695625956063,8.401499999999992,6.842304374043919,43.030536355581766,-0.1798531868332489,-0.016766868906860376,25.009716670450217,22.139303482587106,20.127037767139186,-53.190800129576054
2022-08-26,8.321999999999992,7.910994285494729,10.006061756587446,8.321999999999992,6.637938243412538,35.99332585446439,-0.24087457882206653,-0.06158841088990161,25.528170988638212,15.006527645460677,19.056902249979455,-82.75206904324881
2022-08-27,8.241499999999991,7.828042448780945,10.007096499770125,8.241499999999991,6.475903500229858,37.84582534997988,-0.2771634234990934,-0.10470341341173997,26.100547500488013,10.939904240745129,16.028578456264302,-92.07445373617487
2022-08-28,8.120999999999992,7.7358479298494265,9.918052030409925,8.120999999999992,6.3239479695900584,36.009239275856515,-0.3167952713400801,-0.147121784997408,26.536446573738772,4.498174664687199,10.148202183630998,-94.16908395341996
2022-08-29,8.03999999999999,7.691481460339957,9.83714217578925,8.03999999999999,6.242857824210731,42.816327573893695,-0.3115291091489434,-0.18000324982771507,26.42724698603003,10.393440572468753,8.610506492633691,-70.57567019117835
2022-08-30,7.91399999999999,7.625626083164723,9.629941723952342,7.91399999999999,6.198058276047638,39.81280128188929,-0.32539147086074216,-0.20908089403432048,26.10259661604956,10.436066318419305,8.442560518525083,-71.04283054003758
2022-08-31,7.805499999999991,7.568899789529987,9.455620904661371,7.805499999999991,6.155379095338609,40.313801730518286,-0.33015096826046264,-0.2332949088795489,25.80113555821055,14.083755048980962,11.637753979956337,-62.77527195542576
2022-09-01,7.690499999999991,7.531861714336655,9.169506085180322,7.690499999999991,6.211493914819662,42.874275849479716,-0.3181517030521466,-0.25026626771406846,25.785442359366584,17.284730095488115,13.934850487629456,-62.2332272137714
2022-09-02,7.589999999999992,7.509779646304592,8.875690475970169,7.589999999999992,6.304309524029816,44.91033899751331,-0.29555225933563545,-0.25932346603838186,24.552032963565722,31.515270796617042,20.961251980362036,32.34501347708884
2022-09-03,7.505999999999991,7.487895870466059,8.632328548870362,7.505999999999991,6.379671451129621,44.624862833666164,-0.2760734671436609,-0.26267346625943766,23.406724238893492,43.593697792171106,30.797899561425414,3.5087719298249187
2022-09-04,7.435499999999992,7.476667692326434,8.398733616523195,7.435499999999992,6.472266383476789,46.279714339422426,-0.25048668161269827,-0.2602361093300898,21.996329278356814,53.19865319865323,42.76920726248045,28.624192059095368
2022-09-05,7.361499999999992,7.46555648353344,8.077412704175813,7.361499999999992,6.645587295824171,46.11481199472353,-0.22838322649171428,-0.2538655327624147,20.81461960077356,55.218855218855275,50.67040206989319,62.81714785651717
2022-09-06,7.286499999999992,7.4088368184350175,7.865232235148766,7.286499999999992,6.707767764851218,38.81634619656338,-0.24755136590984161,-0.25260269939190005,20.160469134839527,41.41414141414146,49.94388327721665,-37.75067750677504
2022-09-07,7.242499999999991,7.388947597631683,7.6927832441923485,7.242499999999991,6.792216755807633,45.11629603014663,-0.2334232544464392,-0.24876681040280788,19.696703180424606,36.7370070340368,44.456667889011165,-48.353413654618365
2022-09-08,7.24649999999999,7.389047826428666,7.7005165195236716,7.24649999999999,6.792483480476309,48.4100498410772,-0.2045374320241553,-0.23992093472707737,18.797156820021268,40.00122819299478,39.384125547057664,74.79625716872945
2022-09-09,7.272999999999991,7.42342422391165,7.7768690306025565,7.272999999999991,6.769130969397425,54.038346142093474,-0.15085723004630758,-0.22210819379092342,18.238992168587973,65.3188299811848,47.35235506940544,207.78364116095005
2022-09-10,7.289499999999991,7.4564314406819685,7.83412739556535,7.289499999999991,6.744872604434633,54.33639960610657,-0.10548547943635533,-0.1987836509200098,17.720696420828485,79.03877340409849,61.45294385942601,181.55080213903724
2022-09-11,7.3039999999999905,7.479628446331305,7.875468284334639,7.3039999999999905,6.732531715665342,53.03995373124951,-0.07431974343782954,-0.17389086942357374,17.145496104175265,83.19327731092439,75.85029356540254,140.53124629431989
2022-09-12,7.304999999999991,7.496806689537848,7.878881520873744,7.304999999999991,6.731118479126238,52.27244559864964,-0.05224607855650287,-0.14956191125015955,16.99834140797345,78.515406162465,80.24915229249594,121.89324652508698
2022-09-13,7.279999999999991,7.455206052439005,7.850823965860169,7.279999999999991,6.709176034139814,42.368673111933006,-0.08221974762604489,-0.13609347852533663,16.234015968616,57.89269553975439,73.20045967104791,-7.859973579920384
2022-09-14,7.261499999999991,7.431853095063861,7.815982641748455,7.261499999999991,6.707017358251527,45.16575018847768,-0.09280060233721166,-0.12743490328771162,15.574443723841556,43.0769230769231,59.82834159304747,-67.00331032934976
2022-09-15,7.261499999999991,7.384057562200637,7.815982641748455,7.261499999999991,6.707017358251527,41.15083881344145,-0.12236907138627817,-0.12642173690742492,15.317200420775462,24.358974358974383,41.77619765855059,-117.34260332174611
2022-09-16,7.254499999999991,7.337956841991052,7.823340047816869,7.254499999999991,6.685659952183114,40.73304546283126,-0.1465338939017995,-0.13044416830629985,15.489270839169164,21.34852801519472,29.594808483697374,-139.13299911530538
2022-09-17,7.264499999999991,7.311484761801428,7.811874643183516,7.264499999999991,6.717125356816466,43.9986581598233,-0.15103301246636125,-0.13456193713831213,15.065837859438574,18.442545109211803,21.38334916112694,-78.27704902781645
2022-09-18,7.22299999999999,7.228486213058435,7.8777396429118465,7.22299999999999,6.568260357088134,35.77310532940132,-0.20229547843613105,-0.1481086453978759,15.925769567419405,16.1392992221509,18.643457448852445,-154.3108182317406
2022-09-19,7.19249999999999,7.148630383243346,7.936674038784164,7.19249999999999,6.448325961215816,35.20156013923462,-0.24414162153568153,-0.16731524062543704,17.106571566877335,16.15829257447758,16.9133789686134,-169.5457323283762
2022-09-20,7.15499999999999,7.065903680077313,7.997270740320697,7.15499999999999,6.312729259679283,33.917671582798356,-0.2829197493597082,-0.19043614237229128,18.203030566373986,10.346326762511794,14.214639519713396,-145.04065040650386
2022-09-21,7.10199999999999,6.975817615308046,8.057146062128906,7.10199999999999,6.146853937871073,32.084621554993085,-0.32284084951403447,-0.21691708380063993,19.5678077985491,10.43803418803425,12.314217841674512,-126.09764664559164
2022-09-22,7.059499999999988,6.92573974718347,8.050589804205668,7.059499999999988,6.068410195794308,39.363448919459785,-0.3241141804097145,-0.23835650312245485,20.83510094271171,13.17307692307699,11.319145957874317,-90.72614691809737
2022-09-23,7.0174999999999885,6.8794788188802825,8.038399113527095,7.0174999999999885,5.996600886472882,39.226253104490375,-0.32221591623499446,-0.25512838574496277,21.582072689937654,17.628205128205195,13.746438746438784,-69.52618453865334
2022-09-24,6.962499999999989,6.82143321708216,8.019398765256346,6.962499999999989,5.9056012347436315,36.87340154664343,-0.33061794953132484,-0.2702262985022352,22.27568931236174,20.032051282051338,16.944444444444482,-71.44362486828261
2022-09-25,6.904499999999987,6.762249101169574,7.99457293334,6.904499999999987,5.814427066659975,35.918047763665946,-0.33901705881441746,-0.28398445056467164,23.237840460695768,16.025641025641082,17.895299145299177,-79.24096188450847
2022-09-26,6.888999999999987,6.742987282010566,7.989361758695962,6.888999999999987,5.788638241304012,43.95962441960848,-0.3130161665568467,-0.2897907937631067,23.30573113084683,18.37633681226651,18.144676373319616,-37.75835196855754
2022-09-27,6.847499999999988,6.707464683723845,7.960349944961318,6.847499999999988,5.734650055038657,41.03295260931948,-0.3042346564797551,-0.2926795663064364,22.55606235094839,23.51889326079312,19.30695703290021,-21.138211382114072
2022-09-28,6.796999999999988,6.676277570988241,7.898400926093846,6.796999999999988,5.695599073906131,41.25463171689569,-0.29308977358197996,-0.2927616077615451,22.049505114498764,30.59415068053873,24.163126917866094,-47.78330225813163
2022-09-29,6.730999999999989,6.652822564227456,7.751272512616268,6.730999999999989,5.710727487383711,42.42020657861016,-0.2770293693335013,-0.28961516007593635,21.502605029045856,33.59655767348666,29.236533871606145,-23.72396896692522
2022-09-30,6.658499999999989,6.6211251771581745,7.573820162566252,6.658499999999989,5.743179837433727,40.51563811420918,-0.2700643304569601,-0.2857049941521411,20.643166064305543,33.450230485895204,32.54697961330684,-25.197984161267023
2022-10-01,6.586999999999989,6.587684684095491,7.381105786404008,6.586999999999989,5.79289421359597,39.64433954746534,-0.2655183389672837,-0.28166766311516966,19.845115597046682,31.86338755685766,32.970058572079814,-80.93480934809416
2022-10-02,6.511499999999989,6.546000428467349,7.15627205274445,6.511499999999989,5.866727947255528,37.55682681597823,-0.2685034642791635,-0.2790348233479684,19.378738166955298,26.207149157883645,30.506922400212147,-132.54009311950432
2022-10-03,6.47699999999999,6.52923848289903,7.072654262135573,6.47699999999999,5.8813457378644065,43.43720092517158,-0.2502325115830102,-0.27327436099497676,18.591619033505175,32.46748461736865,30.179340444036626,-38.77280265339989
2022-10-04,6.441499999999991,6.526453865480075,6.933852515988517,6.441499999999991,5.949147484011465,46.63521319581105,-0.22269563968051997,-0.2631586167320854,17.31036065493055,44.57831325301215,34.41764900942146,108.7719298245614
2022-10-05,6.41699999999999,6.518220164005783,6.855501995434771,6.41699999999999,5.978498004565209,45.360479542246,-0.20336965013092723,-0.2512008234118538,16.401632690921804,54.01606425702821,43.68728737580298,51.482799525504205
2022-10-06,6.3889999999999905,6.501246815052851,6.768046171330379,6.3889999999999905,6.009953828669602,43.2391130960175,-0.19388781045382775,-0.2397382208202486,15.512575621417438,49.988844265952785,49.52774059199769,31.326094109904783
2022-10-07,6.35249999999999,6.484937594571627,6.573848142075424,6.35249999999999,6.131151857924556,43.02243365078569,-0.1850471917842622,-0.2288000150130513,14.945347137327099,40.27777777777786,48.0942287669196,-24.133811230584367
2022-10-08,6.34599999999999,6.468276871279091,6.564302542358629,6.34599999999999,6.127697457641352,42.56303658069847,-0.17760742283478237,-0.2185614965773975,14.418634973528926,34.2592592592593,41.50862710099663,-26.148409893993655
