Open_time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Open_BTCUSDT,High_BTCUSDT,Low_BTCUSDT,Close_BTCUSDT,Volume_BTCUSDT,Quote_asset_volume_BTCUSDT,Number_of_trades_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT,SMA_20,EMA_20,Upper_Band,Middle_Band,Lower_Band,RSI,MACD,Signal,ADX,SlowK,SlowD,CCI,Buy_1000x_high,sell_1000x_high
2023-02-10,6.235,6.308,6.12,6.186,4981218.12,31042967.29972,105344.0,21797.83,21938.16,21451.0,21625.19,338591.94247,7369456394.906654,6993675.0,1545.35,1555.01,1490.0,1513.06,484654.2199,743164643.511499,682215.0,306.2,309.2,302.5,305.8,295784.976,90651947.9341,216851.0,6.500649999999991,6.382966829983881,6.996240264230574,6.500649999999991,6.005059735769409,48.777092035679054,0.2219335877639388,0.3085177029421589,41.12336850526234,33.694996986136346,51.5569469019858,-118.33353440302388,71.0,63.0
2023-02-11,6.184,6.293,6.158,6.278,1700227.29,10569191.7018,41348.0,21625.19,21906.32,21599.78,21862.55,177021.58433,3842000897.79758,4207940.0,1513.05,1543.0,1505.0,1538.51,289691.5708,440657107.728338,440506.0,305.9,311.4,305.1,310.4,154488.761,47628388.9448,134396.0,6.504199999999992,6.372969989033035,6.992285894080246,6.504199999999992,6.016114105919738,50.398246726723606,0.1881931514839747,0.2844527926505221,38.65390893338088,19.258589511754195,36.484405325429,-92.4129155400033,46.0,68.0
2023-02-12,6.278,6.387,6.074,6.181,2375027.69,14907458.06126,57107.0,21862.02,22090.0,21630.0,21783.54,204435.65163,4469822441.4372015,4561903.0,1538.5,1548.02,1493.08,1514.83,286758.374,438014692.308034,490609.0,310.5,321.0,306.0,312.6,291500.27,91485948.2107,197310.0,6.485249999999992,6.354687132934651,6.9922611931704495,6.485249999999992,5.978238806829534,48.64996526646732,0.1518757936978598,0.2579373928599897,36.66656921134111,17.63110307414117,23.52822985734392,-85.00704367075845,109.0,81.0
2023-02-13,6.18,6.259,5.878,6.143,6431367.53,38982201.71731,137433.0,21782.37,21894.99,21351.07,21773.97,295730.76791,6404813758.2696295,6503611.0,1514.82,1526.1,1461.93,1505.24,643152.3904,959644223.335073,788402.0,312.6,315.7,282.8,294.3,1065985.594,314960864.8088,466340.0,6.482849999999992,6.334526453607541,6.995829249093084,6.482849999999992,5.9698707509069004,47.94824314373418,0.1186599060455151,0.2300818954970947,34.08290204610458,19.70608066335925,18.86525774975155,-108.7659250808136,155.0,137.0
2023-02-14,6.141,6.264,5.95,6.227,5370812.92,33020557.07326,104872.0,21774.63,22319.08,21532.77,22199.84,361958.40109,7938385476.792083,7695927.0,1505.25,1569.0,1482.66,1555.71,668964.3768,1021642935.313975,861338.0,294.3,301.7,289.8,296.2,494698.654,145777145.5391,271930.0,6.4742499999999925,6.324285838978252,6.99821330978428,6.4742499999999925,5.950286690215705,49.67621361590457,0.097984667502561,0.203662449898188,31.70194566513445,21.25189332467825,19.529692354059566,-90.1409319394328,155.0,72.0
2023-02-15,6.228,6.618,6.16,6.612,6593492.92,41899068.96092,112056.0,22199.84,24380.0,22047.28,24324.05,375669.16111,8604133693.663172,8335550.0,1555.7,1680.0,1542.55,1674.92,581207.8586,928452953.9450489,852734.0,296.2,317.7,294.0,317.4,465921.943,142051141.657,261857.0,6.481249999999993,6.35168718764699,7.008635580007693,6.481249999999993,5.953864419992293,56.76122332243827,0.1113817351113288,0.1852063069408162,30.64713051179136,36.004273504273606,25.65408249743705,-11.111111111110906,288.0,211.0
2023-02-16,6.612,6.949,6.318,6.327,9174248.37,60471577.10671,173415.0,24322.87,25250.0,23505.25,23517.72,450080.68366,11074988148.779009,11006793.0,1674.92,1742.97,1633.72,1637.84,832723.6731,1408096156.866216,1220762.0,317.5,327.8,303.9,304.4,858141.89,273631508.4029,477037.0,6.468349999999994,6.349336026918705,6.997571796603303,6.468349999999994,5.939128203396685,51.03339000256671,0.097873662894707,0.1677397781315943,30.50451875218317,40.91880341880352,32.724990082585144,9.510591189980651,247.0,222.0
2023-02-17,6.327,7.418,6.291,7.284,18071582.97,126609453.8121,328334.0,23517.72,25021.11,23339.37,24569.97,496813.21376,11968532252.057327,10895009.0,1637.83,1722.0,1630.51,1693.87,579934.663,970891863.058295,940022.0,304.4,317.5,302.8,313.0,508736.193,157933829.2178,314781.0,6.5126999999999935,6.438351643402638,7.148504089323144,6.5126999999999935,5.876895910676843,64.12476228698164,0.1625169263957051,0.1666952077844165,31.274694822115503,62.03012265512274,46.31773319273331,131.9670561195175,623.0,630.0
2023-02-18,7.284,7.375,7.105,7.229,8168832.05,59105655.32127,144333.0,24568.24,24877.0,24430.0,24631.95,216917.25213,5339920389.516133,6296097.0,1693.81,1713.13,1679.77,1691.62,267305.7813,452969773.61025,457982.0,313.0,319.2,312.9,316.5,282485.39,89264567.9837,210115.0,6.543599999999993,6.513651486888101,7.251492760239861,6.543599999999993,5.835707239760126,63.0809585345106,0.2069238487808666,0.1747409359837065,31.9898583156241,71.66784604284612,58.205590705590815,174.21168203776926,242.0,186.0
2023-02-19,7.23,7.9,7.185,7.438,14912594.12,112652813.96606,310071.0,24632.05,25192.0,24192.57,24271.76,300395.99542,7408745406.624342,7660484.0,1691.62,1726.59,1666.14,1679.75,401023.0477,680092027.331298,634114.0,316.6,318.9,310.3,311.5,336004.274,105898919.4869,271165.0,6.605999999999993,6.601684678613044,7.393731426312327,6.605999999999993,5.818268573687658,65.38666895157775,0.2560298552218798,0.1909987198313412,33.43793935573602,85.39243644584899,73.03013504793931,179.63798052195847,437.0,349.0
2023-02-20,7.44,7.568,7.25,7.551,7886712.3,58977906.8271,164137.0,24272.51,25121.23,23840.83,24842.2,346938.56997,8561226688.07291,9808728.0,1679.74,1719.89,1650.56,1703.27,451314.8335,765198951.9635769,752116.0,311.5,319.8,308.0,315.4,514483.797,162561577.7291,332108.0,6.670549999999993,6.692095661602278,7.541478119881334,6.670549999999993,5.799621880118653,66.6011822635353,0.3005997479580378,0.2129189254566805,34.78258603583995,82.53948985402998,79.86659078090838,130.61940459051115,195.0,167.0
2023-02-21,7.551,7.575,7.117,7.251,6671197.7,48895202.02761,128393.0,24843.89,25250.0,24148.34,24452.16,376000.82868,9280992344.428871,10712371.0,1703.27,1716.66,1636.3,1659.76,520354.4688,874136698.2845911,837901.0,315.5,317.4,309.3,311.5,385161.297,120775804.8529,299905.0,6.7097499999999926,6.745324646211585,7.61056471457792,6.7097499999999926,5.8089352854220655,60.528935474303445,0.3081619175039378,0.2319675238661319,35.464925819263875,75.93142103527867,81.28778244505257,91.88052754847769,161.0,124.0
2023-02-22,7.251,7.27,6.88,7.186,7597418.57,53634169.83756,157907.0,24450.67,24476.05,23574.69,24182.21,379425.75365,9101745945.990707,11395957.0,1659.77,1666.95,1595.07,1643.14,528875.4809,861982489.016571,887617.0,311.5,312.9,303.2,312.4,368344.986,113217908.5172,285011.0,6.741899999999992,6.787293727524768,7.662299022163817,6.741899999999992,5.821500977836167,59.26808053817793,0.3053896923048125,0.2466519575538681,35.162007290145155,71.77711836465554,76.74934308465474,55.72208436724552,187.0,167.0
2023-02-23,7.186,7.384,7.015,7.093,5906199.95,42654140.07335,129797.0,24182.21,24599.59,23608.0,23940.2,398400.45437,9596083721.512953,11396877.0,1643.15,1679.0,1628.75,1650.53,501305.9717,829754759.565515,849095.0,312.5,315.3,305.8,308.3,300641.241,93188074.383,225358.0,6.746149999999993,6.816408610617647,7.672192391038361,6.746149999999993,5.820107608961625,57.424946327420464,0.2923186931624224,0.255785304675579,35.10150191894835,64.22683811407855,70.64512583800426,54.27811366384533,134.0,130.0
2023-02-24,7.095,7.146,6.47,6.614,7399291.71,50368086.64969,164192.0,23940.2,24132.35,22841.19,23185.29,343582.57453,8087524100.39044,11531424.0,1650.52,1664.66,1575.64,1607.8,512515.4982,831164574.11824,829249.0,308.3,312.1,298.6,302.3,328726.4,100468727.7221,249902.0,6.733199999999994,6.797131600082633,7.659028407427659,6.733199999999994,5.807371592572329,48.9767614303809,0.2405357884991552,0.2527354014402942,33.24261098157419,53.72568414111448,63.24321353994952,-8.573377406999471,148.0,122.0
2023-02-25,6.614,6.649,6.342,6.544,3497010.8,22840999.83622,82480.0,23184.04,23219.13,22722.0,23157.07,191311.8101,4406286300.272117,9124568.0,1607.8,1608.98,1557.33,1594.58,290188.0391,462128193.10439295,532834.0,302.3,303.0,295.5,302.4,178538.408,53640769.2159,166704.0,6.728549999999994,6.773023828646192,7.657194275274461,6.728549999999994,5.799905724725528,47.86845604829003,0.1916399425265194,0.2405163096575392,31.163015591711616,43.14210352786026,53.69820859435109,-47.433298635840856,62.0,75.0
2023-02-26,6.544,6.73,6.503,6.691,3363024.11,22246198.42253,71739.0,23157.07,23689.99,23059.18,23554.85,202323.73623,4716158181.22559,9506015.0,1594.58,1651.26,1587.76,1641.36,308607.9941,499002379.52012897,544008.0,302.5,309.8,300.7,308.7,151419.166,46179503.1808,141711.0,6.738399999999994,6.765212035441793,7.661043679867811,6.738399999999994,5.815756320132177,50.40649431125704,0.1628737960519304,0.2249878069364174,29.43734374237201,36.51500164853287,44.46092977250254,-34.65912438866326,93.0,97.0
2023-02-27,6.692,6.785,6.489,6.579,4411661.72,29251951.48806,86533.0,23554.85,23897.99,23106.77,23492.09,283706.0859,6659785788.329373,11754195.0,1641.37,1665.22,1608.0,1633.45,431861.4129,707841123.057607,679771.0,308.7,309.4,300.5,304.6,234405.821,71433037.0652,187654.0,6.720299999999995,6.747477555875908,7.640535426399128,6.720299999999995,5.800064573600861,48.47025834273,0.1295456323347803,0.20589937201609,27.977487242042905,35.13393694996074,38.26368070878463,-49.31376369225443,160.0,114.0
2023-02-28,6.58,6.6,6.276,6.347,4169725.04,26901055.67911,79729.0,23492.09,23600.0,23020.97,23141.57,264140.99894,6172930936.037335,9568743.0,1633.45,1647.52,1596.66,1605.23,393523.1647,640150766.3112049,626287.0,304.7,305.7,300.0,301.4,186649.192,56536923.3419,172220.0,6.699799999999994,6.709336836268679,7.634012738084832,6.699799999999994,5.765587261915157,44.644687712928175,0.083450397145163,0.1814095770419046,25.98230779957816,27.737083942241075,33.1286741802449,-95.74895092136488,112.0,119.0
2023-03-01,6.349,6.598,6.306,6.535,4300464.0,27924668.5036,83953.0,23141.57,24000.0,23020.03,23628.97,315287.41737,7441571085.495408,9390487.0,1605.24,1669.72,1595.0,1665.22,474456.8235,780632253.606366,725546.0,301.5,306.4,300.5,302.7,200883.893,60900584.0673,172485.0,6.714799999999995,6.692733328052614,7.628078402241057,6.714799999999995,5.801521597758933,48.21171911510273,0.0613820459607605,0.1574040708256758,24.12964117443232,19.650604185087023,27.507208359096285,-82.45577904395806,179.0,149.0
2023-03-02,6.534,6.56,6.221,6.335,2989319.83,18959758.12033,68444.0,23629.76,23796.93,23195.9,23465.32,239315.45219,5603770010.239548,7435815.0,1665.23,1677.86,1619.18,1647.86,423023.8082,694364877.504408,644400.0,302.6,303.8,295.8,299.8,200964.842,60082927.5113,167725.0,6.722249999999995,6.658663487285699,7.620458856558383,6.722249999999995,5.824041143441608,44.89717735284757,0.0274381007768473,0.1314108768159101,22.66462968829228,11.161719368626278,19.51646916531813,-97.75562202282065,151.0,106.0
2023-03-03,6.335,6.338,5.792,6.037,5503764.91,33114508.34691,111936.0,23465.32,23476.95,21971.13,22354.34,319954.19785,7167184765.7436495,8214639.0,1647.86,1649.25,1544.39,1569.45,742816.5976,1166573996.744236,1008133.0,299.8,300.0,286.6,290.4,266627.564,77375815.2097,231651.0,6.710199999999996,6.599457440877537,7.637906979600719,6.710199999999996,5.782493020399273,40.43636515891423,-0.0232409229515964,0.1004805168624088,22.4472683525355,11.453474186979273,14.088599246897532,-128.55529390504918,179.0,130.0
2023-03-04,6.038,6.058,5.73,5.917,2603387.07,15440347.78059,56516.0,22354.34,22410.0,22157.08,22346.57,121257.38132,2706422995.680256,4169260.0,1569.45,1577.53,1549.12,1566.73,237640.2606,371865636.794456,442158.0,290.5,291.5,285.8,289.6,127846.865,36979790.81,127605.0,6.696999999999996,6.534461494127296,7.661243745118374,6.696999999999996,5.732756254881617,38.76605849718088,-0.0722545065228654,0.0659335121853539,22.39005605020896,9.009886073202043,10.54169320960254,-134.51482494589652,69.0,86.0
2023-03-05,5.917,6.066,5.89,5.978,2368080.13,14199978.29692,49302.0,22346.57,22662.09,22189.22,22430.24,154841.75786,3473011455.187952,4835978.0,1566.74,1588.77,1553.05,1564.58,299240.7415,469729098.462738,505034.0,289.6,292.8,287.4,288.7,128456.559,37300395.7492,123618.0,6.688749999999996,6.481465161353268,7.674398390654543,6.688749999999996,5.703101609345449,40.12011971416396,-0.1049659522664763,0.0317536192949879,22.306621950439844,11.227212276640763,10.563524178940702,-112.76810048583977,91.0,51.0
2023-03-06,5.977,6.043,5.856,5.92,2790540.69,16602699.93396,61374.0,22430.24,22602.19,22258.0,22410.0,203751.82957,4569102169.18569,6471278.0,1564.57,1583.49,1554.44,1565.84,307709.3011,482146763.966397,495130.0,288.8,289.7,283.3,287.8,205220.757,58782996.2149,156193.0,6.673399999999996,6.427992288843432,7.696196636678046,6.673399999999996,5.650603363321945,39.231804279677135,-0.1340251652876372,-0.0014021376215371,22.317570169628244,10.785782973037156,10.340960440959996,-108.19406733208392,97.0,75.0
2023-03-07,5.922,6.019,5.74,5.847,4741858.19,27796517.77889,87249.0,22409.41,22557.91,21927.0,22197.96,292519.80912,6517594938.246053,7813394.0,1565.84,1584.49,1536.14,1561.96,437947.9032,682865640.744412,601157.0,287.9,290.5,283.4,289.3,200611.357,57609359.9966,167501.0,6.635149999999996,6.372659689905963,7.719628727315518,6.635149999999996,5.550671272684474,38.0887131932357,-0.1610883644889718,-0.033339382995024,22.63005960863597,10.271199326261764,10.761398191979902,-107.19385724652956,163.0,94.0
2023-03-08,5.846,5.943,5.501,5.601,6663332.34,37843157.19623,121226.0,22198.56,22287.0,21580.0,21705.44,301460.57272,6641171704.242421,8018963.0,1561.95,1570.89,1523.61,1532.38,460101.7658,714552395.9932791,647197.0,289.3,294.3,285.1,287.1,260938.374,75356809.0494,203992.0,6.598849999999996,6.2991682908673,7.767492507356246,6.598849999999996,5.4302074926437465,34.44635418662476,-0.2000798924730498,-0.0666874848906292,23.48590530770269,7.560846005699001,9.53927610166598,-120.26676017558913,169.0,132.0
2023-03-09,5.6,5.803,5.25,5.385,7590734.25,42205506.08874,142408.0,21704.37,21834.99,20042.72,20362.22,443658.28584,9403028764.707773,10076702.0,1532.38,1546.45,1408.0,1437.32,718485.1364,1072396877.907578,914935.0,287.1,291.4,271.2,277.1,318996.851,90265165.2206,256816.0,6.503899999999996,6.212104644118034,7.741019056517974,6.503899999999996,5.2667809434820185,31.589835069622847,-0.2455794669053261,-0.1024658812935686,24.78914782605049,6.50156273354139,8.111202688500727,-136.48272399470534,266.0,152.0
2023-03-10,5.386,5.582,5.15,5.549,9610786.57,51812425.35271,176968.0,20362.21,20367.78,19549.09,20150.69,618456.4671,12344992788.912497,12106261.0,1437.32,1439.43,1368.39,1426.44,960262.4509,1353741388.827259,1155209.0,277.1,278.1,265.0,277.4,404292.972,110074568.5416,282834.0,6.419899999999996,6.148951820868697,7.676662650622598,6.419899999999996,5.1631373493773935,35.93390591678406,-0.2653460341453684,-0.1350419118639285,26.18505405365155,12.278199114994564,8.780202618078327,-127.8553122465533,191.0,139.0
2023-03-11,5.548,5.678,5.223,5.463,7374280.77,40048657.9504,148555.0,20150.69,20686.51,19765.03,20455.73,427831.82133,8651590672.468525,10412300.0,1426.43,1478.07,1408.4,1471.97,1374859.6201,1987926852.348374,1467256.0,277.5,281.8,270.5,276.0,370350.207,102108722.7581,293358.0,6.321149999999995,6.083623076024059,7.552520013440293,6.321149999999995,5.089779986559697,34.689910644674086,-0.2846691733317792,-0.1649673641574986,27.02655029543117,16.88921792539266,11.88965992464288,-108.30864774971413,176.0,155.0
2023-03-12,5.463,5.903,5.36,5.895,6697046.08,37513544.85324,137995.0,20455.73,22150.0,20270.6,21997.11,430944.94288,8982418413.80114,9721933.0,1471.93,1594.19,1448.3,1580.33,1002355.0929,1506839740.469654,1253899.0,276.0,288.8,273.2,288.1,316243.117,88260912.9764,254109.0,6.238349999999995,6.0656589735455775,7.344091068243358,6.238349999999995,5.132608931756632,44.991696812028415,-0.2621027533401427,-0.1843944419940275,26.820768562380323,29.704383282365,19.623933440917416,-50.75306479859898,235.0,173.0
2023-03-13,5.894,6.143,5.706,6.1,10435277.93,61985326.24581,205528.0,21998.05,24500.0,21813.88,24113.48,687889.31259,15824996078.605639,14820760.0,1580.33,1693.49,1565.0,1673.45,1228063.6053,1992277884.7963407,1671283.0,288.1,314.1,286.1,307.9,991752.464,299509993.6058,567663.0,6.180799999999994,6.068929547493617,7.184867447933665,6.180799999999994,5.176732552066324,49.09512140289406,-0.2250823074396857,-0.1925320150831591,25.71459719656952,43.40890716721157,30.00083612498975,18.352941176470168,197.0,170.0
2023-03-14,6.101,6.537,5.987,6.223,10272410.97,64459130.16063,202562.0,24112.27,26386.87,23976.42,24670.41,699360.93423,17465307097.88407,15223589.0,1673.44,1780.02,1655.24,1699.4,1283321.2355,2195733827.910122,1750035.0,307.9,319.5,302.0,308.4,703702.208,218821745.4102,464036.0,6.132649999999995,6.083602923922797,7.0254817366671,6.132649999999995,5.239818263332889,51.43594704295539,-0.1837006782306129,-0.1907657477126499,24.295257891328472,61.728400186511976,44.94723021202952,92.48965641302372,250.0,209.0
2023-03-15,6.22,6.377,5.777,5.874,9060374.0,55205045.10517,185446.0,24670.41,25196.97,23896.95,24285.66,581450.72984,14291005743.897852,12613034.0,1699.41,1716.9,1611.0,1649.96,963142.4833,1602460705.895695,1388384.0,308.5,312.7,300.0,306.3,413251.773,126907786.4302,356984.0,6.0716999999999945,6.063640740692055,6.853502046556537,6.0716999999999945,5.289897953443452,45.09898089822907,-0.1770261746824148,-0.1880178331066029,22.757556914399192,63.65565635151947,56.26432123508101,42.81378108166992,130.0,142.0
2023-03-16,5.873,6.142,5.758,6.088,5974943.99,35890695.13269,122711.0,24285.66,25167.4,24123.0,24998.78,439421.32998,10847330151.941004,10418081.0,1649.95,1691.42,1632.18,1673.73,627985.6119,1040043241.140285,1004406.0,306.3,332.8,302.8,329.4,1251303.89,401797064.6412,637265.0,6.045399999999994,6.065960670149955,6.786806069573235,6.045399999999994,5.303993930426753,49.22945146513103,-0.1527082454103805,-0.1809559155673584,21.384314794913568,64.35923390664962,63.24776348156036,51.23626145225367,112.0,93.0
2023-03-17,6.087,6.631,6.026,6.618,7687668.38,49031686.9042,160827.0,24998.78,27756.84,24890.0,27395.13,624460.68091,16476681071.24338,13113359.0,1673.73,1800.0,1662.65,1789.27,907528.2825,1569265196.452905,1293055.0,329.4,340.0,325.0,338.9,726737.468,241644682.8438,450807.0,6.049099999999994,6.118535844421388,6.801085345601907,6.049099999999994,5.297114654398081,57.71454954389736,-0.0896362695373005,-0.1626919863613468,20.92810494698705,72.69923549832714,66.90470858549875,167.06099683825363,168.0,135.0
2023-03-18,6.617,6.699,6.283,6.313,6601084.28,43131032.70465,149725.0,27395.13,27724.85,26578.0,26907.49,371238.97174,10135945069.642628,9948603.0,1789.26,1841.0,1747.47,1758.84,711614.731,1280189359.424549,1115890.0,339.0,346.3,328.0,331.0,662698.511,224183709.7316,443659.0,6.030199999999994,6.13705624019078,6.73417062438714,6.030199999999994,5.326229375612847,52.29781888994466,-0.0635298922061151,-0.1428595675303005,20.662967760263264,80.61029532950016,72.55625491149232,138.01582438660506,101.0,100.0
2023-03-19,6.314,6.601,6.312,6.451,4887337.41,31650010.98876,102979.0,26907.49,28390.1,26827.22,27972.87,372066.99054,10264707987.594164,9578297.0,1758.84,1841.36,1757.92,1780.68,541131.8908,972006261.580209,919093.0,331.1,341.7,330.3,336.7,401972.619,135490968.039,328802.0,6.023799999999993,6.166955645886896,6.709794927094976,6.023799999999993,5.337805072905011,54.38391296475491,-0.0313436433887348,-0.1205563827019873,20.416768944019744,86.0641942330419,79.79124168695641,121.2717463201602,117.0,103.0
2023-03-20,6.454,6.485,6.052,6.092,5512709.62,34793616.01575,124260.0,27972.87,28472.0,27124.47,27717.01,477378.23373,13300424536.514921,11775950.0,1780.67,1803.05,1722.0,1732.78,682848.1248,1205036446.951221,1083767.0,336.7,339.1,331.3,332.5,511504.522,171843370.7453,404307.0,6.011049999999994,6.159817012945287,6.681853540539281,6.011049999999994,5.340246459460706,48.44819448451919,-0.0344074810003176,-0.1033266023616534,19.319567963769693,73.29459866580596,79.989696076116,56.09131512152483,107.0,78.0
2023-03-21,6.091,6.458,6.0,6.363,5510022.95,34237144.40729,125290.0,27717.01,28438.55,27303.1,28105.47,420929.7422,11760492716.33759,11530870.0,1732.77,1835.0,1717.01,1801.23,742348.4999,1324018564.211035,1166036.0,332.5,339.9,327.1,334.4,477443.689,159793741.7808,373604.0,6.002449999999994,6.179167773617165,6.650177249696964,6.002449999999994,5.354722750303025,52.649523755951385,-0.014797581909673,-0.0856207982712573,18.136730769720952,74.37056165267923,77.90978485050903,62.1114554258882,172.0,159.0
2023-03-22,6.363,6.4,5.911,6.053,6799970.34,42235878.63652,161551.0,28107.81,28868.05,26601.8,27250.97,224113.41296,6272099822.449624,3589327.0,1801.23,1819.98,1710.12,1734.33,891287.6009,1581074700.20938,1286030.0,334.5,339.5,316.0,321.1,1286215.777,422715609.9451,650526.0,5.988349999999994,6.167151795177435,6.618547199295597,5.988349999999994,5.358152800704391,47.84594352095533,-0.0239944121730184,-0.0732955210516096,16.92835862740679,65.80589627716815,71.15701886521776,23.84246073724472,158.0,140.0
2023-03-23,6.054,6.421,5.991,6.321,4307141.06,26823117.44775,97347.0,27250.97,28750.0,27105.0,28295.41,128649.60818,3591123573.1149583,2159091.0,1734.34,1857.16,1729.35,1813.79,732061.103,1312199315.577505,1074713.0,321.2,332.1,318.9,329.4,383094.591,124802181.3147,289519.0,6.002549999999994,6.181804005160536,6.649079032604107,6.002549999999994,5.356020967395881,51.92922665280004,-0.0095475479956048,-0.0605459264404086,15.735847611539985,70.73380675704765,70.30342156229834,43.90862944162417,106.0,93.0
2023-03-24,6.321,6.341,5.95,6.021,3721415.5,22764110.82107,86616.0,28295.42,28374.3,27000.0,27454.47,86242.06544,2403443392.0273013,1511137.0,1813.78,1818.99,1726.4,1749.57,564770.1417,1001546184.532135,855600.0,329.4,330.0,316.9,322.1,307030.002,99151865.5545,243287.0,6.0077499999999935,6.166489338002389,6.653114974258777,6.0077499999999935,5.36238502574121,47.45069994199787,-0.0220515997312995,-0.0528470610985868,14.77158683879608,62.65262491230472,66.39744264884017,-5.043514388174427,112.0,79.0
2023-03-25,6.022,6.08,5.83,5.905,2201417.88,13145389.13325,53854.0,27454.46,27787.33,27156.09,27462.95,50844.08102,1397227639.2141378,1088721.0,1749.57,1763.23,1713.09,1741.88,355679.3743,620341997.183512,620651.0,322.1,324.9,319.0,322.4,317118.332,102246368.2079,203195.0,6.004099999999994,6.141585591525971,6.650920809807476,6.004099999999994,5.3572791901925125,45.80570596333312,-0.0408504824332682,-0.0504477453655231,14.29180345125014,56.78807217943106,63.391501282927806,-83.38390804597695,65.0,40.0
2023-03-26,5.905,6.107,5.878,6.042,1783486.74,10738831.21844,40825.0,27462.96,28194.4,27417.76,27968.05,49671.70353,1380973402.9961205,1068196.0,1741.88,1801.0,1739.31,1773.88,354933.2372,627660488.27267,592618.0,322.4,329.5,321.7,328.6,204700.193,66827422.6814,162414.0,6.010199999999994,6.132101249475879,6.65603360086018,6.010199999999994,5.364366399139808,48.09437692569133,-0.0441846442945452,-0.0491951251513275,13.736568875025071,42.86797169554027,54.10288959575868,-72.80990440369843,53.0,40.0
2023-03-27,6.044,6.115,5.745,5.867,3393287.18,20085180.98981,76548.0,27968.05,28023.86,26508.14,27124.91,88039.46898,2407130888.034605,1575264.0,1773.88,1780.48,1686.13,1715.22,570563.5023,987197970.21984,810253.0,328.6,329.8,305.9,310.6,578039.555,182769703.624,355933.0,6.011199999999994,6.106853511430557,6.656080950253597,6.011199999999994,5.366319049746392,45.45378084253496,-0.0602534646212484,-0.0514067930453117,13.689236388593882,29.109044798095194,42.92169622435551,-110.52551870361955,96.0,75.0
2023-03-28,5.867,6.109,5.787,6.056,2901986.46,17266884.45055,64814.0,27124.9,27520.0,26631.78,27261.07,78602.44341,2124533606.765556,1521981.0,1715.21,1795.73,1701.13,1772.99,536511.3973,935507384.1496781,766887.0,310.6,315.8,306.8,313.2,329398.424,102362254.1103,241330.0,6.033949999999995,6.102010319865742,6.650837177691302,6.033949999999995,5.417062822308687,48.72791938522725,-0.0570794239698475,-0.0525413192302188,13.645284794050635,26.408232892300685,32.79508312864538,-68.56351504469316,106.0,111.0
2023-03-29,6.057,6.285,6.048,6.183,3767888.67,23354163.19851,74824.0,27261.06,28650.0,27240.1,28348.6,89486.16008,2519887866.2111588,1704217.0,1773.0,1827.99,1772.48,1793.07,536865.5972,967342311.0822339,810500.0,313.3,319.9,312.4,313.7,327282.226,103404307.0787,241108.0,6.073849999999995,6.109723622735671,6.616434288382835,6.073849999999995,5.531265711617155,50.86230921302271,-0.0438111080866159,-0.0507952770014983,12.819695683179358,30.433263452131456,28.650180380842443,4.197684036393449,155.0,145.0
2023-03-30,6.183,6.295,6.025,6.122,3863516.22,23726270.88821,80318.0,28348.6,29184.68,27686.0,28028.53,98865.43256,2808471938.6424427,1843652.0,1793.06,1829.69,1763.0,1793.61,579690.0394,1039397383.7804,876484.0,313.8,320.8,309.1,316.4,496156.738,156327197.1435,313975.0,6.102499999999994,6.11089280152275,6.588796822938395,6.102499999999994,5.6162031770615926,49.79017960099844,-0.0377825288836666,-0.0481927273779319,12.147423618761298,39.34311670160735,32.06153768201316,-12.042724055293968,132.0,96.0
2023-03-31,6.122,6.385,6.101,6.343,4320037.0,27058112.58292,83760.0,28028.53,28656.69,27511.71,28465.36,78198.12139,2203253311.777351,1537349.0,1793.6,1847.28,1777.91,1821.52,554525.4762,1006896937.025254,902956.0,316.4,319.8,311.8,316.9,266270.064,84310535.1086,232669.0,6.146499999999994,6.132998248996774,6.544641432156905,6.146499999999994,5.748358567843083,53.605774573823126,-0.0149990833100313,-0.0415539985643518,11.433636596536388,49.371069182390016,39.71581644537627,57.438115837539,163.0,188.0
2023-04-01,6.343,6.393,6.19,6.344,2562358.07,16120605.91695,53454.0,28465.36,28819.71,28220.27,28452.73,30238.44753,860804237.452269,822781.0,1821.52,1842.83,1807.81,1820.79,272904.9674,497460628.07619107,579259.0,317.0,319.0,313.0,314.9,185904.183,58599155.1467,171578.0,6.168949999999994,6.153093653854224,6.558374434261616,6.168949999999994,5.779525565738373,53.62294848229641,0.0031018963651527,-0.0326228195784509,10.806637000423706,57.39263112521807,48.70227233640514,83.91248391248357,80.0,150.0
2023-04-02,6.344,6.446,6.18,6.263,3027603.59,19179517.84472,64711.0,28452.74,28530.0,27856.43,28171.87,37365.65692,1053600933.0676804,938464.0,1820.8,1824.81,1771.7,1794.51,322122.9385,580909276.164171,637705.0,314.9,316.2,310.7,313.7,149805.667,47006464.2186,161171.0,6.177099999999995,6.163560924915727,6.567233259284501,6.177099999999995,5.7869667407154886,51.94559856018292,0.0107866878899818,-0.0239409180847643,10.469591992715795,67.55335788971841,58.1056860657755,91.00985717159556,102.0,93.0
