Open_time,SMA_20,EMA_20,Upper_Band,Middle_Band,Lower_Band,RSI,MACD,Signal,ADX,SlowK,SlowD,CCI,ATR,MFI
2022-01-30,22.20650000,21.24098688,30.06018519,22.20650000,14.35281481,32.31128978,-2.46389004,-2.25238795,37.63608857,20.77550656,19.89985240,-49.57034398,2.13724012,29.64048568
2022-01-31,21.89700000,21.06279765,29.68527092,21.89700000,14.10872908,38.63529054,-2.30980173,-2.26387071,38.42700578,25.67974575,22.26251026,-33.34605638,2.16243726,35.54651758
2022-02-01,21.50950000,20.92062644,28.94305494,21.50950000,14.07594506,39.63102678,-2.14680032,-2.24045663,38.82164490,30.73977751,25.73167661,8.58728163,2.06869174,41.22384591
2022-02-02,21.15800000,20.71485250,28.41134020,21.15800000,13.90465980,37.01161728,-2.05924309,-2.20421392,39.39596095,34.23368605,30.21773644,17.70073385,2.06735661,41.05664453
2022-02-03,20.71650000,20.54391416,27.36045146,20.71650000,14.07254854,37.88495957,-1.95441343,-2.15425383,40.11173201,36.17430084,33.71592147,-2.70350564,1.99040257,41.53169506
2022-02-04,20.36050000,20.53782710,26.20599562,20.36050000,14.51500438,45.77870667,-1.72556497,-2.06851605,39.42356731,56.07179739,42.15992809,191.34912461,1.97823096,50.90777281
2022-02-05,20.04200000,20.61327214,24.85639342,20.04200000,15.22760658,49.54141467,-1.45879692,-1.94657223,37.54766591,74.47540420,55.57383414,240.01694529,1.97907160,63.33448603
2022-02-06,19.85300000,20.73677003,24.01874171,19.85300000,15.68725829,51.98968275,-1.18689833,-1.79463745,35.80575748,92.38390093,74.31036751,179.98546512,1.91985220,61.62728395
2022-02-07,19.71300000,20.89041098,23.30609950,19.71300000,16.11990050,53.82024658,-0.92524676,-1.62075931,33.67830948,90.99485484,85.95138665,168.53083280,1.87629133,75.29308097
2022-02-08,19.59350000,20.96370517,22.73188987,19.59350000,16.45511013,50.56431319,-0.76474769,-1.44955699,31.38895792,87.54643827,90.30839801,124.81673135,1.89441338,65.59086071
2022-02-09,19.54000000,21.05668563,22.47338712,19.54000000,16.60661288,51.83761524,-0.60794931,-1.28123545,29.26952610,82.64286234,87.06138515,92.73622958,1.84409814,57.72812138
2022-02-10,19.58200000,21.00462033,22.54552898,19.58200000,16.61847102,45.40539364,-0.59224745,-1.14343785,27.66673040,70.01647446,80.06859169,53.86784851,1.85451970,56.56960632
2022-02-11,19.61750000,20.81179935,22.53394904,19.61750000,16.70105096,39.72566901,-0.69524745,-1.05379977,27.24615700,55.29928611,69.31954097,-38.73438563,1.87562544,49.23763843
2022-02-12,19.61800000,20.62210417,22.53389849,19.61800000,16.70210151,39.17380907,-0.78078593,-0.99919700,27.01758356,38.16584294,54.49386784,-71.77248821,1.82522362,44.51784727
2022-02-13,19.65350000,20.44190378,22.50734145,19.65350000,16.79965855,38.84690428,-0.84608491,-0.96857458,26.80533680,28.39099396,40.61870767,-77.17320896,1.75913622,44.61805424
2022-02-14,19.67300000,20.27600818,22.49500709,19.67300000,16.85099291,38.73088070,-0.88999624,-0.95285892,26.80018167,22.83838403,29.79840698,-89.03711871,1.69991220,38.77449858
2022-02-15,19.77700000,20.26495978,22.50836669,19.77700000,17.04563331,47.02346170,-0.79779007,-0.92184515,25.63453296,27.48752843,26.23896881,-27.27878317,1.69991847,37.33515041
