Open,High,Close,Volume,Quote asset volume,Number of trades,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_BNBUSDT,RSI,ATR,total_trades_coinbase,sell_1000x_high,Tendencia
0.06538331,0.06727591,0.06758885,0.10168172,0.01890741,49400.0,0.19552968,0.2281233,219867.0,37.84582535,0.5705687,17689.0,500.0,Alcista leve
0.06777466,0.06785923,0.06400112,0.06077626,0.01179004,37499.0,0.13630878,0.15721215,172326.0,36.00923928,0.55409951,14189.0,335.0,Bajista leve
0.06398836,0.07097025,0.07217317,0.11696274,0.02187213,54954.0,0.21518178,0.25124538,228169.0,42.81632757,0.55166383,28127.0,502.0,Alcista fuerte
0.07215879,0.07233132,0.06679157,0.12104614,0.02288862,54508.0,0.26474211,0.3224005,232772.0,39.81280128,0.54797356,29791.0,697.0,Bajista fuerte
0.06697754,0.07058137,0.06738953,0.10110935,0.01928872,47060.0,0.24964966,0.31043679,219850.0,40.31380173,0.53097544,28454.0,563.0,Lateral
0.0673761,0.06883142,0.0703793,0.10781463,0.02008659,46659.0,0.1878426,0.2297537,203985.0,42.87427585,0.51733434,20168.0,578.0,Alcista leve
0.07056456,0.07602567,0.07277112,0.14457253,0.02795782,63354.0,0.24118009,0.30473701,171642.0,44.910339,0.51252475,30837.0,725.0,Alcista leve
0.07275662,0.07097025,0.07237249,0.06270278,0.01260504,30829.0,0.07367992,0.0895525,99878.0,44.62486283,0.48591584,10081.0,434.0,Lateral
0.07255734,0.07310908,0.07416635,0.08670934,0.01706296,38357.0,0.06672721,0.08138616,112267.0,46.27971434,0.47049328,9428.0,550.0,Alcista leve
0.07435085,0.07738674,0.07396703,0.12559504,0.02489235,61409.0,0.12471812,0.15545988,140956.0,46.11481199,0.46402947,19693.0,690.0,Lateral
0.07415157,0.07855337,0.06420043,0.2044617,0.03890576,95920.0,0.26688567,0.34429707,292600.0,38.8163462,0.49445594,31453.0,975.0,Bajista fuerte
0.06438692,0.07077581,0.07077794,0.13861351,0.02564477,62486.0,0.22211578,0.27244293,209484.0,45.11629603,0.49842337,31318.0,650.0,Alcista fuerte
0.07076383,0.0736924,0.07456499,0.1519411,0.02882322,61357.0,0.1644148,0.21144809,191459.0,48.41004984,0.4928217,21179.0,720.0,Alcista leve
0.07455013,0.08321991,0.08174045,0.24887093,0.04996882,97400.0,0.21832266,0.29442412,285673.0,54.03834614,0.49904872,32796.0,1263.0,Alcista fuerte
0.08192344,0.08205328,0.08213908,0.11619137,0.02402006,53024.0,0.09880696,0.13690137,196432.0,54.33639961,0.48554524,19644.0,639.0,Lateral
0.08212272,0.08244215,0.08074386,0.10823859,0.02246886,48615.0,0.09831407,0.13846188,156918.0,53.03995373,0.47657772,17471.0,765.0,Bajista leve
0.08092704,0.08535874,0.07994658,0.23019367,0.04665182,103647.0,0.16039291,0.22094872,218099.0,52.2724456,0.47753646,31853.0,932.0,Lateral
0.08012993,0.08360879,0.06798748,0.23904692,0.04630117,110100.0,0.30159214,0.39333348,309903.0,42.36867311,0.50985528,22020.0,942.0,Bajista fuerte
0.06797393,0.07097025,0.07097726,0.14580248,0.0274684,54680.0,0.1978913,0.24952229,229057.0,45.16575019,0.49486562,14069.0,689.0,Alcista leve
0.07076383,0.06960918,0.06539634,0.19168708,0.03503034,73696.0,0.35791488,0.44280077,236907.0,41.15083881,0.48594665,15763.0,916.0,Bajista fuerte
0.06558259,0.06455376,0.06479839,0.14982452,0.02683879,61116.0,0.17800099,0.20159044,173202.0,40.73304546,0.47123617,15593.0,610.0,Lateral
0.06498476,0.06805367,0.06798748,0.09020293,0.01703504,42555.0,0.10170651,0.11363258,121435.0,43.99865816,0.45614787,8381.0,347.0,Alcista leve
0.06777466,0.06610927,0.05562975,0.20093788,0.03515498,85813.0,0.20897672,0.22647532,179827.0,35.77310533,0.47642303,14097.0,817.0,Bajista fuerte
0.05581794,0.05638732,0.05463315,0.23914645,0.0387064,91075.0,0.2568326,0.26515236,243379.0,35.20156014,0.47524995,38435.0,925.0,Bajista leve
0.05462227,0.05366518,0.05244065,0.13414842,0.02197174,48340.0,0.16803132,0.17574774,163030.0,33.91767158,0.45916067,21111.0,688.0,Bajista leve
0.0524302,0.0567762,0.04925156,0.25517449,0.04105632,101688.0,0.31776919,0.32922605,259759.0,32.08462155,0.46993491,30955.0,1209.0,Bajista leve
0.04924174,0.05580401,0.05582906,0.14995819,0.02474918,59283.0,0.23705226,0.23682378,176775.0,39.36344892,0.46851099,24746.0,677.0,Alcista fuerte
0.05581794,0.05794283,0.05562975,0.23245853,0.03818917,78164.0,0.25660758,0.26079385,213243.0,39.2262531,0.46718877,26442.0,992.0,Lateral
0.05561866,0.05541513,0.05224133,0.09108585,0.01545241,39003.0,0.12866013,0.13115347,181474.0,36.87340155,0.45381815,16593.0,435.0,Bajista leve
0.05223092,0.05288742,0.05084611,0.08492074,0.01403948,37576.0,0.12809297,0.12819254,132247.0,35.91804776,0.44283114,16869.0,505.0,Bajista leve
0.05083597,0.0567762,0.05802157,0.2195389,0.0360831,74899.0,0.20759016,0.2110592,172376.0,43.95962442,0.44191463,28427.0,1097.0,Alcista fuerte
0.05781073,0.06105386,0.05423452,0.18309017,0.0312367,74083.0,0.22480466,0.23803704,236540.0,41.03295261,0.4503493,27247.0,774.0,Bajista leve
0.05422371,0.05463737,0.05443384,0.13290524,0.02193975,54052.0,0.24126564,0.24448341,213123.0,41.25463172,0.43961006,21907.0,579.0,Lateral
0.05462227,0.05502625,0.05543043,0.13703129,0.02280305,46665.0,0.19958116,0.20527502,195346.0,42.42020658,0.42463791,21598.0,788.0,Lateral
0.05561866,0.0567762,0.05323793,0.20636223,0.03402356,70822.0,0.19121808,0.19837348,220309.0,40.51563811,0.42073521,22430.0,784.0,Bajista leve
0.0534266,0.05210966,0.05224133,0.07696576,0.01285399,27168.0,0.05425207,0.0525457,129933.0,39.64433955,0.3999684,13806.0,360.0,Bajista leve
0.05203165,0.05191522,0.04984951,0.08678809,0.01430745,34590.0,0.08779012,0.08568588,142252.0,37.55682682,0.38568495,12881.0,572.0,Bajista leve
0.05003886,0.05347074,0.05423452,0.11962136,0.01961077,37930.0,0.1191916,0.11858663,168995.0,43.43720093,0.38099317,14485.0,658.0,Alcista fuerte
0.05422371,0.05599844,0.05682566,0.09435744,0.01608219,32122.0,0.11707055,0.12087457,175277.0,46.6352132,0.36806508,15468.0,498.0,Alcista leve
0.05681433,0.05541513,0.05562975,0.09698179,0.01630803,32595.0,0.11911692,0.12269783,144677.0,45.36047954,0.35891758,19738.0,532.0,Bajista leve
0.05561866,0.05560957,0.05363656,0.0983277,0.01665838,33151.0,0.14447308,0.15234574,217636.0,43.2391131,0.34828061,17884.0,524.0,Bajista leve
0.05362587,0.0532763,0.05343724,0.06297721,0.010724,22642.0,0.12149682,0.12485973,180046.0,43.02243365,0.33411771,14497.0,331.0,Lateral
0.0534266,0.0532763,0.05303861,0.0203103,0.00392882,14921.0,0.04060506,0.038489,112079.0,42.56303658,0.32025216,10399.0,202.0,Lateral
0.05302804,0.05522069,0.05642702,0.04937442,0.0086957,23361.0,0.03578708,0.03319671,97320.0,47.67734194,0.31309129,11073.0,374.0,Alcista leve
0.05641577,0.05599844,0.0518427,0.08575068,0.01448647,32447.0,0.09393474,0.09303859,136810.0,42.20221685,0.3121562,13282.0,496.0,Bajista fuerte
0.05183237,0.05055415,0.05024815,0.07201375,0.01186237,30486.0,0.10395971,0.10071069,148423.0,40.46172021,0.29914504,13559.0,406.0,Bajista leve
0.05043742,0.05035971,0.05044747,0.04744655,0.0080103,21026.0,0.08722186,0.08484507,125444.0,40.79043895,0.28634896,8780.0,312.0,Lateral
0.05043742,0.04899864,0.04905224,0.18674668,0.02845266,76806.0,0.24863802,0.24087848,279132.0,39.16054399,0.30160975,26561.0,733.0,Bajista leve
0.04904247,0.05074859,0.04785633,0.0885246,0.01435595,33819.0,0.17131501,0.17436033,186956.0,37.76752307,0.29863763,15293.0,443.0,Bajista leve
0.04784679,0.04744313,0.04785633,0.02826525,0.0048661,18312.0,0.06406729,0.0605137,130152.0,37.76752307,0.28302065,10665.0,217.0,Lateral
0.04784679,0.05035971,0.05044747,0.0500287,0.00835509,24055.0,0.06581076,0.06281118,146014.0,42.87381469,0.27780489,7535.0,249.0,Alcista leve
0.0506367,0.05113747,0.05204202,0.07062766,0.01167772,26937.0,0.11248536,0.11322833,131740.0,45.81999218,0.27010454,9393.0,368.0,Alcista leve
0.05203165,0.05133191,0.05004883,0.08866456,0.01441681,28733.0,0.14412374,0.14607025,142151.0,42.84543107,0.26723993,14645.0,489.0,Bajista leve
0.05003886,0.05055415,0.04885292,0.10353899,0.01666422,34879.0,0.08692054,0.0847828,130028.0,41.12053636,0.26243708,18783.0,516.0,Bajista leve
0.04904247,0.04860976,0.04466724,0.12232301,0.01911104,45430.0,0.10370779,0.10118568,136960.0,35.70285187,0.26797729,26292.0,566.0,Bajista fuerte
0.04445906,0.04355435,0.04367065,0.16529669,0.02475837,52696.0,0.11479161,0.11190418,143664.0,34.53613867,0.26097891,31413.0,722.0,Lateral
0.04346267,0.04297103,0.04386996,0.06360627,0.00977374,25818.0,0.04575806,0.04306439,88522.0,34.99368118,0.24948042,16322.0,303.0,Lateral
0.04386122,0.04510986,0.04626178,0.06277554,0.0097446,24252.0,0.10475545,0.10641555,106749.0,40.37881353,0.24808896,15980.0,359.0,Alcista leve
0.04605329,0.0453043,0.04526519,0.08738771,0.01340419,27306.0,0.1550833,0.16100401,115565.0,38.93165177,0.24393975,17538.0,460.0,Lateral
0.04505689,0.0577484,0.05543043,0.23217297,0.03748482,79030.0,0.29973756,0.33580029,229772.0,56.18208736,0.27937262,43384.0,1229.0,Alcista fuerte
0.05561866,0.05735952,0.0562277,0.16057285,0.02708266,51379.0,0.33003938,0.39874092,191039.0,57.20319089,0.27370315,29144.0,879.0,Lateral
0.0562165,0.05813727,0.05363656,0.17015034,0.02848473,57206.0,0.22729065,0.27673604,212121.0,52.88943958,0.2805815,23998.0,851.0,Bajista leve
0.0534266,0.05697064,0.05722429,0.11779973,0.01982044,39659.0,0.22434767,0.26879063,231909.0,57.65141934,0.28411139,17449.0,597.0,Alcista leve
0.05701361,0.06066498,0.05941679,0.14967474,0.02584394,58444.0,0.23982112,0.30605681,328111.0,60.29287076,0.284532,19164.0,756.0,Alcista leve
0.05940495,0.06008166,0.06001475,0.10101074,0.01766492,37076.0,0.11702255,0.1477165,346158.0,61.00720487,0.28135115,17870.0,578.0,Lateral
0.05980351,0.06183162,0.05921748,0.17948303,0.03114547,59202.0,0.21072029,0.2629406,505854.0,59.47095716,0.28054035,29705.0,812.0,Lateral
0.05920568,0.05949835,0.05602838,0.08424831,0.01480942,33192.0,0.13145789,0.16399576,318787.0,53.65120759,0.27978747,18183.0,445.0,Bajista leve
0.05581794,0.05580401,0.0518427,0.15267923,0.02520905,60872.0,0.25866569,0.31867176,363030.0,47.13194168,0.28623122,27780.0,618.0,Bajista fuerte
0.05203165,0.05580401,0.05503179,0.13296479,0.02233451,46647.0,0.14061291,0.16997476,391376.0,51.92511185,0.28721471,23193.0,755.0,Alcista leve
0.0552201,0.06688703,0.06778816,0.24685511,0.04310993,99859.0,0.24581086,0.31172788,487998.0,65.42737387,0.31812794,31311.0,1208.0,Alcista fuerte
0.06797393,0.06980362,0.06738953,0.18671828,0.03443317,74395.0,0.08208512,0.10660354,327478.0,64.81474597,0.31754737,25314.0,741.0,Lateral
0.0673761,0.06785923,0.06300452,0.14026199,0.02584786,50810.0,0.09987699,0.12686605,297770.0,58.34324209,0.3205797,33318.0,590.0,Bajista fuerte
0.06299197,0.07310908,0.06918339,0.24524573,0.04460475,93878.0,0.16365396,0.20314332,460314.0,63.82438375,0.35268115,30191.0,944.0,Alcista fuerte
0.06916961,0.06883142,0.05283929,0.4558003,0.07554367,210506.0,0.63943506,0.72204678,1739886.0,46.42382125,0.42320393,75727.0,1382.0,Bajista fuerte
0.05282876,0.05288742,0.03509996,0.41421979,0.06325625,221640.0,0.68284557,0.64780183,1257192.0,35.20510548,0.46726079,130430.0,1013.0,Bajista fuerte
0.03529224,0.04899864,0.04626178,0.33252013,0.04898048,156206.0,0.5374233,0.51986405,1001855.0,44.32239072,0.49531359,45227.0,912.0,Alcista fuerte
0.04625257,0.04647093,0.04187678,0.22940378,0.0335176,95844.0,0.3502316,0.34471806,573830.0,41.83207993,0.49921976,33106.0,713.0,Bajista fuerte
0.04186844,0.04316547,0.04227542,0.08125135,0.01215763,47555.0,0.13712902,0.13228261,379895.0,42.15029702,0.48641835,25546.0,384.0,Lateral
0.04246627,0.04491542,0.04187678,0.12219439,0.01829921,75777.0,0.13702744,0.12870873,403102.0,41.9034237,0.47667418,29090.0,475.0,Lateral
0.04186844,0.04355435,0.04406928,0.14088608,0.02060849,87296.0,0.24558958,0.23412933,570233.0,43.85129665,0.47548317,27840.0,421.0,Alcista leve
0.04425978,0.04647093,0.04526519,0.07282112,0.01139282,49789.0,0.16096776,0.15553096,331878.0,44.93577985,0.45937723,19962.0,330.0,Alcista leve
0.04525617,0.04549874,0.04107951,0.07024111,0.01069408,52048.0,0.17232316,0.1617315,283812.0,41.88641745,0.45442171,18213.0,278.0,Bajista fuerte
0.04087204,0.04024888,0.04028223,0.05942138,0.0088383,32590.0,0.13229819,0.1201729,246309.0,41.31135948,0.43410588,23551.0,320.0,Lateral
0.04047349,0.04122108,0.0398836,0.04168322,0.00635081,23870.0,0.08456085,0.07573559,195714.0,41.00820509,0.41595546,20863.0,194.0,Lateral
0.03987565,0.03888781,0.03908632,0.02534923,0.00387169,23055.0,0.04239829,0.03511509,152108.0,40.37013375,0.39553007,16941.0,117.0,Lateral
0.03907854,0.03888781,0.03290746,0.08872162,0.01244933,43973.0,0.13245835,0.11722028,264496.0,35.73011934,0.39656363,27542.0,384.0,Bajista fuerte
0.0329009,0.031888,0.03051564,0.16283877,0.0215148,52870.0,0.24219983,0.20721274,366884.0,34.09641992,0.38466623,34149.0,553.0,Bajista leve
0.03070883,0.03227688,0.03250882,0.14093326,0.01850323,52227.0,0.19349704,0.16300617,257583.0,36.69409799,0.38004721,25319.0,623.0,Alcista leve
0.03250234,0.03558234,0.03569791,0.09722105,0.0134112,37341.0,0.16211737,0.14296432,531600.0,40.72022555,0.37004384,23275.0,384.0,Alcista leve
0.03549152,0.0363601,0.03470132,0.08504563,0.0118552,33226.0,0.11983776,0.10798557,308749.0,39.86694664,0.35789785,21178.0,354.0,Bajista leve
0.03449513,0.03363795,0.03211018,0.05797145,0.0079259,27265.0,0.09330892,0.08182505,271666.0,37.65746717,0.34233372,15787.0,267.0,Bajista leve
0.03230306,0.03499903,0.03290746,0.06102561,0.0084434,32425.0,0.09006063,0.08111189,327917.0,38.78170844,0.3335956,13791.0,260.0,Lateral
0.0329009,0.03461015,0.03290746,0.04378474,0.00611752,25958.0,0.06386713,0.05570964,230926.0,38.78170844,0.32262448,11497.0,392.0,Lateral
0.03310018,0.03227688,0.02951904,0.12290393,0.01611229,48033.0,0.1177959,0.10295154,347819.0,35.61594908,0.31815131,15967.0,473.0,Bajista leve
0.02951316,0.0328602,0.03290746,0.08895927,0.01194077,33853.0,0.12714275,0.11566047,260714.0,40.81855809,0.31399764,13150.0,492.0,Alcista leve
0.0329009,0.03597122,0.03609655,0.11251392,0.01558653,42263.0,0.21221841,0.20883454,298833.0,45.29874302,0.30656924,18730.0,431.0,Alcista leve
0.03608936,0.03538791,0.03509996,0.0923752,0.01277471,35732.0,0.10412461,0.10078173,404475.0,44.17334691,0.29610001,31460.0,490.0,Lateral
0.03489368,0.03947113,0.03928564,0.16515622,0.02337131,52817.0,0.08773955,0.08415719,231895.0,49.81290753,0.29780715,42687.0,789.0,Alcista fuerte
0.03927781,0.03986,0.0366945,0.10499201,0.01512204,33125.0,0.08089748,0.07657681,162327.0,46.66987378,0.29296378,17533.0,306.0,Bajista leve
0.03688647,0.03791561,0.03868769,0.05801825,0.00841944,23266.0,0.07444575,0.06947939,165792.0,49.31894787,0.28060923,21433.0,353.0,Alcista leve
0.03887926,0.04024888,0.03649519,0.08241348,0.01193818,33303.0,0.09336451,0.08988534,198197.0,46.57812563,0.28128,21002.0,346.0,Bajista leve
0.03648791,0.03616566,0.03689382,0.05638595,0.00804277,22788.0,0.06814004,0.06276797,171228.0,47.1531787,0.26833142,19748.0,311.0,Lateral
0.03668719,0.0363601,0.03270814,0.12884647,0.01750264,38370.0,0.09530715,0.08792483,206560.0,42.03648746,0.26987918,19639.0,684.0,Bajista fuerte
0.03270162,0.03519347,0.03529928,0.09287408,0.01268377,28335.0,0.09757576,0.09170461,160530.0,45.94677411,0.26631638,13847.0,490.0,Alcista leve
0.03529224,0.03461015,0.03290746,0.05566334,0.00771726,24507.0,0.09739483,0.09370381,152673.0,43.05914208,0.26015093,14727.0,219.0,Bajista leve
0.03270162,0.03247132,0.0323095,0.01638752,0.00235045,15979.0,0.03468746,0.03004225,103954.0,42.34268544,0.24656872,10320.0,121.0,Lateral
0.03250234,0.03247132,0.03031632,0.04026432,0.00544195,23719.0,0.03418751,0.0296307,120575.0,39.95613072,0.24324238,13099.0,346.0,Bajista leve
0.030111,0.03013805,0.03031632,0.09484666,0.0123495,33280.0,0.08555081,0.07987397,239070.0,39.95613072,0.24086792,18552.0,297.0,Lateral
0.03031028,0.0328602,0.03250882,0.12370362,0.01625228,44664.0,0.16841439,0.16916474,496233.0,43.98392884,0.24937736,16630.0,497.0,Alcista leve
0.03270162,0.03301575,0.03121325,0.14591939,0.0195828,75899.0,0.13900485,0.14152667,272183.0,42.18321757,0.24613612,19894.0,284.0,Bajista leve
0.0311871,0.03099358,0.03151223,0.09575995,0.01267044,57654.0,0.09292243,0.08937017,180516.0,42.76554892,0.23841211,13327.0,194.0,Lateral
0.03150595,0.03091581,0.01999163,0.18328557,0.02292396,132773.0,0.19420832,0.17984613,410142.0,30.1598549,0.27352553,19945.0,261.0,Bajista fuerte
0.02000757,0.02068831,0.02110781,0.10955325,0.0127693,72420.0,0.07577767,0.06455068,346154.0,32.24370853,0.26405942,21212.0,199.0,Alcista leve
0.02112353,0.02053276,0.02009129,0.05739454,0.00662258,37146.0,0.05430203,0.04494587,250104.0,31.32696628,0.25226946,15223.0,159.0,Bajista leve
0.02008728,0.02031888,0.01658329,0.11335476,0.01291089,61328.0,0.06679493,0.05617334,224923.0,28.33315528,0.25532164,19545.0,155.0,Bajista leve
0.01654012,0.0193078,0.01905483,0.07305479,0.00825774,49248.0,0.11398086,0.10306455,174192.0,33.1784093,0.25079867,14207.0,101.0,Alcista leve
0.01907096,0.01858837,0.01666301,0.05692447,0.00624576,40751.0,0.05247002,0.04476169,129860.0,30.99453501,0.24531305,12753.0,103.0,Bajista leve
0.01667962,0.0170523,0.01757988,0.06382887,0.00691585,44994.0,0.0779863,0.06884067,142323.0,32.81999932,0.23971926,12067.0,166.0,Lateral
0.0175963,0.0172273,0.01642383,0.05516827,0.00604983,37837.0,0.06168583,0.05414364,107007.0,31.68196132,0.22916788,11887.0,130.0,Bajista leve
0.01642056,0.01617733,0.01600526,0.01704367,0.00167549,22397.0,0.01826933,0.01223102,73104.0,31.25931831,0.21722732,6796.0,91.0,Lateral
0.01598214,0.01629399,0.01680254,0.02880746,0.00297262,28846.0,0.04852595,0.04100995,85421.0,33.09026753,0.2089968,5399.0,70.0,Lateral
0.01679919,0.0178495,0.01837715,0.03522358,0.00378376,32933.0,0.02920638,0.02275447,80435.0,36.6775999,0.20213988,5793.0,140.0,Alcista leve
0.01837349,0.01798561,0.01652349,0.05585454,0.00612514,36321.0,0.0571546,0.04948334,112213.0,34.34325855,0.19698704,12141.0,180.0,Bajista leve
0.01654012,0.01602178,0.01269658,0.1286805,0.01380077,63479.0,0.0866939,0.07622662,137193.0,30.08599277,0.2003451,18459.0,231.0,Bajista leve
0.01269405,0.01351351,0.01315501,0.04934461,0.00502673,32695.0,0.05342484,0.04486542,113446.0,31.18645337,0.19539188,12399.0,169.0,Lateral
0.01313246,0.0132413,0.01345399,0.03750885,0.00372602,26708.0,0.05815705,0.04913452,105503.0,31.93886859,0.18964961,10615.0,184.0,Lateral
0.01345131,0.01427183,0.01315501,0.02246702,0.00215756,19168.0,0.02266353,0.01583974,87386.0,31.56715896,0.18296035,7984.0,119.0,Lateral
0.01313246,0.01413572,0.01439078,0.01806791,0.0016631,18144.0,0.01660461,0.01005009,79606.0,34.93769402,0.17789175,8646.0,150.0,Alcista leve
0.01438792,0.01749951,0.01680254,0.06899409,0.00751702,39178.0,0.0544517,0.04672816,118257.0,41.04096955,0.18261377,13144.0,322.0,Alcista leve
0.01679919,0.01720786,0.01748022,0.03545335,0.0038136,27095.0,0.04120146,0.03403316,98320.0,42.66841232,0.1754985,9498.0,186.0,Lateral
0.01747673,0.02000778,0.01959299,0.06792084,0.007786,44407.0,0.11191111,0.10543974,193907.0,47.53102422,0.17460575,15511.0,151.0,Alcista leve
0.01956916,0.01923002,0.01935381,0.06225737,0.00704707,36653.0,0.06006048,0.05441671,110069.0,47.04456642,0.16956248,11657.0,211.0,Lateral
0.01936988,0.02033832,0.02062945,0.07178673,0.00823051,41101.0,0.07955099,0.07396194,133584.0,49.98461834,0.16845088,14649.0,186.0,Alcista leve
0.02062534,0.02031888,0.02023081,0.02511881,0.00281541,20947.0,0.01988733,0.01508662,101015.0,49.0678156,0.16134724,9578.0,135.0,Lateral
0.02024671,0.02271048,0.02345977,0.07074643,0.00826218,37732.0,0.04347659,0.03891524,159558.0,56.09279445,0.1659653,10397.0,263.0,Alcista leve
0.02345509,0.02766868,0.02467561,0.1553928,0.01939412,91382.0,0.14664594,0.14858174,296847.0,58.41848805,0.17432492,23069.0,287.0,Alcista leve
0.02465076,0.02547151,0.02533336,0.06089612,0.00751552,42640.0,0.11243259,0.11426919,193227.0,59.66325025,0.17237314,12169.0,180.0,Lateral
0.02532831,0.02875753,0.0296187,0.10608681,0.01320355,59916.0,0.11602181,0.11945912,185244.0,66.664856,0.18227506,13584.0,267.0,Alcista fuerte
0.02959287,0.03116858,0.03155209,0.14741873,0.0192027,82202.0,0.22960521,0.25155091,279121.0,69.25756058,0.1869697,20655.0,294.0,Alcista leve
0.03156573,0.03429905,0.03492057,0.11502368,0.01545412,68548.0,0.12356474,0.13603185,254385.0,73.17254335,0.19225757,14579.0,334.0,Alcista leve
0.03491361,0.0556679,0.04737797,0.41974585,0.06410786,282490.0,0.2472572,0.29863184,544551.0,82.20033261,0.25902489,41496.0,351.0,Alcista fuerte
0.04736853,0.04678203,0.04544458,0.14705639,0.02246338,103413.0,0.09230061,0.11093583,269807.0,77.82322203,0.26159454,35033.0,181.0,Bajista leve
0.0454156,0.04719036,0.04311256,0.19256715,0.02885993,122825.0,0.14465459,0.17765842,282785.0,72.78849971,0.27698065,40207.0,146.0,Bajista leve
0.04310396,0.04958196,0.04598274,0.1984648,0.03053064,142433.0,0.12563711,0.15542668,242595.0,74.93757085,0.29426774,32280.0,228.0,Alcista leve
0.0459935,0.04979584,0.03994339,0.25125555,0.03778307,196817.0,0.19452016,0.2383941,424163.0,63.5622782,0.32017719,25571.0,189.0,Bajista fuerte
0.03983579,0.04254326,0.04291324,0.07408325,0.01114911,66447.0,0.07011536,0.08361015,188757.0,66.27348565,0.31195025,13788.0,117.0,Alcista leve
0.04290469,0.05123469,0.0517829,0.13068626,0.02019611,109157.0,0.10708222,0.13431901,273051.0,72.78616513,0.3284538,16061.0,180.0,Alcista fuerte
0.05181244,0.05452071,0.05158358,0.21329305,0.03431411,175074.0,0.1221271,0.15950928,335988.0,72.44760412,0.33763567,28128.0,211.0,Lateral
0.0515733,0.0543846,0.05098563,0.14156723,0.02304937,120132.0,0.10460416,0.13468567,296818.0,71.37499828,0.34009027,18752.0,155.0,Lateral
0.05097547,0.06183162,0.05802157,0.26783318,0.04482945,214479.0,0.09774773,0.12550931,263527.0,75.89695301,0.36165525,21986.0,217.0,Alcista fuerte
0.05801,0.05926502,0.05066672,0.1547758,0.02606506,128159.0,0.11316556,0.14323271,403898.0,64.43768308,0.37803702,18308.0,101.0,Bajista fuerte
0.05065662,0.05644565,0.05481254,0.18846195,0.03038938,145066.0,0.16479343,0.20268093,317506.0,67.42347171,0.39053437,28940.0,168.0,Alcista fuerte
0.05482155,0.05644565,0.05626756,0.17138606,0.0285826,126815.0,0.13292616,0.16843384,263764.0,68.42543229,0.38135335,23798.0,134.0,Alcista leve
0.05625635,0.05761229,0.05851986,0.13046048,0.02197358,99377.0,0.12712868,0.15838095,240434.0,69.96538765,0.37932811,21767.0,180.0,Alcista leve
0.0585082,0.05840949,0.05477268,0.08860034,0.01524858,78583.0,0.07151571,0.08865622,186520.0,64.3428175,0.37673324,20493.0,72.0,Bajista leve
0.05474183,0.05910947,0.05903809,0.11313926,0.01952892,88697.0,0.13824874,0.17637,262551.0,67.5404915,0.37646658,20279.0,127.0,Alcista fuerte
0.05904625,0.05813727,0.05064679,0.13625679,0.02235093,106597.0,0.15038144,0.18822266,310394.0,56.75699585,0.39457611,24284.0,131.0,Bajista fuerte
0.0506367,0.05191522,0.05204202,0.08613934,0.01418323,68221.0,0.08137632,0.10080224,225513.0,57.95890058,0.37982067,22751.0,107.0,Alcista leve
0.05203165,0.05504569,0.05616791,0.14234793,0.02303412,112348.0,0.11662476,0.14666289,286200.0,61.37752416,0.38583348,25029.0,196.0,Alcista fuerte
0.05615671,0.0633288,0.05768273,0.21545328,0.03699869,155165.0,0.15994847,0.2117919,380701.0,62.58062406,0.39155966,34551.0,214.0,Alcista leve
0.05767123,0.06739257,0.06695103,0.26487652,0.0469404,184243.0,0.11387739,0.14865018,341331.0,68.95304719,0.40801969,38959.0,322.0,Alcista fuerte
0.06693769,0.06640093,0.06426023,0.08637322,0.01607017,81806.0,0.06998858,0.09282984,194840.0,65.46728394,0.39723257,16341.0,137.0,Bajista leve
0.0642275,0.06290103,0.05955632,0.124932,0.0220428,104531.0,0.09951703,0.12942529,303406.0,59.77810629,0.39614453,23360.0,168.0,Bajista fuerte
0.05956438,0.06083998,0.05670607,0.11174011,0.01963329,102106.0,0.09125984,0.11762397,223884.0,56.57020049,0.39556277,38097.0,98.0,Bajista leve
0.05669476,0.063951,0.06561559,0.13397488,0.02358419,110153.0,0.11026382,0.14348779,253444.0,63.21531753,0.40130829,37116.0,169.0,Alcista fuerte
0.06558259,0.06533152,0.06194814,0.11497467,0.02069348,102416.0,0.10074651,0.13289421,253535.0,59.19989952,0.40157198,26466.0,93.0,Bajista leve
0.06193579,0.06447599,0.05154372,0.27275527,0.04670969,225560.0,0.16802699,0.2122148,347884.0,49.57848261,0.43631684,43111.0,214.0,Bajista fuerte
0.05153345,0.05148746,0.05056706,0.11973552,0.01945636,105344.0,0.11943796,0.1433836,216851.0,48.77709204,0.41857993,16192.0,63.0,Lateral
0.05051713,0.0511958,0.05240079,0.02808204,0.00502198,41348.0,0.06479339,0.0763996,134396.0,50.39824673,0.39832422,5816.0,68.0,Alcista leve
0.05239035,0.05302353,0.0504674,0.04693239,0.00808054,57107.0,0.06397127,0.07581449,197310.0,48.64996527,0.39222963,7759.0,81.0,Bajista leve
0.05043742,0.05053471,0.04970999,0.160245,0.02505367,137433.0,0.16386219,0.19131849,466340.0,47.94824314,0.39142751,17651.0,137.0,Lateral
0.04966023,0.05063193,0.05138427,0.13061873,0.0208506,104872.0,0.17109683,0.20504682,271930.0,49.67621362,0.38589698,12036.0,72.0,Alcista leve
0.05139395,0.05751507,0.05905802,0.16477392,0.02711011,112056.0,0.14650024,0.18441184,261857.0,56.76122332,0.39104719,17556.0,211.0,Alcista fuerte
