Open_time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Open_BTCUSDT,High_BTCUSDT,Low_BTCUSDT,Close_BTCUSDT,Volume_BTCUSDT,Number_of_trades_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT,SMA_20,EMA_20,Upper_Band,Middle_Band,Lower_Band,RSI,MACD,Signal,SlowK,SlowD,ATR,buy_1000x_high_coinbase,sell_1000x_high_coinbase,total_trades_coinbase,Tweets_Utilizados,Cantidad_pos,Cantidad_neg,Cantidad_neu,Compound total,Tweets_Utilizados_coin,Cantidad_pos_coin,Cantidad_neg_coin,Cantidad_neu_coin,Compound total coin,Tweets_Utilizados_referentes,Tweets_Utilizados_whale_alert,Buy_1000x_high,sell_1000x_high,total_trades_binance,Tendencia
2022-11-18,5.68000000,5.78000000,5.60000000,5.65000000,2187119.21000000,12454001.88770000,23870.00000000,16692.56000000,17011.00000000,16546.04000000,16700.45000000,214224.18184000,5114799.00000000,1200.42000000,1234.00000000,1199.18000000,1212.58000000,360218.53370000,437658373.67435902,493436.00000000,268.00000000,274.80000000,267.70000000,274.10000000,277946.36600000,75643996.69430000,195714.00000000,6.20850000,6.03566679,7.25013861,6.20850000,5.16686139,41.00820509,-0.18883671,-0.12144897,16.98412698,20.84656085,0.41595546,12.00000000,2.00000000,20863.00000000,94,0.00000000,28.00000000,26.00000000,6.73100000,181,107.00000000,29.00000000,45.00000000,48.11840000,1.00000000,23.00000000,225.00000000,194.00000000,16000.00000000,Lateral
2022-11-19,5.65000000,5.66000000,5.53000000,5.61000000,1602398.67000000,8937618.55760000,23055.00000000,16699.43000000,16822.41000000,16553.53000000,16700.68000000,104963.15558000,3142123.00000000,1212.58000000,1235.00000000,1197.67000000,1217.67000000,209789.58880000,254211466.15160900,330573.00000000,274.10000000,274.60000000,268.90000000,272.60000000,194104.28000000,52728944.33010000,152108.00000000,6.15600000,5.99512709,7.20712131,6.15600000,5.10487869,40.37013375,-0.19858214,-0.13687561,15.39682540,17.88359788,0.39553007,7.00000000,13.00000000,16941.00000000,86,0.00000000,26.00000000,24.00000000,4.45840000,75,34.00000000,11.00000000,30.00000000,15.82760000,1.00000000,18.00000000,150.00000000,117.00000000,19000.00000000,Lateral
2022-11-20,5.61000000,5.66000000,5.25000000,5.30000000,3870989.34000000,21104165.77660000,43973.00000000,16700.68000000,16753.33000000,16180.00000000,16280.23000000,154842.13478000,4557344.00000000,1217.67000000,1227.07000000,1132.65000000,1142.21000000,531108.76070000,625008081.79911995,693003.00000000,272.60000000,273.80000000,261.80000000,264.20000000,306587.58100000,82401745.42190000,264496.00000000,6.09000000,5.92892451,7.18129281,6.09000000,4.99870719,35.73011934,-0.22868376,-0.15523724,10.60931900,14.33009046,0.39656363,19.00000000,24.00000000,27542.00000000,88,0.00000000,28.00000000,19.00000000,8.49980000,97,49.00000000,16.00000000,32.00000000,22.16610000,4.00000000,12.00000000,512.00000000,384.00000000,14000.00000000,Bajista
2022-11-21,5.30000000,5.30000000,5.07000000,5.18000000,6524218.75000000,33962665.12770000,52870.00000000,16279.50000000,16319.00000000,15476.00000000,15781.29000000,324096.99775300,7440871.00000000,1142.21000000,1146.99000000,1079.76000000,1107.34000000,922647.94540000,1031424505.49832797,1063296.00000000,264.20000000,265.30000000,250.00000000,253.90000000,581026.19000000,149844873.58759999,366884.00000000,6.02600000,5.85759837,7.17176437,6.02600000,4.88023563,34.09641992,-0.25923421,-0.17603663,7.09266351,11.03293597,0.38466623,23.00000000,14.00000000,34149.00000000,154,0.00000000,50.00000000,39.00000000,8.81250000,119,57.00000000,19.00000000,43.00000000,24.18530000,1.00000000,31.00000000,728.00000000,553.00000000,14000.00000000,Bajista
2022-11-22,5.19000000,5.32000000,5.00000000,5.28000000,5740050.28000000,29691038.68240000,52227.00000000,15781.29000000,16315.00000000,15616.63000000,16226.94000000,239548.06623000,6276097.00000000,1107.34000000,1146.13000000,1075.00000000,1139.60000000,748884.57910000,831782462.69652700,899796.00000000,254.00000000,267.80000000,252.00000000,266.70000000,357164.44500000,92786743.46380000,257583.00000000,5.97750000,5.80258900,7.16267298,5.97750000,4.79232702,36.69409799,-0.27223830,-0.19527696,9.25277393,8.98491881,0.38004721,17.00000000,6.00000000,25319.00000000,110,0.00000000,35.00000000,25.00000000,4.24030000,106,61.00000000,20.00000000,25.00000000,25.52640000,3.00000000,34.00000000,654.00000000,623.00000000,40000.00000000,Alcista
2022-11-23,5.28000000,5.49000000,5.25000000,5.44000000,4175250.00000000,22468488.39740000,37341.00000000,16227.96000000,16706.00000000,16160.20000000,16603.11000000,264927.70408000,6260616.00000000,1139.59000000,1190.00000000,1127.75000000,1184.52000000,636927.15940000,741271142.43009794,767861.00000000,266.80000000,301.80000000,264.80000000,298.80000000,1224050.68900000,356516355.70520002,531600.00000000,5.92900000,5.76805671,7.11878822,5.92900000,4.73921178,40.72022555,-0.26656073,-0.20953372,20.91410330,12.41984691,0.37004384,14.00000000,35.00000000,23275.00000000,108,0.00000000,29.00000000,27.00000000,13.22720000,95,39.00000000,26.00000000,30.00000000,7.17100000,2.00000000,36.00000000,471.00000000,384.00000000,17000.00000000,Alcista
2022-11-24,5.43000000,5.53000000,5.33000000,5.39000000,3739397.20000000,20261455.27510000,33226.00000000,16603.11000000,16812.63000000,16458.05000000,16598.95000000,206565.92346000,5031851.00000000,1184.52000000,1217.71000000,1180.60000000,1203.73000000,486080.61230000,583303022.42364204,616769.00000000,298.90000000,304.10000000,293.90000000,300.20000000,550792.65500000,164566994.10519999,308749.00000000,5.84600000,5.73205131,6.93907639,5.84600000,4.75292361,39.86694664,-0.26306337,-0.22023965,31.57361594,20.58016439,0.35789785,13.00000000,22.00000000,21178.00000000,77,0.00000000,18.00000000,21.00000000,12.15990000,83,49.00000000,17.00000000,17.00000000,19.96420000,7.00000000,29.00000000,393.00000000,354.00000000,12000.00000000,Lateral
2022-11-25,5.38000000,5.39000000,5.25000000,5.26000000,2770201.53000000,14688127.62570000,27265.00000000,16599.55000000,16666.00000000,16342.81000000,16522.14000000,182089.49533000,4396465.00000000,1203.72000000,1207.77000000,1171.20000000,1199.30000000,391430.16580000,465159072.75730497,581961.00000000,300.30000000,306.60000000,294.10000000,300.80000000,465733.48300000,139382821.93410000,271666.00000000,5.75750000,5.68709404,6.73309982,5.75750000,4.78190018,37.65746717,-0.26769576,-0.22973087,33.06429917,28.51733947,0.34233372,6.00000000,7.00000000,15787.00000000,73,0.00000000,19.00000000,20.00000000,8.91630000,87,46.00000000,14.00000000,27.00000000,18.46700000,1.00000000,53.00000000,297.00000000,267.00000000,15000.00000000,Bajista
2022-11-26,5.27000000,5.46000000,5.24000000,5.30000000,2879533.81000000,15422148.64180000,32425.00000000,16521.35000000,16701.99000000,16385.00000000,16458.57000000,181804.81666000,3817130.00000000,1199.29000000,1235.66000000,1196.20000000,1205.60000000,379840.81160000,461938380.00420094,566155.00000000,300.80000000,317.80000000,299.90000000,311.40000000,569578.77300000,177387113.66380000,327917.00000000,5.68200000,5.65022795,6.54762347,5.68200000,4.81637653,38.78170844,-0.26508359,-0.23680141,30.15873016,31.59888175,0.33359560,8.00000000,3.00000000,13791.00000000,87,0.00000000,24.00000000,27.00000000,6.28360000,91,51.00000000,19.00000000,21.00000000,21.79510000,6.00000000,11.00000000,233.00000000,260.00000000,16000.00000000,Lateral
2022-11-27,5.30000000,5.44000000,5.26000000,5.30000000,2262349.07000000,12123113.16320000,25958.00000000,16457.61000000,16600.00000000,16401.00000000,16428.78000000,162025.47607000,3362221.00000000,1205.61000000,1223.33000000,1188.65000000,1193.88000000,286386.79860000,347218857.86797601,458378.00000000,311.40000000,316.70000000,306.30000000,307.60000000,310095.84500000,96997226.27880000,230926.00000000,5.59100000,5.61687290,6.16701736,5.59100000,5.01498264,38.78170844,-0.26001612,-0.24144435,27.30158730,30.17487221,0.32262448,5.00000000,6.00000000,11497.00000000,70,0.00000000,20.00000000,18.00000000,6.78300000,79,43.00000000,12.00000000,24.00000000,18.50540000,1.00000000,15.00000000,449.00000000,392.00000000,15000.00000000,Lateral
2022-11-28,5.31000000,5.32000000,5.06000000,5.13000000,5094640.21000000,26299720.22450000,48033.00000000,16428.77000000,16487.04000000,15995.27000000,16212.91000000,252695.40367000,5570407.00000000,1193.88000000,1199.25000000,1151.02000000,1167.77000000,478795.60930000,560568777.56025100,708380.00000000,307.70000000,309.60000000,286.60000000,293.50000000,603763.83000000,178312004.99090001,347819.00000000,5.53250000,5.57050405,6.04247549,5.53250000,5.02252451,35.61594908,-0.26664398,-0.24648428,23.17460317,26.87830688,0.31815131,5.00000000,7.00000000,15967.00000000,86,0.00000000,33.00000000,28.00000000,-0.00220000,118,64.00000000,21.00000000,33.00000000,27.01520000,1.00000000,35.00000000,463.00000000,473.00000000,22000.00000000,Bajista
2022-11-29,5.13000000,5.35000000,5.09000000,5.30000000,3879496.66000000,20382824.10870000,33853.00000000,16212.18000000,16548.71000000,16100.00000000,16442.53000000,248106.25009000,5206638.00000000,1167.77000000,1228.37000000,1158.27000000,1216.49000000,512143.58610000,617963786.60191500,789552.00000000,293.50000000,305.30000000,289.00000000,295.40000000,422502.38500000,126128219.76899999,260714.00000000,5.52700000,5.54474176,6.04445918,5.52700000,5.00954082,40.81855809,-0.25523682,-0.24823479,23.65079365,24.70899471,0.31399764,12.00000000,8.00000000,13150.00000000,75,0.00000000,20.00000000,28.00000000,2.47550000,103,63.00000000,17.00000000,23.00000000,33.51810000,6.00000000,22.00000000,518.00000000,492.00000000,25000.00000000,Alcista
2022-11-30,5.30000000,5.51000000,5.30000000,5.46000000,4722700.97000000,25553984.90530000,42263.00000000,16442.91000000,17249.00000000,16428.30000000,17163.64000000,303019.80719000,6519330.00000000,1216.49000000,1309.77000000,1212.50000000,1294.46000000,815679.27170000,1038748742.50375795,985173.00000000,295.40000000,305.50000000,292.50000000,300.60000000,467009.69400000,139979947.15090001,298833.00000000,5.50150000,5.53667112,5.97774678,5.50150000,5.02525322,45.29874302,-0.23062737,-0.24471331,33.78510379,26.87016687,0.30656924,12.00000000,9.00000000,18730.00000000,102,0.00000000,32.00000000,31.00000000,4.82090000,91,49.00000000,14.00000000,28.00000000,22.44030000,0.00000000,14.00000000,470.00000000,431.00000000,29000.00000000,Alcista
2022-12-01,5.46000000,5.48000000,5.32000000,5.41000000,4001779.36000000,21565687.21810000,35732.00000000,17165.53000000,17324.00000000,16855.01000000,16977.37000000,232818.18218000,5097720.00000000,1294.46000000,1299.90000000,1262.77000000,1276.41000000,430018.73910000,550769676.04408395,587711.00000000,300.60000000,302.00000000,290.00000000,292.30000000,798867.73500000,236380803.01740000,404475.00000000,5.48450000,5.52460720,5.94815828,5.48450000,5.02084172,44.17334691,-0.21270684,-0.23831201,47.17948718,34.87179487,0.29610001,4.00000000,3.00000000,31460.00000000,66,0.00000000,19.00000000,20.00000000,5.30370000,94,50.00000000,20.00000000,24.00000000,20.99020000,3.00000000,16.00000000,473.00000000,490.00000000,17000.00000000,Lateral
2022-12-02,5.40000000,5.69000000,5.37000000,5.62000000,6607178.18000000,36595944.34680000,52817.00000000,16978.00000000,17105.73000000,16787.85000000,17092.74000000,202372.20620000,4305515.00000000,1276.40000000,1297.18000000,1265.24000000,1295.59000000,371559.58500000,475691291.45506310,547512.00000000,292.30000000,293.90000000,285.40000000,293.40000000,364102.28500000,105520413.55470000,231895.00000000,5.47700000,5.53369223,5.92658203,5.47700000,5.02741797,49.81290753,-0.17949039,-0.22654769,67.13117800,49.36525632,0.29780715,7.00000000,5.00000000,42687.00000000,61,0.00000000,17.00000000,15.00000000,5.89240000,74,46.00000000,13.00000000,15.00000000,17.38820000,0.00000000,23.00000000,818.00000000,789.00000000,14000.00000000,Alcista
2022-12-03,5.62000000,5.71000000,5.48000000,5.49000000,4453433.15000000,24895152.98100000,33125.00000000,17092.13000000,17188.98000000,16858.74000000,16885.20000000,154542.57306000,3308694.00000000,1295.58000000,1309.00000000,1236.26000000,1240.51000000,347148.25880000,441457418.33191901,594082.00000000,293.40000000,294.40000000,289.00000000,290.40000000,234377.05500000,68292872.55880000,162327.00000000,5.46400000,5.52953107,5.89594444,5.46400000,5.03205556,46.66987378,-0.16179100,-0.21359635,70.47775318,61.59613945,0.29296378,1.00000000,2.00000000,17533.00000000,58,0.00000000,10.00000000,22.00000000,7.36580000,65,32.00000000,10.00000000,23.00000000,15.86160000,2.00000000,2.00000000,356.00000000,306.00000000,15000.00000000,Bajista
2022-12-04,5.50000000,5.61000000,5.49000000,5.59000000,2771876.82000000,15388162.79180000,23266.00000000,16885.20000000,17202.84000000,16878.25000000,17105.70000000,178619.13387000,3948990.00000000,1240.50000000,1287.19000000,1240.10000000,1279.41000000,324129.54660000,409404653.04847503,498321.00000000,290.40000000,292.80000000,287.40000000,291.80000000,244356.78300000,70996837.00210001,165792.00000000,5.45050000,5.53529001,5.84756297,5.45050000,5.05343703,49.31894787,-0.13810298,-0.19849768,80.65591617,72.75494912,0.28060923,3.00000000,4.00000000,21433.00000000,62,0.00000000,15.00000000,21.00000000,8.14270000,76,37.00000000,12.00000000,27.00000000,14.70430000,1.00000000,6.00000000,317.00000000,353.00000000,46000.00000000,Alcista
2022-12-05,5.60000000,5.73000000,5.44000000,5.48000000,3645172.05000000,20379147.94550000,33303.00000000,17106.65000000,17424.25000000,16867.00000000,16966.35000000,233703.29225000,5138207.00000000,1279.40000000,1305.11000000,1246.61000000,1259.41000000,391628.51660000,501560285.69950897,612914.00000000,291.80000000,297.20000000,286.10000000,288.40000000,294958.79000000,86363781.97950000,198197.00000000,5.42850000,5.53002430,5.76288152,5.42850000,5.09411848,46.57812563,-0.12674509,-0.18414716,72.62203357,74.58523431,0.28128000,15.00000000,8.00000000,21002.00000000,75,0.00000000,19.00000000,29.00000000,5.67500000,104,61.00000000,12.00000000,31.00000000,29.67790000,1.00000000,20.00000000,415.00000000,346.00000000,27000.00000000,Bajista
2022-12-06,5.48000000,5.52000000,5.42000000,5.50000000,2713444.43000000,14853894.05710000,22788.00000000,16966.35000000,17107.01000000,16906.37000000,17088.96000000,218730.76883000,4416864.00000000,1259.41000000,1274.76000000,1241.56000000,1271.32000000,301631.83900000,379095106.35530496,471097.00000000,288.50000000,290.80000000,286.50000000,290.20000000,247911.34700000,71585088.95350000,171228.00000000,5.41800000,5.52716484,5.72871530,5.41800000,5.10728470,47.15317870,-0.11480663,-0.17027905,71.50788600,74.92861191,0.26833142,0.00000000,0.00000000,19748.00000000,91,0.00000000,23.00000000,29.00000000,13.57880000,89,51.00000000,12.00000000,26.00000000,24.95800000,10.00000000,14.00000000,357.00000000,311.00000000,28000.00000000,Lateral
2022-12-07,5.49000000,5.53000000,5.24000000,5.29000000,5307370.08000000,28271803.92790000,38370.00000000,17088.96000000,17142.21000000,16678.83000000,16836.64000000,220657.41334000,4284989.00000000,1271.31000000,1278.69000000,1218.01000000,1231.18000000,398559.51660000,492706380.52673399,530298.00000000,290.20000000,290.90000000,281.10000000,284.20000000,361435.52800000,102858804.33780000,206560.00000000,5.39900000,5.50457771,5.69170463,5.39900000,5.10629537,42.03648746,-0.12089694,-0.16040263,55.25114155,66.46035371,0.26987918,9.00000000,14.00000000,19639.00000000,72,0.00000000,23.00000000,17.00000000,9.95130000,89,51.00000000,14.00000000,24.00000000,21.71890000,4.00000000,17.00000000,743.00000000,684.00000000,18000.00000000,Bajista
2022-12-08,5.29000000,5.47000000,5.25000000,5.42000000,4019638.16000000,21436693.97750000,28335.00000000,16836.64000000,17299.00000000,16733.49000000,17224.10000000,236417.97804000,4520282.00000000,1231.18000000,1292.58000000,1222.01000000,1280.18000000,406653.54470000,509776313.42383903,559884.00000000,284.20000000,292.00000000,282.40000000,290.40000000,281655.08500000,80842697.12199999,160530.00000000,5.38750000,5.49652269,5.65700881,5.38750000,5.11799119,45.94677411,-0.11392043,-0.15110619,51.24378109,59.33426955,0.26631638,1.00000000,2.00000000,13847.00000000,52,0.00000000,13.00000000,18.00000000,5.41300000,91,50.00000000,16.00000000,25.00000000,23.34940000,1.00000000,12.00000000,429.00000000,490.00000000,31000.00000000,Alcista
2022-12-09,5.42000000,5.44000000,5.26000000,5.30000000,2687576.39000000,14392192.46720000,24507.00000000,17224.10000000,17360.00000000,17058.21000000,17128.56000000,238422.06465000,4282003.00000000,1280.18000000,1296.64000000,1250.00000000,1263.10000000,406008.00320000,518804946.77146894,540078.00000000,290.40000000,292.00000000,284.40000000,286.00000000,308418.72500000,89037369.84029999,152673.00000000,5.37200000,5.47780625,5.62360286,5.37200000,5.12039714,43.05914208,-0.11672892,-0.14423073,41.29353234,49.26281833,0.26015093,2.00000000,2.00000000,14727.00000000,57,0.00000000,17.00000000,18.00000000,3.43380000,75,43.00000000,12.00000000,20.00000000,19.51620000,5.00000000,16.00000000,273.00000000,219.00000000,21000.00000000,Bajista
2022-12-10,5.29000000,5.33000000,5.26000000,5.27000000,1281589.14000000,6779886.37110000,15979.00000000,17128.56000000,17227.72000000,17092.00000000,17127.49000000,140573.97937000,3032257.00000000,1263.11000000,1283.61000000,1259.60000000,1266.35000000,182278.63960000,231301933.59019101,322453.00000000,286.10000000,289.90000000,285.70000000,288.20000000,148922.63300000,42834452.89820000,103954.00000000,5.37050000,5.45801517,5.62415134,5.37050000,5.11684866,42.34268544,-0.11999222,-0.13938303,40.29850746,44.27860697,0.24656872,1.00000000,0.00000000,10320.00000000,55,0.00000000,19.00000000,16.00000000,0.31630000,93,49.00000000,17.00000000,27.00000000,22.85380000,2.00000000,4.00000000,103.00000000,121.00000000,30000.00000000,Lateral
2022-12-11,5.28000000,5.33000000,5.13000000,5.17000000,2136325.82000000,11164882.34710000,23719.00000000,17127.49000000,17270.99000000,17071.00000000,17085.05000000,155286.47871000,3260722.00000000,1266.35000000,1284.75000000,1255.85000000,1263.01000000,180494.90200000,229443304.73303100,314531.00000000,288.20000000,291.40000000,283.30000000,284.40000000,206340.14600000,59514080.22580000,120575.00000000,5.37000000,5.43058516,5.62518621,5.37000000,5.11481379,39.95613072,-0.12915871,-0.13733817,27.86069652,36.48424544,0.24324238,1.00000000,1.00000000,13099.00000000,48,0.00000000,19.00000000,14.00000000,-0.30160000,85,48.00000000,12.00000000,25.00000000,20.17300000,3.00000000,1.00000000,387.00000000,346.00000000,19000.00000000,Bajista
2022-12-12,5.16000000,5.21000000,5.00000000,5.17000000,4090252.30000000,20962565.46690000,33280.00000000,17085.05000000,17241.89000000,16871.85000000,17209.83000000,226227.49694000,4463916.00000000,1263.00000000,1278.90000000,1240.03000000,1275.40000000,363750.54810000,456347758.27784312,489887.00000000,284.50000000,285.80000000,271.70000000,276.10000000,507509.83500000,140940803.13460001,239070.00000000,5.36450000,5.40576752,5.63166849,5.36450000,5.09733151,39.95613072,-0.13486854,-0.13684424,23.68295509,30.61405302,0.24086792,5.00000000,2.00000000,18552.00000000,67,0.00000000,20.00000000,22.00000000,3.75190000,136,74.00000000,25.00000000,37.00000000,29.44850000,1.00000000,20.00000000,332.00000000,297.00000000,32000.00000000,Lateral
2022-12-13,5.17000000,5.35000000,4.99000000,5.28000000,5123267.46000000,26498290.42870000,44664.00000000,17208.93000000,18000.00000000,17080.14000000,17774.70000000,284462.91390000,6242080.00000000,1275.41000000,1349.00000000,1255.10000000,1320.69000000,659393.88250000,859595295.37889504,813791.00000000,276.10000000,282.00000000,255.60000000,272.20000000,1309642.68400000,351955870.36309999,496233.00000000,5.35650000,5.39378966,5.62372837,5.35650000,5.08927163,43.98392884,-0.12903016,-0.13528142,26.29825696,25.94730285,0.24937736,4.00000000,5.00000000,16630.00000000,88,0.00000000,38.00000000,19.00000000,-7.33680000,93,48.00000000,20.00000000,25.00000000,21.60460000,3.00000000,100.00000000,572.00000000,497.00000000,29000.00000000,Alcista
2022-12-14,5.29000000,5.35800000,5.15400000,5.21500000,5918542.41000000,31222303.48044000,75899.00000000,17775.82000000,18387.95000000,17660.94000000,17803.15000000,266681.22209000,5743730.00000000,1320.69000000,1352.72000000,1301.00000000,1307.44000000,554465.57170000,734778540.99399602,548806.00000000,272.20000000,278.40000000,265.50000000,267.70000000,580082.91100000,157826873.88519999,272183.00000000,5.34775000,5.37676208,5.62140078,5.34775000,5.07409922,42.18321757,-0.12817069,-0.13385928,30.96075528,26.98065577,0.24613612,8.00000000,14.00000000,19894.00000000,76,0.00000000,17.00000000,24.00000000,8.44040000,109,60.00000000,17.00000000,32.00000000,24.21550000,5.00000000,35.00000000,293.00000000,284.00000000,65000.00000000,Lateral
2022-12-15,5.21400000,5.25400000,5.11600000,5.23000000,4122946.05000000,21417791.11581000,57654.00000000,17804.01000000,17854.82000000,17275.51000000,17356.34000000,223701.96882000,4789226.00000000,1307.45000000,1311.14000000,1259.27000000,1266.54000000,390051.24470000,499233719.98567903,445162.00000000,267.70000000,268.10000000,256.50000000,258.80000000,350889.16400000,92233729.90220000,180516.00000000,5.34625000,5.36278474,5.62212814,5.34625000,5.07037186,42.76554892,-0.12484010,-0.13205544,34.00900901,30.42267375,0.23841211,7.00000000,2.00000000,13327.00000000,67,0.00000000,22.00000000,16.00000000,5.93120000,88,50.00000000,17.00000000,21.00000000,19.64760000,9.00000000,22.00000000,179.00000000,194.00000000,34000.00000000,Lateral
2022-12-16,5.23000000,5.25000000,4.52000000,4.65200000,7256168.85000000,35961423.95333400,132773.00000000,17356.96000000,17531.73000000,16527.32000000,16632.12000000,253379.04116000,5703001.00000000,1266.53000000,1280.06000000,1155.32000000,1166.83000000,751422.27790000,907833696.28801274,883071.00000000,258.90000000,264.70000000,224.70000000,231.20000000,876900.03100000,214869517.08899999,410142.00000000,5.31385000,5.29509095,5.72357980,5.31385000,4.90412020,30.15985490,-0.16691624,-0.13902760,24.58230958,29.85069129,0.27352553,11.00000000,9.00000000,19945.00000000,81,0.00000000,27.00000000,29.00000000,0.48770000,113,61.00000000,24.00000000,28.00000000,24.27930000,2.00000000,54.00000000,312.00000000,261.00000000,26000.00000000,Bajista
2022-12-17,4.65300000,4.72400000,4.58300000,4.70800000,4616715.62000000,21558010.39159000,72420.00000000,16631.50000000,16796.82000000,16579.85000000,16776.52000000,144825.66684000,3905843.00000000,1166.82000000,1190.03000000,1161.92000000,1187.16000000,328881.62810000,387145994.35297400,443309.00000000,231.20000000,245.00000000,220.00000000,242.10000000,788798.49300000,183930176.98590001,346154.00000000,5.28425000,5.23917753,5.77184240,5.28425000,4.79665760,32.24370853,-0.19351247,-0.14992457,19.62623781,26.07251880,0.26405942,7.00000000,8.00000000,21212.00000000,39,0.00000000,11.00000000,10.00000000,4.20060000,66,38.00000000,10.00000000,18.00000000,17.14370000,1.00000000,9.00000000,184.00000000,199.00000000,56000.00000000,Lateral
2022-12-18,4.70900000,4.71600000,4.61700000,4.65700000,2749549.56000000,12839492.15870000,37146.00000000,16777.54000000,16863.26000000,16663.07000000,16738.21000000,112619.31646000,3369193.00000000,1187.16000000,1199.54000000,1170.32000000,1183.06000000,252260.14400000,298608427.35278702,385205.00000000,242.10000000,254.60000000,239.50000000,251.00000000,526139.42700000,130305766.14960000,250104.00000000,5.26060000,5.18373205,5.81687238,5.26060000,4.70432762,31.32696628,-0.21621307,-0.16318227,12.58953168,18.93269302,0.25226946,1.00000000,4.00000000,15223.00000000,48,0.00000000,6.00000000,17.00000000,8.54870000,119,65.00000000,26.00000000,28.00000000,24.90130000,1.00000000,1.00000000,169.00000000,159.00000000,108000.00000000,Lateral
2022-12-19,4.65700000,4.70500000,4.41000000,4.48100000,4752800.99000000,21758854.40594000,61328.00000000,16739.00000000,16815.99000000,16256.30000000,16438.88000000,179094.28305000,4681887.00000000,1183.06000000,1195.00000000,1150.51000000,1167.82000000,296832.72280000,349312990.37441403,443756.00000000,251.10000000,253.30000000,236.80000000,240.40000000,408787.20200000,100662869.99230000,224923.00000000,5.21965000,5.11680519,5.87078448,5.21965000,4.56851552,28.33315528,-0.24557436,-0.17966069,11.06626328,14.42734426,0.25532164,18.00000000,7.00000000,19545.00000000,65,0.00000000,14.00000000,24.00000000,8.59890000,94,53.00000000,15.00000000,26.00000000,26.67860000,2.00000000,31.00000000,278.00000000,155.00000000,115000.00000000,Bajista
2022-12-20,4.47900000,4.65300000,4.46100000,4.60500000,3310151.54000000,15158799.00286000,49248.00000000,16438.88000000,17061.27000000,16397.20000000,16895.56000000,248808.92324000,5945803.00000000,1167.82000000,1230.47000000,1163.12000000,1216.94000000,465184.19430000,561079146.68002498,624202.00000000,240.30000000,253.50000000,239.10000000,251.40000000,320509.02600000,79574286.80660000,174192.00000000,5.17690000,5.06806184,5.87020452,5.17690000,4.48359548,33.17840930,-0.25588792,-0.19490614,11.69077135,11.78218877,0.25079867,6.00000000,4.00000000,14207.00000000,57,0.00000000,18.00000000,19.00000000,-0.06950000,84,40.00000000,11.00000000,33.00000000,19.24730000,9.00000000,10.00000000,155.00000000,101.00000000,75000.00000000,Alcista
2022-12-21,4.60600000,4.61600000,4.44200000,4.48500000,2732722.13000000,12305001.00567000,40751.00000000,16896.15000000,16925.00000000,16723.00000000,16824.67000000,156810.96362000,4375570.00000000,1216.95000000,1223.39000000,1203.02000000,1213.78000000,245723.83770000,297776619.12634301,413931.00000000,251.40000000,251.50000000,245.20000000,246.20000000,195051.38500000,48447186.33440000,129860.00000000,5.13065000,5.01253214,5.87696958,5.13065000,4.38433042,30.99453501,-0.27062489,-0.21004989,10.27515723,11.01073062,0.24531305,5.00000000,3.00000000,12753.00000000,55,0.00000000,11.00000000,21.00000000,9.14580000,75,37.00000000,10.00000000,28.00000000,16.18720000,2.00000000,15.00000000,124.00000000,103.00000000,47000.00000000,Bajista
2022-12-22,4.48600000,4.53700000,4.37000000,4.53100000,2979884.33000000,13255458.94175000,44994.00000000,16824.68000000,16868.52000000,16559.85000000,16821.43000000,176044.27235000,4678640.00000000,1213.78000000,1237.99000000,1182.54000000,1217.71000000,336761.65980000,406520096.76670897,488758.00000000,246.20000000,248.30000000,240.10000000,245.80000000,246104.19600000,60207564.19790000,142323.00000000,5.07620000,4.96667193,5.83062497,5.07620000,4.32177503,32.81999932,-0.27541739,-0.22312339,13.17763832,11.71452230,0.23971926,6.00000000,14.00000000,12067.00000000,50,0.00000000,17.00000000,17.00000000,0.55430000,76,37.00000000,13.00000000,26.00000000,16.41090000,2.00000000,12.00000000,148.00000000,166.00000000,25000.00000000,Lateral
2022-12-23,4.53200000,4.54600000,4.45400000,4.47300000,2669853.97000000,12027097.27714000,37837.00000000,16821.90000000,16955.14000000,16731.13000000,16778.50000000,161612.00947000,4561020.00000000,1217.72000000,1231.99000000,1210.00000000,1219.99000000,278604.28820000,340146608.67751002,439410.00000000,245.90000000,248.70000000,243.70000000,246.20000000,175280.01300000,43130222.35370000,107007.00000000,5.02535000,4.91965556,5.79822652,5.02535000,4.25247348,31.68196132,-0.28066031,-0.23463077,10.84910063,11.43396539,0.22916788,7.00000000,14.00000000,11887.00000000,47,0.00000000,13.00000000,19.00000000,2.06140000,74,41.00000000,14.00000000,19.00000000,19.74980000,7.00000000,33.00000000,124.00000000,130.00000000,39000.00000000,Lateral
