Open_time,Volume,Quote asset volume,Number of trades,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT,RSI,SlowK,SlowD,total_trades_coinbase,Compound total coin,Buy_1000x_high,sell_1000x_high,Tendencia
2022-06-27,4689419.47,37231117.6074,71708.0,1047407117.877672,794157.0,483616.798,113847391.7689,224326.0,43.45815157,62.82874509,65.38126846,18146.0,26.9308,438.0,353.0,Lateral
2022-06-28,6104944.23,46731831.5659,86584.0,1314982778.267405,952584.0,632626.779,149006957.8704,295208.0,40.08205653,50.61787522,60.79745404,22560.0,24.0488,448.0,447.0,Bajista
2022-06-29,6972853.93,50044314.1009,89615.0,1449586742.872254,1145867.0,711780.691,157422165.4455,286457.0,38.01129386,39.24751141,50.89804391,26276.0,26.8014,674.0,688.0,Bajista
2022-06-30,6917468.18,47323996.6491,94117.0,1481000138.963289,1180758.0,791526.898,168111073.7277,312512.0,38.37862658,30.73635857,40.20058173,33162.0,20.2124,617.0,600.0,Lateral
2022-07-01,7477875.43,51016914.4855,97326.0,1669000120.550048,1218279.0,816261.885,179748144.2187,292502.0,36.0043714,23.2878551,31.09057503,33184.0,15.0671,544.0,581.0,Bajista
2022-07-02,3127372.77,21155298.3447,43896.0,752813687.0277101,608900.0,342712.099,74221672.5156,171343.0,37.08604916,19.3137006,24.44597142,16433.0,17.8168,292.0,280.0,Lateral
2022-07-03,3092743.9,20955883.2197,48284.0,686056543.195206,562962.0,361103.065,78551392.8071,151738.0,37.37105083,14.8768723,19.159476,11783.0,17.088,305.0,340.0,Lateral
2022-07-04,4883415.15,33941363.84,69376.0,1266934953.326424,842895.0,514662.946,115095649.762,210928.0,41.90565104,21.02564103,18.40540464,14425.0,24.6793,526.0,542.0,Alcista
2022-07-05,8211754.6,56368200.5669,108593.0,1578654373.510018,1130646.0,684927.621,157531502.5575,260306.0,38.78678776,21.1965812,19.03303151,23366.0,29.1409,763.0,765.0,Bajista
2022-07-06,5792837.78,39832785.7746,70443.0,1388074909.8749907,1040498.0,644951.713,152035811.0107,246590.0,40.09624419,22.56410256,21.5954416,23879.0,13.5393,502.0,586.0,Lateral
2022-07-07,6147860.15,43704182.4892,73511.0,1208160386.338313,877397.0,488193.225,116889808.366,215455.0,45.2788153,24.78632479,22.84900285,18327.0,19.7585,596.0,600.0,Alcista
2022-07-08,6835377.2,48843187.657,80147.0,1466331923.650613,1233964.0,643936.034,155410733.435,250004.0,42.49653401,28.20512821,25.18518519,16904.0,31.8462,542.0,525.0,Bajista
2022-07-09,3537025.96,25553595.6608,50100.0,702039918.5469049,716361.0,267778.165,65028839.7307,139755.0,45.41407703,33.67521368,28.88888889,12448.0,20.5451,393.0,283.0,Alcista
2022-07-10,4503146.23,31370359.8823,56618.0,1200593502.2157507,680105.0,396712.237,93608353.6637,163249.0,41.23028945,27.1094635,29.66326846,14606.0,23.9906,446.0,383.0,Bajista
2022-07-11,4986347.38,33661310.0316,64923.0,1370709630.79611,1165044.0,419335.067,96787885.921,194203.0,38.03712807,19.22912161,26.67126626,18404.0,24.266,500.0,467.0,Bajista
2022-07-12,4787702.68,30983674.9509,67143.0,1347752238.274621,1142194.0,410220.066,92021837.1589,179212.0,35.77657847,7.64792503,17.99550338,20839.0,28.966,477.0,333.0,Bajista
2022-07-13,6999118.42,44083802.376509,91643.0,2158672347.758078,1423956.0,714589.61,159664486.6001,276741.0,38.7555826,11.95281583,12.94328749,24127.0,32.4593,650.0,555.0,Alcista
2022-07-14,5683331.12,37031562.8856,67101.0,1816929082.732882,1611421.0,577524.874,134737102.3693,238148.0,42.53277399,27.72450533,15.77508206,18146.0,18.9718,564.0,571.0,Alcista
2022-07-15,6331276.95,43246930.6912,72915.0,1794058728.784521,1170632.0,446513.822,106441090.036,199251.0,43.58198538,45.20547945,28.29426687,17913.0,22.6317,720.0,661.0,Lateral
2022-07-16,6479588.08,44569898.4842,74939.0,1936527899.3254912,1678529.0,423399.994,103010813.2741,212250.0,49.4082832,61.87214612,44.93404363,20407.0,11.5237,680.0,648.0,Alcista
2022-07-17,5172727.22,36744629.6711,68732.0,1687064377.69842,1163593.0,436448.547,109732342.9723,222746.0,45.92056818,66.43835616,57.83866058,14744.0,20.9339,572.0,533.0,Bajista
2022-07-18,12596431.22,93668175.33,146911.0,2980357374.792685,1750043.0,747067.029,193593760.8025,328943.0,54.96792223,80.38641223,69.56563817,26590.0,34.7443,1632.0,1598.0,Alcista
2022-07-19,14586041.75,113531372.5322,180975.0,2856463586.860909,1818358.0,946386.94,250265863.908,385068.0,56.34949898,82.38159859,76.40212233,31634.0,12.3295,1037.0,1184.0,Alcista
2022-07-20,12266325.33,95392286.3272,154360.0,2109332407.426856,1506300.0,771496.808,205390008.9628,327966.0,52.11134599,84.93472468,82.5675785,28814.0,23.7064,1196.0,1145.0,Bajista
2022-07-21,6317817.35,46669250.5864,82862.0,1897833300.9977632,1282430.0,545140.272,140726770.2612,253381.0,52.82775181,77.46936971,81.59523099,20109.0,24.1978,661.0,660.0,Lateral
2022-07-22,7248162.69,54960170.8233,90663.0,1865036182.28467,1295899.0,508542.317,135732971.3766,239833.0,49.62951113,68.75,77.0513648,17042.0,23.8369,706.0,699.0,Bajista
2022-07-23,4514593.17,32905224.5842,60771.0,1310964570.189478,950665.0,488326.247,127285476.3853,238809.0,50.17096927,66.50641026,70.90859332,14043.0,17.6999,442.0,444.0,Lateral
2022-07-24,4842364.46,36025618.9369,62806.0,1616289077.628875,1238522.0,333902.611,87651122.8448,182151.0,51.16039588,64.42307692,66.55982906,11844.0,14.1547,585.0,580.0,Lateral
2022-07-25,7316840.25,51497673.7138,84736.0,2151224738.816661,1407648.0,458768.533,116542520.9678,220899.0,42.79380282,55.92948718,62.28632479,22286.0,18.5539,727.0,824.0,Bajista
2022-07-26,6507781.48,43296197.2345,72376.0,1684928509.399578,1175787.0,365533.647,88956040.5187,194887.0,43.10692144,47.11538462,55.82264957,18967.0,15.3548,528.0,691.0,Lateral
2022-07-27,8439914.15,59311017.5434,98964.0,2305847817.810582,1547390.0,656773.695,170925448.3281,301321.0,55.03428617,50.56403094,51.20296758,21737.0,24.4427,995.0,1102.0,Alcista
2022-07-28,12081142.61,93741122.6065,144470.0,2644280824.310781,1719118.0,669832.4,182039983.1174,332186.0,56.97696406,67.01702239,54.89881265,34554.0,21.6848,1123.0,1133.0,Alcista
2022-07-29,11715078.94,94855765.7694,161422.0,2061258807.226787,1439533.0,1077799.221,311584621.6715,509567.0,60.35836725,83.66187405,67.0809758,31088.0,28.6753,1050.0,1029.0,Alcista
2022-07-30,10970826.27,93291762.6341,148710.0,1257726968.665854,1028313.0,683111.103,200155642.0377,363041.0,60.5606813,81.95472657,77.54454101,25841.0,38.6519,1060.0,1115.0,Lateral
2022-07-31,12551305.77,108919345.2444,174959.0,1186613538.121665,886708.0,564727.273,164338264.5006,280830.0,64.5543828,79.34455277,81.6537178,27176.0,22.3644,1326.0,1268.0,Alcista
2022-08-01,9843579.01,83664491.6606,132901.0,1328136208.959454,1029570.0,493847.804,140529914.4358,261018.0,57.65377583,70.64579777,77.3150257,26064.0,22.6418,996.0,895.0,Bajista
2022-08-02,10097632.4,80004050.5776,128903.0,1745550410.998945,1458878.0,627814.081,176987241.0335,306105.0,54.31878229,63.94052045,71.31029033,29183.0,24.5722,922.0,1141.0,Bajista
2022-08-03,7508188.39,60870157.4802,102561.0,1276328467.022254,1112406.0,685924.62,201744069.5699,335122.0,55.13396768,56.25774473,63.61468765,34254.0,31.9208,766.0,808.0,Lateral
2022-08-04,5416271.31,43793204.0342,75417.0,1190650505.148946,1051634.0,808604.152,246396755.5475,399568.0,56.33280608,55.39033457,58.52953325,20193.0,20.0333,580.0,536.0,Lateral
2022-08-05,8360224.87,70763158.8475,113238.0,1688798692.307331,1404516.0,641807.573,202413461.716,365140.0,63.65400581,66.17100372,59.27302767,28575.0,22.0492,823.0,778.0,Alcista
2022-08-06,5612299.3,48739850.8809,66713.0,899479880.987209,752873.0,394288.536,124933875.7491,231660.0,59.36642294,72.61462206,64.72532012,16947.0,24.5154,585.0,627.0,Bajista
2022-08-07,4827855.46,41586269.5946,68426.0,745750151.382087,692491.0,415090.183,132021308.2209,228765.0,60.69032614,79.42998761,72.73853779,15560.0,29.7123,495.0,544.0,Alcista
2022-08-08,10473879.27,96057200.5455,134558.0,1379905145.703021,987727.0,580206.607,189929679.9716,295236.0,66.32547814,83.11680461,78.38713809,28747.0,25.6317,1235.0,1161.0,Alcista
2022-08-09,9792612.79,87986085.7592,117467.0,1406671817.085673,1062267.0,500589.395,160641901.4976,263966.0,60.59224228,84.81119853,82.45266358,22340.0,38.8257,857.0,868.0,Bajista
2022-08-10,12143248.28,111527644.5575,161427.0,2346974815.067056,1590681.0,831222.11,270943686.2168,409323.0,65.86103807,89.7717888,85.89993065,28673.0,26.7111,1192.0,1194.0,Alcista
2022-08-11,8899036.11,83686010.4643,115521.0,2093718964.800632,1324999.0,549578.328,181136080.2977,278221.0,61.37257073,83.55130382,86.04476371,22337.0,23.0008,818.0,875.0,Bajista
2022-08-12,6113019.59,56705191.0304,89201.0,1363895150.8101127,1027178.0,384848.843,124362903.4881,218231.0,63.70348935,87.53061524,86.95123595,19940.0,40.3014,599.0,579.0,Alcista
2022-08-13,4978042.86,47175095.276,73252.0,1382235354.2924907,940869.0,405066.252,132869331.8471,224352.0,61.28544521,83.34263959,84.80818622,16496.0,16.2832,463.0,466.0,Bajista
2022-08-14,6244622.85,57512984.4133,97639.0,1122186881.223951,856767.0,378353.918,122468812.6467,228743.0,56.52805423,78.95685279,83.27670254,23170.0,11.9547,574.0,607.0,Bajista
2022-08-15,7236619.06,64568879.3373,110251.0,1824203091.9956672,1295615.0,455916.278,145530995.0574,252870.0,54.19790804,66.83333333,76.37760857,22000.0,29.3444,658.0,638.0,Bajista
2022-08-16,5191605.16,45625602.3463,74433.0,1173013843.338048,908578.0,370975.919,117467178.0101,227257.0,54.86577287,59.0,68.26339538,24857.0,69.4399,533.0,511.0,Lateral
2022-08-17,6653592.91,57679087.5242,94687.0,1781033503.423426,1179058.0,504236.732,157961439.048,286770.0,48.85606907,46.74074074,57.52469136,24443.0,27.6694,554.0,627.0,Bajista
2022-08-18,4518903.95,37817657.2992,70486.0,1126844899.607746,848806.0,409051.886,124617178.5225,230569.0,45.54138156,29.99470899,45.24514991,22150.0,24.0013,416.0,395.0,Bajista
2022-08-19,7862959.78,59439257.7187,116034.0,2447147973.005892,1681256.0,870296.511,248082923.959,383884.0,38.14186416,11.88088786,29.5387792,36535.0,17.0227,634.0,657.0,Bajista
2022-08-20,4731587.73,34610145.9754,60807.0,1468671141.090122,1130991.0,513021.106,145936114.3889,243765.0,37.37742481,5.19675089,15.69078258,22407.0,11.8778,432.0,439.0,Lateral
2022-08-21,3047725.62,22458854.7374,41722.0,1255041865.224435,1000876.0,528156.209,156019516.1688,258953.0,40.51581881,8.76668201,8.61477358,16546.0,13.2636,360.0,354.0,Alcista
2022-08-22,4283982.1,30883890.6395,54224.0,1483442567.2362647,1193059.0,638895.985,189310375.0873,290633.0,40.21981327,12.6466723,8.87003506,19969.0,15.8585,431.0,484.0,Lateral
2022-08-23,4831764.65,36419775.3176,56534.0,1528222432.8518307,1195279.0,403374.952,120215414.4346,228509.0,43.62065573,18.2169342,13.21009617,16178.0,25.664,571.0,568.0,Alcista
2022-08-24,3720336.76,28273824.3087,45669.0,1228169659.887394,993324.0,344126.265,102349780.4904,207549.0,42.7105102,20.02487562,16.96282737,16511.0,27.3595,346.0,385.0,Lateral
2022-08-25,2939414.77,22396821.6521,36165.0,1023691864.1904387,869479.0,398617.06,120297663.2465,222146.0,43.03053636,22.13930348,20.12703777,12085.0,30.2338,286.0,335.0,Lateral
2022-08-26,6009344.97,43835765.7106,75352.0,1862598061.3182008,1488212.0,594770.355,173560709.7524,304980.0,35.99332585,15.00652765,19.05690225,20752.0,10.6213,639.0,650.0,Bajista
2022-08-27,4334932.37,30264334.6829,49400.0,1125859038.1545367,1015752.0,412732.716,115381037.0048,219867.0,37.84582535,10.93990424,16.02857846,17689.0,12.9207,469.0,500.0,Alcista
2022-08-28,2870607.63,20169032.4121,37499.0,805616000.7392257,756843.0,312819.026,87346870.5846,172326.0,36.00923928,4.49817466,10.14820218,14189.0,21.3633,367.0,335.0,Bajista
2022-08-29,4881958.91,34469496.6815,54954.0,1230281044.880169,1099487.0,481690.832,134656813.5535,228169.0,42.81632757,10.39344057,8.61050649,28127.0,20.4173,480.0,502.0,Alcista
2022-08-30,5028135.43,35911291.233,54508.0,1551625838.938324,1292499.0,436765.765,124426031.0398,232772.0,39.81280128,10.43606632,8.44256052,29791.0,14.8228,627.0,697.0,Bajista
2022-08-31,4314442.79,30805184.2649,47060.0,1497596316.3009927,1471691.0,388909.545,110661963.1834,219850.0,40.31380173,14.08375505,11.63775398,28454.0,17.6141,560.0,563.0,Lateral
2022-09-01,4554476.61,31936885.5535,46659.0,1133222116.032772,1195229.0,415193.212,114562125.8134,203985.0,42.87427585,17.2847301,13.93485049,20168.0,19.3,557.0,578.0,Alcista
2022-09-02,5870327.75,43101465.3715,63354.0,1471855448.359926,1160858.0,321409.948,89625526.057,171642.0,44.910339,31.5152708,20.96125198,30837.0,20.6734,688.0,725.0,Alcista
2022-09-03,2939572.83,21325024.096,30829.0,500057144.51821697,562893.0,148504.883,41095391.7466,99878.0,44.62486283,43.59369779,30.79789956,10081.0,24.82,393.0,434.0,Lateral
2022-09-04,3798954.38,27648159.3889,38357.0,463177013.875988,520856.0,193440.808,53790499.5637,112267.0,46.27971434,53.1986532,42.76920726,9428.0,18.0491,536.0,550.0,Lateral
2022-09-05,5190975.86,38753387.6826,61409.0,797702531.3990461,718867.0,258958.149,71532780.1941,140956.0,46.11481199,55.21885522,50.67040207,19693.0,17.2428,682.0,690.0,Lateral
2022-09-06,8014227.23,58630056.2093,95920.0,1650513284.852848,1294086.0,640922.531,176536165.5361,292600.0,38.8163462,41.41414141,49.94388328,31453.0,29.0566,938.0,975.0,Bajista
2022-09-07,5657008.11,39820621.8594,62486.0,1326011621.853752,1132986.0,431827.218,115857094.2042,209484.0,45.11629603,36.73700703,44.45666789,31318.0,23.7418,649.0,650.0,Alcista
2022-09-08,6134106.21,44328944.308,61357.0,1050551822.40818,1015658.0,385559.749,107680601.8348,191459.0,48.41004984,40.00122819,39.38412555,21179.0,17.2681,769.0,720.0,Alcista
2022-09-09,9603978.87,74321941.8427,97400.0,1425281242.15555,1066278.0,541869.409,157120633.6617,285673.0,54.03834614,65.31882998,47.35235507,32796.0,10.8204,1245.0,1263.0,Alcista
2022-09-10,4854345.6,37516131.0148,53024.0,713890164.182501,687951.0,328332.542,96679858.8381,196432.0,54.33639961,79.0387734,61.45294386,19644.0,21.2462,601.0,639.0,Lateral
2022-09-11,4569653.61,35315904.6462,48615.0,720937620.963401,645729.0,261093.945,76921681.903,156918.0,53.03995373,83.19327731,75.85029357,17471.0,9.9619,725.0,765.0,Lateral
2022-09-12,8935374.52,69617089.2687,103647.0,1093457780.4845,979874.0,408686.168,120574133.5628,218099.0,52.2724456,78.51540616,80.24915229,31853.0,27.4868,910.0,932.0,Lateral
2022-09-13,9252301.09,69119733.9327,110100.0,1871967439.6495528,1337439.0,578322.33,165715028.3164,309903.0,42.36867311,57.89269554,73.20045967,22020.0,15.926,926.0,942.0,Bajista
2022-09-14,5914357.47,42407266.8069,54680.0,1222499363.046366,1088561.0,424974.985,118512336.0126,229057.0,45.16575019,43.07692308,59.82834159,14069.0,20.5001,710.0,689.0,Alcista
2022-09-15,7556924.27,53133149.89,73696.0,2095367507.332334,1748683.0,520635.261,142604951.8573,236907.0,41.15083881,24.35897436,41.77619766,15763.0,21.4389,839.0,916.0,Bajista
2022-09-16,6058337.4,41514230.7609,61116.0,1006033555.197481,1111984.0,311737.818,85275040.4255,173202.0,40.73304546,21.34852802,29.59480848,15593.0,29.7966,575.0,610.0,Lateral
2022-09-17,3924016.97,27608554.5658,42555.0,608805593.7143152,694945.0,189707.951,52624982.8163,121435.0,43.99865816,18.44254511,21.38334916,8381.0,9.4374,333.0,347.0,Alcista
2022-09-18,7888082.4,53309930.9995,85813.0,1118416540.560697,990605.0,327883.908,89585859.6556,179827.0,35.77310533,16.13929922,18.64345745,14097.0,18.1365,794.0,817.0,Bajista
2022-09-19,9255864.1,58347282.4878,91075.0,1293086590.941432,1235360.0,508029.19,134393256.6133,243379.0,35.20156014,16.15829257,16.91337897,38435.0,32.2007,857.0,925.0,Lateral
2022-09-20,5497167.84,34610787.523,48340.0,889324871.236183,981235.0,335455.454,90215570.1637,163030.0,33.91767158,10.34632676,14.21463952,21111.0,19.8683,626.0,688.0,Bajista
2022-09-21,9829632.502,61680412.453,101688.0,1582450799.937471,1445950.0,535775.821,143451738.2075,259759.0,32.08462155,10.43803419,12.31421784,30955.0,26.0676,1189.0,1209.0,Bajista
2022-09-22,6063122.51,38550317.0842,59283.0,1165151398.830096,1094636.0,339390.821,91412188.4338,176775.0,39.36344892,13.17307692,11.31914596,24746.0,20.8863,791.0,677.0,Alcista
2022-09-23,9016451.68,57613639.6274,78164.0,1273403019.692522,1233506.0,363390.805,99381888.094,213243.0,39.2262531,17.62820513,13.74643875,26442.0,23.1699,1089.0,992.0,Lateral
2022-09-24,3955623.65,25363741.0454,39003.0,687931980.008602,616390.0,324988.432,90927137.7213,181474.0,36.87340155,20.03205128,16.94444444,16593.0,22.1473,524.0,435.0,Bajista
2022-09-25,3734926.28,23359645.4177,37576.0,674560079.1823391,640687.0,220895.598,60865798.2227,132247.0,35.91804776,16.02564103,17.89529915,16869.0,38.6848,608.0,505.0,Lateral
2022-09-26,8553957.35,54626385.6389,74899.0,1048795559.358857,934159.0,267919.665,73404700.587,172376.0,43.95962442,18.37633681,18.14467637,28427.0,22.3309,1098.0,1097.0,Alcista
2022-09-27,7249174.06,47752231.1815,74083.0,1170630640.626625,1055212.0,406749.835,113664496.2136,236540.0,41.03295261,23.51889326,19.30695703,27247.0,23.1199,851.0,774.0,Bajista
2022-09-28,5452664.8,34565417.8255,54052.0,1199743172.385301,1075441.0,357981.397,98283085.9797,213123.0,41.25463172,30.59415068,24.16312692,21907.0,25.0326,644.0,579.0,Lateral
2022-09-29,5600368.3,35789913.44,46665.0,1022673511.086711,950476.0,301167.344,84839263.8185,195346.0,42.42020658,33.59655767,29.23653387,21598.0,32.0487,792.0,788.0,Lateral
2022-09-30,8082261.96,51705131.9319,70822.0,991505362.2653073,926935.0,391981.587,111674332.3233,220309.0,40.51563811,33.45023049,32.54697961,22430.0,21.9179,834.0,784.0,Bajista
2022-10-01,3450155.56,21678138.3619,27168.0,332930112.025412,347396.0,196754.497,55536687.6329,129933.0,39.64433955,31.86338756,32.97005857,13806.0,22.9054,360.0,360.0,Lateral
2022-10-02,3801773.23,23739735.9481,34590.0,482595051.28171694,462476.0,200690.251,56846715.143,142252.0,37.55682682,26.20714916,30.5069224,12881.0,13.2504,562.0,572.0,Bajista
2022-10-03,4977131.51,31261979.0864,37930.0,631178676.535611,598748.0,275974.883,78973348.1578,168995.0,43.43720093,32.46748462,30.17934044,14485.0,20.2874,622.0,658.0,Alcista
2022-10-04,4072739.41,26257026.4567,32122.0,641511283.398288,771766.0,321841.165,94248616.7074,175277.0,46.6352132,44.57831325,34.41764901,15468.0,37.9979,524.0,498.0,Alcista
2022-10-05,4166685.22,26577365.6947,32595.0,649745323.368146,695638.0,221018.685,64737577.4074,144677.0,45.36047954,54.01606426,43.68728738,19738.0,19.3249,557.0,532.0,Lateral
2022-10-06,4214865.72,27074293.1585,33151.0,783638743.1557021,789673.0,450036.833,130215244.4347,217636.0,43.2391131,49.98884427,49.52774059,17884.0,21.6977,545.0,524.0,Bajista
2022-10-07,2949396.86,18656957.0085,22642.0,659508723.3540529,679464.0,354485.961,100481529.2893,180046.0,43.02243365,40.27777778,48.09422877,14497.0,24.9398,371.0,331.0,Lateral
2022-10-08,1422016.0,9018654.9955,14921.0,269448439.339348,383251.0,183653.119,51392337.1387,112079.0,42.56303658,34.25925926,41.5086271,10399.0,16.4799,228.0,202.0,Lateral
2022-10-09,2462447.16,15780014.4145,23361.0,245547831.320531,328378.0,171008.247,47459488.889,97320.0,47.67734194,40.53208138,38.3563728,11073.0,10.169,377.0,374.0,Alcista
2022-10-10,3764636.2,23993660.0063,32447.0,515800751.338415,587314.0,216924.869,59605624.9216,136810.0,42.20221685,36.46974439,37.08702834,13282.0,24.8524,598.0,496.0,Bajista
2022-10-11,3272884.8,20271619.8877,30486.0,550448836.809297,583107.0,222137.683,60175430.3276,148423.0,40.46172021,31.26377311,36.08853296,13559.0,19.594,430.0,406.0,Lateral
2022-10-12,2393433.73,14807829.4601,21026.0,478797824.541982,477911.0,167816.904,45523630.5199,125444.0,40.79043895,19.07636294,28.93662682,8780.0,29.0186,357.0,312.0,Lateral
2022-10-13,7380068.704,43803347.76875,76806.0,1183462907.930145,1135833.0,540797.212,143118801.2493,279132.0,39.16054399,27.49055178,25.94356261,26561.0,27.8456,763.0,733.0,Lateral
2022-10-14,3863936.64,23808522.3467,33819.0,883059208.7144638,788710.0,298386.918,81413111.8451,186956.0,37.76752307,36.38946018,27.65212496,15293.0,25.8507,469.0,443.0,Lateral
2022-10-15,1706785.75,10348089.4245,18312.0,368914560.65821296,396464.0,144084.716,38892821.9386,130152.0,37.76752307,44.60809647,36.16270281,10665.0,21.2292,196.0,217.0,Lateral
2022-10-16,2485868.92,15296884.5446,24055.0,379290237.639458,397092.0,185597.074,50273799.9495,146014.0,42.87381469,48.0620155,43.01985738,7535.0,17.907,249.0,249.0,Alcista
2022-10-17,3223265.91,20009718.1447,26937.0,606979972.119024,553275.0,187187.58,51151085.5275,131740.0,45.81999218,56.20155039,49.62388745,9393.0,19.4696,326.0,368.0,Lateral
2022-10-18,3868946.94,23894853.6978,28733.0,755297911.29191,603600.0,195691.117,53473915.4375,142151.0,42.84543107,60.46511628,54.90956072,14645.0,18.5051,538.0,489.0,Bajista
2022-10-19,4401418.42,27082582.6996,34879.0,478516630.18702304,472022.0,153657.96,41810731.1332,130028.0,41.12053636,57.36434109,58.01033592,18783.0,26.489,512.0,516.0,Lateral
2022-10-20,5073844.54,30553159.1678,45430.0,552593958.2127352,558080.0,166135.496,44986069.5486,136960.0,35.70285187,43.02325581,53.61757106,26292.0,23.9061,557.0,566.0,Bajista
2022-10-21,6612206.88,38563351.9176,52696.0,600999941.1065329,572819.0,195432.212,52360415.0981,143664.0,34.53613867,30.62015504,43.66925065,31413.0,25.8905,687.0,722.0,Lateral
2022-10-22,2971915.78,17309104.4896,25818.0,290111447.628081,323066.0,84044.883,22665745.2842,88522.0,34.99368118,20.93023256,31.5245478,16322.0,32.2493,308.0,303.0,Lateral
2022-10-23,2942177.38,17267778.5012,24252.0,576212623.600304,496386.0,134390.843,36579876.7559,106749.0,40.37881353,24.03100775,25.19379845,15980.0,17.6664,349.0,359.0,Alcista
2022-10-24,3823238.57,22458552.8639,27306.0,822740466.673396,698241.0,154182.094,42223946.5416,115565.0,38.93165177,30.73268317,25.23130783,17538.0,25.6527,430.0,460.0,Lateral
2022-10-25,9006229.17,56614586.7604,79030.0,1612140846.3051567,1205998.0,387523.125,109424124.6145,229772.0,56.18208736,50.45932536,35.07433876,43384.0,25.5662,1064.0,1229.0,Alcista
2022-10-26,6443103.67,41860126.6226,51379.0,1896388070.2497847,1357864.0,316408.936,91230142.3111,191039.0,57.20319089,66.93831353,49.37677402,29144.0,20.5922,772.0,879.0,Lateral
2022-10-27,6785956.61,43848838.1566,57206.0,1345399838.037334,1122874.0,315734.808,91136079.963,212121.0,52.88943958,76.13653699,64.51139196,23998.0,15.3867,849.0,851.0,Bajista
2022-10-28,4911921.1,31559374.4645,39659.0,1309517416.241141,999855.0,416648.243,122109397.9691,231909.0,57.65141934,78.44393593,73.83959548,17449.0,21.9581,611.0,597.0,Alcista
2022-10-29,6052975.69,40103123.2896,58444.0,1477815830.639173,1094332.0,553646.125,167868011.2647,328111.0,60.29287076,79.29606625,77.95884639,19164.0,15.2332,833.0,756.0,Alcista
2022-10-30,4310912.76,28501978.894,37076.0,762732547.091583,705583.0,538624.403,167660898.3786,346158.0,61.00720487,86.7184265,81.48614289,17870.0,20.1813,608.0,578.0,Lateral
2022-10-31,7120046.35,47622841.2776,59202.0,1283098004.765737,1024808.0,1047801.477,340425554.6015,505854.0,59.47095716,84.82196482,83.61215253,29705.0,29.9637,826.0,812.0,Lateral
2022-11-01,3710854.82,24451733.3056,33192.0,836251567.424643,702747.0,550045.706,179160222.0247,318787.0,53.65120759,78.17245817,83.2376165,18183.0,24.7347,498.0,445.0,Bajista
2022-11-02,6160529.66,39202596.0089,60872.0,1534786415.439207,1171091.0,561329.564,180869023.3075,363030.0,47.13194168,64.26426426,75.75289575,27780.0,33.8008,753.0,618.0,Bajista
2022-11-03,5454796.72,35125336.3308,46647.0,863253444.76684,678608.0,622354.86,205277326.0489,391376.0,51.92511185,57.95795796,66.7982268,23193.0,24.7192,803.0,755.0,Alcista
2022-11-04,9531817.15,64593267.9052,99859.0,1503427052.720768,1072186.0,751709.582,261103572.5566,487998.0,65.42737387,68.13480147,63.45234123,31311.0,27.9776,1265.0,1208.0,Alcista
2022-11-05,7379052.14,52286124.3092,74395.0,577061606.733728,480888.0,411760.064,145635881.7737,327478.0,64.81474597,80.9636303,69.01879657,25314.0,21.8617,856.0,741.0,Lateral
2022-11-06,5716020.12,40108693.0313,50810.0,668569491.577513,545053.0,390974.879,136745098.0347,297770.0,58.34324209,83.76160068,77.62001082,33318.0,20.8539,661.0,590.0,Bajista
2022-11-07,9474204.99,66713522.4858,93878.0,1013046543.9804388,851962.0,740465.512,248017900.2622,460314.0,63.82438375,78.46022087,81.06181728,30191.0,30.5617,965.0,944.0,Alcista
2022-11-08,17011590.68,110597386.2832,210506.0,3356475001.5459046,2874276.0,3103916.384,1055852274.3117,1739886.0,46.42382125,59.41748583,73.87976913,75727.0,26.8927,1515.0,1382.0,Bajista
2022-11-09,15523101.01,93168867.27795,221640.0,3021176147.3961606,3172468.0,1901075.899,567664075.6822,1257192.0,35.20510548,37.32088989,58.3995322,130430.0,33.6034,1302.0,1013.0,Bajista
2022-11-10,12598434.37,72920076.2842,156206.0,2443394252.530365,2800795.0,1411238.91,406358146.7639,1001855.0,44.32239072,20.84096459,39.19311344,45227.0,14.4019,1099.0,912.0,Alcista
2022-11-11,8907098.41,50987474.9892,95844.0,1652414528.5208907,2118330.0,695145.641,202402540.8252,573830.0,41.83207993,18.26465201,25.47550217,33106.0,31.0658,824.0,713.0,Bajista
2022-11-12,3603570.5,20690424.141,47555.0,693031301.598889,933438.0,545359.355,154906443.4621,379895.0,42.15029702,24.28571429,21.13044363,25546.0,22.6801,271.0,384.0,Lateral
2022-11-13,5069240.31,29401654.655,75777.0,676891239.244159,896665.0,442278.921,123589124.7321,403102.0,41.9034237,20.79365079,21.11467236,29090.0,11.3547,481.0,475.0,Lateral
2022-11-14,5738361.29,32677149.5103,87296.0,1152982945.602032,1471485.0,818725.897,227994916.626,570233.0,43.85129665,22.53968254,22.53968254,27840.0,29.6407,495.0,421.0,Alcista
2022-11-15,3301786.7,19605611.7947,49789.0,798023541.208052,961779.0,445565.664,123903312.1649,331878.0,44.93577985,24.92063492,22.75132275,19962.0,28.4999,307.0,330.0,Lateral
2022-11-16,3209428.37,18614513.4025,52048.0,826025937.8362911,969295.0,402896.799,110278982.5105,283812.0,41.88641745,24.28571429,23.91534392,18213.0,14.2542,249.0,278.0,Bajista
