Open_time,Open_BTCUSDT,High_BTCUSDT,Low_BTCUSDT,Close_BTCUSDT,Volume_BTCUSDT,Quote_asset_volume_BTCUSDT,Number_of_trades_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT
2022-07-26,21310.90000000,21347.82000000,20706.50000000,21254.67000000,177817.24326000,3738774849.35771120,4545385,1440.79000000,1454.11000000,1356.17000000,1449.12000000,1199643.74080000,1684928509.39957800,1175787,244.70000000,249.60000000,239.60000000,249.40000000,365533.64700000,88956040.51870000,194887
2022-07-27,21254.67000000,23112.63000000,21042.53000000,22952.45000000,210971.19796000,4614909656.69578570,5475738,1449.12000000,1644.44000000,1420.83000000,1635.74000000,1513426.04130000,2305847817.81058200,1547390,249.50000000,272.00000000,247.50000000,271.60000000,656773.69500000,170925448.32810000,301321
2022-07-28,22954.31000000,24199.72000000,22582.13000000,23842.93000000,236029.07410000,5511388547.61538860,6500034,1635.74000000,1784.79000000,1593.27000000,1724.52000000,1578145.07555000,2644280824.31078100,1719118,271.60000000,280.80000000,263.60000000,277.20000000,669832.40000000,182039983.11740000,332186
2022-07-29,23845.25000000,24442.66000000,23414.03000000,23773.75000000,198298.50623000,4733780641.30503660,6221401,1724.52000000,1765.99000000,1655.02000000,1721.68000000,1205266.57030000,2061258807.22678700,1439533,277.20000000,302.00000000,274.80000000,293.60000000,1077799.22100000,311584621.67150000,509567
2022-07-30,23777.28000000,24668.00000000,23502.25000000,23643.51000000,151060.13211000,3634601094.96542000,4801528,1721.68000000,1744.85000000,1673.01000000,1697.00000000,735132.52860000,1257726968.66585400,1028313,293.60000000,300.20000000,285.10000000,287.80000000,683111.10300000,200155642.03770000,363041
2022-07-31,23644.64000000,24194.82000000,23227.31000000,23293.32000000,127743.32483000,3028386330.64483140,4463721,1697.00000000,1754.69000000,1666.00000000,1678.12000000,696326.80790000,1186613538.12166500,886708,287.80000000,297.10000000,282.10000000,283.40000000,564727.27300000,164338264.50060000,280830
2022-08-01,23296.36000000,23509.68000000,22850.00000000,23268.01000000,144210.16219000,3346371889.65212190,4775213,1678.12000000,1704.68000000,1606.12000000,1630.28000000,801566.56480000,1328136208.95945400,1029570,283.50000000,290.50000000,277.90000000,283.20000000,493847.80400000,140529914.43580000,261018
2022-08-02,23266.90000000,23459.89000000,22654.37000000,22987.79000000,158073.28225000,3631020649.22637960,5066511,1630.28000000,1678.00000000,1559.28000000,1630.91000000,1081964.51040000,1745550410.99894500,1458878,283.30000000,291.10000000,274.20000000,283.80000000,627814.08100000,176987241.03350000,306105
2022-08-03,22985.93000000,23647.68000000,22681.22000000,22818.37000000,145948.80995000,3385430753.80501820,4887642,1630.91000000,1685.03000000,1589.71000000,1618.16000000,777724.74130000,1276328467.02225400,1112406,283.80000000,305.70000000,278.20000000,297.50000000,685924.62000000,201744069.56990000,335122
2022-08-04,22816.91000000,23223.32000000,22400.00000000,22622.98000000,154854.67016000,3537434334.43464900,4966138,1618.16000000,1662.79000000,1580.39000000,1607.96000000,735552.18100000,1190650505.14894600,1051634,297.60000000,313.40000000,297.20000000,311.80000000,808604.15200000,246396755.54750000,399568
2022-08-05,22622.41000000,23472.86000000,22586.95000000,23312.42000000,175251.69749000,4046435951.35450910,5340569,1607.97000000,1742.07000000,1605.64000000,1736.81000000,1005846.47120000,1688798692.30733100,1404516,311.90000000,321.50000000,308.10000000,315.90000000,641807.57300000,202413461.71600000,365140
2022-08-06,23313.56000000,23354.36000000,22909.52000000,22954.21000000,83911.80307000,1944693656.70656820,3360228,1736.81000000,1749.93000000,1685.26000000,1690.60000000,523314.64440000,899479880.98720900,752873,315.90000000,322.90000000,312.60000000,315.20000000,394288.53600000,124933875.74910000,231660
2022-08-07,22954.21000000,23402.00000000,22844.62000000,23174.39000000,88890.00877000,2051763044.55236900,3646643,1690.60000000,1729.79000000,1668.00000000,1700.19000000,439904.76400000,745750151.38208700,692491,315.30000000,325.90000000,308.20000000,322.80000000,415090.18300000,132021308.22090000,228765
2022-08-08,23174.39000000,24245.00000000,23154.25000000,23810.00000000,170958.44152000,4078052110.54312780,5892045,1700.20000000,1818.00000000,1693.87000000,1777.05000000,781620.54430000,1379905145.70302100,987727,322.70000000,334.00000000,320.80000000,324.90000000,580206.60700000,189929679.97160000,295236
2022-08-09,23810.98000000,23933.25000000,22865.00000000,23149.95000000,143182.50858000,3347110918.90721070,5105613,1777.05000000,1790.83000000,1667.93000000,1702.76000000,818171.10190000,1406671817.08567300,1062267,324.90000000,328.30000000,312.40000000,324.40000000,500589.39500000,160641901.49760000,263966
2022-08-10,23151.32000000,24226.00000000,22664.69000000,23954.05000000,208916.54953000,4918825599.48963140,6818207,1702.76000000,1885.00000000,1656.78000000,1853.57000000,1317767.51270000,2346974815.06705600,1590681,324.50000000,336.80000000,313.60000000,328.80000000,831222.11000000,270943686.21680000,409323
2022-08-11,23954.05000000,24918.54000000,23852.13000000,23934.39000000,249759.79557000,6097813762.89593510,8269994,1853.58000000,1942.00000000,1850.32000000,1880.19000000,1105261.90090000,2093718964.80063200,1324999,328.80000000,334.70000000,322.00000000,323.60000000,549578.32800000,181136080.29770000,278221
2022-08-12,23933.09000000,24456.50000000,23583.00000000,24403.68000000,174207.57040000,4175834601.86054650,6134163,1880.19000000,1964.71000000,1853.06000000,1958.28000000,717628.10150000,1363895150.81011300,1027178,323.50000000,328.10000000,317.70000000,327.90000000,384848.84300000,124362903.48810000,218231
2022-08-13,24401.70000000,24888.00000000,24291.22000000,24441.38000000,152852.25435000,3751417148.25210710,5617859,1958.28000000,2020.00000000,1946.50000000,1983.55000000,695876.02930000,1382235354.29249100,940869,327.90000000,333.00000000,322.80000000,324.30000000,405066.25200000,132869331.84710000,224352
2022-08-14,24443.06000000,25047.56000000,24144.00000000,24305.24000000,151206.14473000,3708565144.89800910,5473905,1983.55000000,2030.00000000,1906.00000000,1935.31000000,569583.48520000,1122186881.22395100,856767,324.30000000,331.00000000,315.80000000,317.60000000,378353.91800000,122468812.64670000,228743
2022-08-15,24305.25000000,25211.32000000,23773.22000000,24094.82000000,242539.54758000,5894066098.52328490,7488466,1935.32000000,2012.47000000,1872.31000000,1899.06000000,949162.33050000,1824203091.99566700,1295615,317.60000000,327.40000000,313.60000000,319.50000000,455916.27800000,145530995.05740000,252870
2022-08-16,24093.04000000,24247.49000000,23671.22000000,23854.74000000,179324.94821000,4294907691.65094940,5978567,1899.05000000,1915.00000000,1853.00000000,1876.67000000,622729.14990000,1173013843.33804800,908578,319.40000000,322.40000000,312.00000000,316.10000000,370975.91900000,117467178.01010000,227257
2022-08-17,23856.15000000,24446.71000000,23180.40000000,23342.66000000,210668.68766000,4993659434.23688790,6901586,1876.67000000,1959.43000000,1818.74000000,1834.25000000,951824.89750000,1781033503.42342600,1179058,316.00000000,324.00000000,304.20000000,306.90000000,504236.73200000,157961439.04800000,286770
2022-08-18,23342.66000000,23600.00000000,23111.04000000,23191.20000000,144185.97011000,3375338942.26178760,6029662,1834.24000000,1882.37000000,1821.25000000,1846.39000000,606254.02400000,1126844899.60774600,848806,306.80000000,311.00000000,295.80000000,298.10000000,409051.88600000,124617178.52250000,230569
2022-08-19,23191.45000000,23208.67000000,20783.57000000,20834.39000000,283995.87747000,6181759252.73026400,8860928,1846.39000000,1848.00000000,1602.37000000,1609.01000000,1419826.95150000,2447147973.00589100,1681256,298.10000000,298.20000000,276.20000000,279.10000000,870296.51100000,248082923.95900000,383884
2022-08-20,20834.39000000,21382.85000000,20761.90000000,21140.07000000,183041.68363000,3871242921.22468030,5723362,1609.00000000,1657.08000000,1523.67000000,1576.04000000,914615.92260000,1468671141.09012200,1130991,279.00000000,289.40000000,277.00000000,283.70000000,513021.10600000,145936114.38890000,243765
2022-08-21,21140.07000000,21800.00000000,21069.11000000,21515.61000000,159200.68410000,3405034922.80707770,5034461,1576.03000000,1646.52000000,1562.34000000,1618.13000000,780662.60620000,1255041865.22443500,1000876,283.80000000,304.20000000,283.40000000,301.90000000,528156.20900000,156019516.16880000,258953
2022-08-22,21516.70000000,21548.71000000,20890.18000000,21399.83000000,222222.04526000,4721412016.90341200,6443370,1618.13000000,1629.72000000,1529.92000000,1624.66000000,941192.89540000,1483442567.23626500,1193059,301.90000000,304.90000000,288.80000000,300.00000000,638895.98500000,189310375.08730000,290633
2022-08-23,21400.75000000,21684.87000000,20890.14000000,21529.12000000,200967.77164000,4299812533.94470860,6333442,1624.65000000,1676.07000000,1563.76000000,1665.41000000,940246.93200000,1528222432.85183100,1195279,300.00000000,301.70000000,293.80000000,299.30000000,403374.95200000,120215414.43460000,228509
2022-08-24,21529.11000000,21900.00000000,21145.00000000,21368.08000000,174383.22046000,3744196823.56485420,5561412,1665.40000000,1694.13000000,1604.92000000,1656.56000000,744667.60780000,1228169659.88739400,993324,299.30000000,300.50000000,294.30000000,296.40000000,344126.26500000,102349780.49040000,207549
2022-08-25,21368.05000000,21819.88000000,21310.15000000,21559.04000000,169915.78301000,3672148286.60137350,5618785,1656.56000000,1722.00000000,1653.68000000,1695.11000000,603090.71300000,1023691864.19043900,869479,296.40000000,307.50000000,296.00000000,301.20000000,398617.06000000,120297663.24650000,222146
2022-08-26,21559.04000000,21886.77000000,20107.90000000,20241.05000000,273811.61955000,5785149465.09769000,7587244,1695.11000000,1706.45000000,1486.85000000,1508.18000000,1149912.82920000,1862598061.31820100,1488212,301.20000000,302.30000000,277.20000000,279.60000000,594770.35500000,173560709.75240000,304980
2022-08-27,20239.14000000,20402.93000000,19800.00000000,20037.60000000,162582.46032000,3269764074.35643950,5263328,1508.18000000,1518.42000000,1447.52000000,1491.06000000,756136.67680000,1125859038.15453700,1015752,279.60000000,284.80000000,273.30000000,277.90000000,412732.71600000,115381037.00480000,219867
2022-08-28,20037.60000000,20171.18000000,19520.00000000,19555.61000000,139307.95976000,2781133881.05184590,4678693,1491.06000000,1511.00000000,1424.00000000,1426.76000000,544846.44860000,805616000.73922600,756843,277.90000000,284.10000000,275.60000000,276.50000000,312819.02600000,87346870.58460000,172326
2022-08-29,19555.61000000,20433.62000000,19550.79000000,20285.73000000,210509.49545000,4211334408.98659350,5840323,1426.76000000,1559.99000000,1422.08000000,1551.80000000,826252.08310000,1230281044.88016900,1099487,276.50000000,286.70000000,272.30000000,285.90000000,481690.83200000,134656813.55350000,228169
2022-08-30,20287.20000000,20576.25000000,19540.00000000,19811.66000000,256634.35529000,5157974826.60932270,6593178,1551.79000000,1606.13000000,1473.61000000,1524.59000000,1003075.01720000,1551625838.93832400,1292499,285.90000000,292.00000000,276.10000000,281.60000000,436765.76500000,124426031.03980000,232772
2022-08-31,19813.03000000,20490.00000000,19797.94000000,20050.02000000,276946.60765000,5595829094.39104140,6389133,1524.59000000,1619.78000000,1524.59000000,1554.10000000,949227.67750000,1497596316.30099300,1471691,281.70000000,290.00000000,277.70000000,279.20000000,388909.54500000,110661963.18340000,219850
2022-09-01,20048.44000000,20208.37000000,19565.66000000,20131.46000000,245289.97263000,4893158531.78124140,5937975,1554.11000000,1599.00000000,1512.77000000,1586.16000000,728710.48200000,1133222116.03277200,1195229,279.30000000,280.30000000,270.70000000,278.30000000,415193.21200000,114562125.81340000,203985
2022-09-02,20132.64000000,20441.26000000,19755.29000000,19951.86000000,245986.60330000,4946889819.51483640,5740705,1586.17000000,1650.00000000,1546.41000000,1575.35000000,919009.65980000,1471855448.35992600,1160858,278.30000000,283.40000000,273.70000000,277.50000000,321409.94800000,89625526.05700000,171642
2022-09-03,19950.98000000,20055.93000000,19652.72000000,19831.90000000,146639.03204000,2908816275.01028630,3739909,1575.35000000,1582.71000000,1534.28000000,1557.46000000,321397.21890000,500057144.51821700,562893,277.40000000,278.80000000,274.20000000,277.80000000,148504.88300000,41095391.74660000,99878
2022-09-04,19832.45000000,20029.23000000,19583.10000000,20000.30000000,145588.77893000,2883227667.19619230,3838915,1557.45000000,1583.66000000,1540.66000000,1579.28000000,296591.11660000,463177013.87598800,520856,277.80000000,280.60000000,275.00000000,279.10000000,193440.80800000,53790499.56370000,112267
2022-09-05,20000.30000000,20057.27000000,19633.83000000,19796.84000000,222543.01057000,4404971191.90702630,4657233,1579.29000000,1631.99000000,1556.56000000,1617.80000000,503492.93700000,797702531.39904600,718867,279.10000000,282.00000000,273.40000000,276.90000000,258958.14900000,71532780.19410000,140956
2022-09-06,19795.34000000,20180.00000000,18649.51000000,18790.61000000,356315.05718000,6976809188.41019000,7124384,1617.80000000,1687.40000000,1555.00000000,1559.01000000,1010722.85780000,1650513284.85284800,1294086,276.90000000,286.30000000,261.00000000,262.50000000,640922.53100000,176536165.53610000,292600
2022-09-07,18790.61000000,19464.06000000,18510.77000000,19292.84000000,287394.77880000,5436827909.20131120,5597127,1559.01000000,1657.50000000,1490.66000000,1630.00000000,850991.42430000,1326011621.85375200,1132986,262.50000000,280.40000000,258.60000000,278.90000000,431827.21800000,115857094.20420000,209484
2022-09-08,19292.85000000,19458.25000000,19012.00000000,19319.77000000,262813.28273000,5057217166.67508190,6013826,1630.00000000,1663.56000000,1595.06000000,1635.37000000,645124.00850000,1050551822.40818000,1015658,279.00000000,282.90000000,275.40000000,280.50000000,385559.74900000,107680601.83480000,191459
2022-09-09,19320.54000000,21597.22000000,19291.75000000,21360.11000000,428919.74652000,8929831332.70879570,7777214,1635.37000000,1746.13000000,1630.51000000,1718.23000000,837458.21260000,1425281242.15555000,1066278,280.60000000,295.90000000,280.00000000,293.40000000,541869.40900000,157120633.66170000,285673
2022-09-10,21361.62000000,21810.80000000,21111.13000000,21648.34000000,307997.33504000,6589753118.84113090,5615783,1718.24000000,1789.00000000,1706.03000000,1774.12000000,411046.24660000,713890164.18250100,687951,293.40000000,298.60000000,290.30000000,296.70000000,328332.54200000,96679858.83810000,196432
2022-09-11,21647.21000000,21860.00000000,21350.00000000,21826.87000000,280702.55149000,6064643642.71623070,4801844,1774.12000000,1789.00000000,1720.10000000,1766.11000000,409287.72630000,720937620.96340100,645729,296.70000000,298.10000000,289.70000000,295.30000000,261093.94500000,76921681.90300000,156918
2022-09-12,21826.87000000,22488.00000000,21538.51000000,22395.74000000,395395.61828000,8743762682.84171810,6979539,1766.12000000,1783.00000000,1693.00000000,1716.37000000,630774.60320000,1093457780.48450000,979874,295.30000000,300.00000000,290.80000000,294.10000000,408686.16800000,120574133.56280000,218099
2022-09-13,22395.44000000,22799.00000000,19860.00000000,20173.57000000,431915.03333000,9302239274.39612070,8126869,1716.37000000,1760.51000000,1560.54000000,1574.40000000,1134549.72560000,1871967439.64955300,1337439,294.10000000,298.60000000,275.40000000,277.40000000,578322.33000000,165715028.31640000,309903
2022-09-14,20173.62000000,20541.48000000,19617.62000000,20226.71000000,340826.40151000,6886235196.64619830,6313052,1574.40000000,1647.01000000,1552.38000000,1638.39000000,764562.53930000,1222499363.04636600,1088561,277.50000000,282.80000000,273.30000000,279.30000000,424974.98500000,118512336.01260000,229057
2022-09-15,20227.17000000,20330.24000000,19497.00000000,19701.88000000,333069.76076000,6655264974.21375970,6690974,1638.40000000,1655.20000000,1458.00000000,1472.75000000,1335499.80470000,2095367507.33233400,1748683,279.40000000,280.50000000,266.30000000,271.10000000,520635.26100000,142604951.85730000,236907
2022-09-16,19701.88000000,19890.00000000,19320.01000000,19803.30000000,283791.07064000,5584012914.11388650,5120935,1472.76000000,1483.35000000,1405.52000000,1433.90000000,693597.24250000,1006033555.19748100,1111984,271.10000000,276.60000000,268.50000000,274.90000000,311737.81800000,85275040.42550000,173202
2022-09-17,19803.30000000,20189.00000000,19748.08000000,20113.62000000,179350.24338000,3578667842.69528270,3862666,1433.90000000,1476.13000000,1409.12000000,1468.83000000,421391.37430000,608805593.71431500,694945,274.90000000,279.90000000,274.70000000,279.10000000,189707.95100000,52624982.81630000,121435
2022-09-18,20112.61000000,20117.26000000,19335.62000000,19416.18000000,254217.46904000,5033968947.53057280,4634096,1468.82000000,1469.63000000,1325.55000000,1334.51000000,804113.46800000,1118416540.56069700,990605,279.10000000,280.30000000,263.10000000,266.20000000,327883.90800000,89585859.65560000,179827
2022-09-19,19417.45000000,19686.20000000,18232.56000000,19537.02000000,380512.40306000,7215196795.65605120,6820580,1334.51000000,1393.35000000,1280.00000000,1375.98000000,974855.19800000,1293086590.94143200,1235360,266.30000000,273.00000000,256.70000000,271.90000000,508029.19000000,134393256.61330000,243379
2022-09-20,19537.02000000,19634.62000000,18711.87000000,18875.00000000,324098.32860000,6206043205.41227810,5900070,1375.98000000,1384.78000000,1312.71000000,1322.93000000,658027.14650000,889324871.23618300,981235,272.00000000,273.70000000,265.20000000,266.30000000,335455.45400000,90215570.16370000,163030
2022-09-21,18874.31000000,19956.00000000,18125.98000000,18461.36000000,385034.10021000,7338667639.75195680,6907777,1322.94000000,1408.90000000,1220.00000000,1245.78000000,1192266.73790000,1582450799.93747100,1445950,266.30000000,276.40000000,260.30000000,264.00000000,535775.82100000,143451738.20750000,259759
2022-09-22,18461.36000000,19550.17000000,18356.39000000,19401.63000000,379321.72111000,7203741481.48363670,6251862,1245.79000000,1350.08000000,1237.32000000,1326.46000000,904282.27250000,1165151398.83009600,1094636,264.00000000,276.70000000,263.50000000,275.30000000,339390.82100000,91412188.43380000,176775
2022-09-23,19401.63000000,19500.00000000,18531.42000000,19289.91000000,385886.91829000,7330336009.19099840,5906265,1326.47000000,1360.00000000,1262.15000000,1327.25000000,974052.36440000,1273403019.69252200,1233506,275.40000000,277.90000000,268.30000000,276.70000000,363390.80500000,99381888.09400000,213243
2022-09-24,19288.57000000,19316.14000000,18805.34000000,18920.50000000,239496.56746000,4568927983.65078460,3907636,1327.24000000,1349.33000000,1306.52000000,1317.13000000,517557.34970000,687931980.00860200,616390,276.70000000,285.00000000,274.20000000,274.40000000,324988.43200000,90927137.72130000,181474
2022-09-25,18921.99000000,19180.21000000,18629.20000000,18807.38000000,191191.44920000,3625136713.92470430,3714450,1317.13000000,1337.00000000,1269.27000000,1294.63000000,515533.84090000,674560079.18233900,640687,274.40000000,280.00000000,270.90000000,274.30000000,220895.59800000,60865798.22270000,132247
2022-09-26,18809.13000000,19318.96000000,18680.72000000,19227.82000000,439239.21943000,8356951609.99872370,5837041,1294.62000000,1340.42000000,1277.85000000,1336.17000000,799166.43330000,1048795559.35885700,934159,274.30000000,276.90000000,270.80000000,276.10000000,267919.66500000,73404700.58700000,172376
2022-09-27,19226.68000000,20385.86000000,18816.32000000,19079.13000000,593260.74161000,11705770260.67216150,8152473,1336.17000000,1400.00000000,1303.75000000,1328.02000000,860584.89440000,1170630640.62662500,1055212,276.10000000,286.60000000,269.20000000,272.30000000,406749.83500000,113664496.21360000,236540
2022-09-28,19078.10000000,19790.00000000,18471.28000000,19412.82000000,521385.45547000,9964460007.30435550,7357437,1328.01000000,1355.70000000,1253.20000000,1337.20000000,919314.91310000,1199743172.38530100,1075441,272.30000000,283.70000000,266.30000000,281.60000000,357981.39700000,98283085.97970000,213123
2022-09-29,19412.82000000,19645.52000000,18843.01000000,19591.51000000,406424.93256000,7868786414.85621160,5631615,1337.20000000,1352.02000000,1288.52000000,1335.70000000,770591.68950000,1022673511.08671100,950476,281.60000000,285.60000000,277.10000000,284.10000000,301167.34400000,84839263.81850000,195346
2022-09-30,19590.54000000,20185.00000000,19155.36000000,19422.61000000,444322.95340000,8694127253.57659450,6254203,1335.69000000,1373.19000000,1313.35000000,1328.72000000,740753.61100000,991505362.26530700,926935,284.20000000,289.80000000,280.50000000,284.80000000,391981.58700000,111674332.32330000,220309
2022-10-01,19422.61000000,19484.00000000,19159.42000000,19310.95000000,165625.13959000,3200350294.52686990,2470590,1328.71000000,1333.69000000,1302.68000000,1311.79000000,252081.90560000,332930112.02541200,347396,284.90000000,285.40000000,277.70000000,282.90000000,196754.49700000,55536687.63290000,129933
2022-10-02,19312.24000000,19395.91000000,18920.35000000,19056.80000000,206812.47032000,3970724799.95581670,3320217,1311.79000000,1317.93000000,1270.00000000,1276.72000000,371740.04070000,482595051.28171700,462476,282.90000000,287.90000000,279.40000000,284.70000000,200690.25100000,56846715.14300000,142252
2022-10-03,19057.74000000,19719.10000000,18959.68000000,19629.08000000,293585.75212000,5672105805.77214400,4471910,1276.72000000,1329.90000000,1263.04000000,1323.09000000,483775.24350000,631178676.53561100,598748,284.70000000,289.10000000,283.10000000,286.90000000,275974.88300000,78973348.15780000,168995
2022-10-04,19629.08000000,20475.00000000,19490.60000000,20337.82000000,327012.00127000,6533428229.85105150,4871932,1323.10000000,1369.55000000,1318.66000000,1361.49000000,476207.67020000,641511283.39828800,771766,287.00000000,298.20000000,286.30000000,296.20000000,321841.16500000,94248616.70740000,175277
2022-10-05,20337.82000000,20365.60000000,19730.00000000,20158.26000000,312239.75224000,6275437160.95807180,4540004,1361.50000000,1364.77000000,1316.29000000,1352.20000000,483508.77820000,649745323.36814600,695638,296.30000000,296.40000000,289.20000000,294.20000000,221018.68500000,64737577.40740000,144677
2022-10-06,20158.26000000,20456.60000000,19853.00000000,19960.67000000,320122.17020000,6452892402.32426970,5085004,1352.20000000,1383.99000000,1345.01000000,1352.06000000,573975.32400000,783638743.15570200,789673,294.20000000,298.10000000,278.60000000,287.00000000,450036.83300000,130215244.43470000,217636
2022-10-07,19960.67000000,20068.82000000,19320.00000000,19530.09000000,220874.83913000,4353681483.98703370,4324772,1352.07000000,1361.75000000,1317.26000000,1331.10000000,491999.87760000,659508723.35405300,679464,286.90000000,287.00000000,279.10000000,282.30000000,354485.96100000,100481529.28930000,180046
2022-10-08,19530.09000000,19627.38000000,19237.14000000,19417.96000000,102480.09842000,1995917001.73959890,2637385,1331.10000000,1337.35000000,1303.51000000,1315.48000000,203391.66120000,269448439.33934800,383251,282.20000000,282.70000000,275.40000000,276.40000000,183653.11900000,51392337.13870000,112079
2022-10-09,19416.52000000,19558.00000000,19316.04000000,19439.02000000,113900.82681000,2215007204.23799070,2833704,1315.48000000,1329.00000000,1307.26000000,1323.13000000,186201.91850000,245547831.32053100,328378,276.30000000,279.40000000,275.10000000,278.20000000,171008.24700000,47459488.88900000,97320
2022-10-10,19439.96000000,19525.00000000,19020.25000000,19131.87000000,212509.09849000,4101745483.12952400,4432688,1323.13000000,1338.00000000,1288.00000000,1290.03000000,393663.01140000,515800751.33841500,587314,278.20000000,279.20000000,271.30000000,271.50000000,216924.86900000,59605624.92160000,136810
2022-10-11,19131.87000000,19268.09000000,18860.00000000,19060.00000000,243473.84286000,4642843395.60028180,4792106,1290.03000000,1298.00000000,1267.01000000,1280.11000000,429430.39410000,550448836.80929700,583107,271.50000000,274.00000000,267.20000000,271.40000000,222137.68300000,60175430.32760000,148423
2022-10-12,19060.00000000,19238.31000000,18965.88000000,19155.53000000,213826.26731000,4086903621.92655390,4556597,1280.11000000,1306.87000000,1275.25000000,1294.44000000,369712.57590000,478797824.54198200,477911,271.30000000,272.90000000,269.20000000,270.90000000,167816.90400000,45523630.51990000,125444
2022-10-13,19155.10000000,19513.79000000,18190.00000000,19375.13000000,399756.68337000,7554309475.30798620,7470896,1294.44000000,1301.58000000,1190.00000000,1287.08000000,945618.31630000,1183462907.93014500,1135833,270.90000000,273.70000000,256.80000000,271.60000000,540797.21200000,143118801.24930000,279132
2022-10-14,19375.58000000,19951.87000000,19070.37000000,19176.93000000,351634.32601000,6877621835.22579560,6688310,1287.08000000,1343.12000000,1283.39000000,1296.27000000,669742.80930000,883059208.71446400,788710,271.60000000,276.80000000,267.60000000,269.40000000,298386.91800000,81413111.84510000,186956
2022-10-15,19176.93000000,19227.68000000,18975.18000000,19069.39000000,113847.64232000,2178316065.62219900,3052219,1296.26000000,1301.69000000,1263.64000000,1274.92000000,287100.95290000,368914560.65821300,396464,269.40000000,271.40000000,267.40000000,268.20000000,144084.71600000,38892821.93860000,130152
2022-10-16,19068.40000000,19425.84000000,19063.74000000,19262.98000000,131894.61885000,2531545363.30770030,3438605,1274.93000000,1315.35000000,1274.67000000,1305.95000000,293321.36320000,379290237.63945800,397092,268.20000000,273.90000000,267.90000000,272.50000000,185597.07400000,50273799.94950000,146014
2022-10-17,19262.98000000,19676.96000000,19152.03000000,19549.86000000,222813.87634000,4331666395.60467430,5162979,1305.96000000,1338.57000000,1295.64000000,1331.40000000,459848.49410000,606979972.11902400,553275,272.40000000,275.90000000,269.80000000,275.60000000,187187.58000000,51151085.52750000,131740
2022-10-18,19548.48000000,19706.66000000,19091.00000000,19327.44000000,260313.07848000,5065944973.46434750,5588482,1331.39000000,1341.73000000,1286.72000000,1310.71000000,572728.91890000,755297911.29191000,603600,275.70000000,276.00000000,270.10000000,273.10000000,195691.11700000,53473915.43750000,142151
2022-10-19,19327.44000000,19360.16000000,19065.97000000,19123.97000000,186137.29538000,3575041318.44978390,4545820,1310.71000000,1313.50000000,1280.31000000,1285.09000000,368637.51050000,478516630.18702300,472022,273.20000000,273.90000000,270.30000000,272.00000000,153657.96000000,41810731.13320000,130028
2022-10-20,19123.35000000,19347.82000000,18900.00000000,19041.92000000,223530.13068000,4276025723.99478240,5391090,1285.09000000,1310.87000000,1270.36000000,1282.57000000,428531.61030000,552593958.21273500,558080,271.90000000,273.40000000,267.30000000,269.00000000,166135.49600000,44986069.54860000,136960
2022-10-21,19041.92000000,19250.00000000,18650.00000000,19164.37000000,269310.75769000,5126619487.86902100,5679281,1282.57000000,1306.97000000,1252.65000000,1299.75000000,468076.79860000,600999941.10653300,572819,269.00000000,271.20000000,263.40000000,270.10000000,195432.21200000,52360415.09810000,143664
2022-10-22,19164.37000000,19257.00000000,19112.72000000,19204.35000000,110403.90837000,2117395641.12692130,2887106,1299.76000000,1320.20000000,1294.32000000,1313.61000000,221776.70070000,290111447.62808100,323066,270.10000000,271.10000000,268.40000000,270.40000000,84044.88300000,22665745.28420000,88522
2022-10-23,19204.29000000,19695.00000000,19070.11000000,19570.40000000,167057.20184000,3233393909.20097670,3939703,1313.62000000,1371.55000000,1299.44000000,1364.20000000,432269.46000000,576212623.60030400,496386,270.50000000,276.80000000,268.70000000,276.00000000,134390.84300000,36579876.75590000,106749
2022-10-24,19570.40000000,19601.15000000,19157.00000000,19329.72000000,256168.14467000,4957159176.81683820,5676899,1364.19000000,1370.60000000,1324.17000000,1343.61000000,611830.79700000,822740466.67339600,698241,275.90000000,277.40000000,271.60000000,274.10000000,154182.09400000,42223946.54160000,115565
2022-10-25,19330.60000000,20415.87000000,19237.00000000,20080.07000000,326370.67061000,6454151276.52006910,7214687,1343.61000000,1525.16000000,1334.94000000,1459.74000000,1127932.90120000,1612140846.30515700,1205998,274.20000000,289.90000000,272.00000000,284.20000000,387523.12500000,109424124.61450000,229772
2022-10-26,20079.02000000,21020.00000000,20050.41000000,20771.59000000,380492.69576000,7833551674.48567690,8512349,1459.74000000,1594.99000000,1457.44000000,1566.10000000,1236044.70230000,1896388070.24978500,1357864,284.20000000,292.00000000,284.10000000,290.20000000,316408.93600000,91230142.31110000,191039
2022-10-27,20771.61000000,20872.21000000,20200.00000000,20295.11000000,328643.57791000,6771209922.01191690,7748080,1566.11000000,1578.58000000,1503.20000000,1514.05000000,869454.48510000,1345399838.03733400,1122874,290.30000000,293.30000000,284.70000000,286.70000000,315734.80800000,91136079.96300000,212121
2022-10-28,20295.11000000,20750.00000000,20000.09000000,20591.84000000,287039.94569000,5849603405.68257480,6638096,1514.04000000,1574.90000000,1479.82000000,1554.41000000,858954.44250000,1309517416.24114100,999855,286.80000000,301.10000000,285.70000000,297.90000000,416648.24300000,122109397.96910000,231909
