Open_time,Open_BTCUSDT,High_BTCUSDT,Low_BTCUSDT,Close_BTCUSDT,Volume_BTCUSDT,Quote_asset_volume_BTCUSDT,Number_of_trades_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT
2024-04-04,65963.27000000,69309.91000000,65064.52000000,68487.79000000,41510.48453000,2795469450.57238580,2000945,3310.83000000,3443.93000000,3250.92000000,3327.40000000,356338.57160000,1187792289.21437100,965695,561.60000000,597.60000000,560.80000000,585.50000000,879640.68000000,513029443.18140000,573215
2024-04-05,68487.80000000,68756.67000000,65952.56000000,67820.62000000,37915.23073000,2555458935.23600890,1901980,3327.39000000,3350.00000000,3210.00000000,3317.85000000,344556.79830000,1132252495.88912400,854139,585.40000000,591.50000000,564.40000000,577.80000000,634206.61900000,367049671.06990000,487996
2024-04-06,67820.63000000,69692.00000000,67447.83000000,68896.00000000,20134.28919000,1373131967.76481860,1171460,3317.85000000,3398.42000000,3306.68000000,3351.59000000,183312.21250000,612681489.14895400,549985,577.80000000,591.30000000,575.10000000,585.40000000,226975.99600000,132278897.61390000,224088
2024-04-07,68896.00000000,70326.29000000,68824.00000000,69360.39000000,21534.74433000,1496213373.18557760,1269048,3351.59000000,3459.94000000,3344.08000000,3454.20000000,210459.07520000,715174110.57383500,748530,585.50000000,591.10000000,578.00000000,583.90000000,263849.21600000,154585203.35970000,251758
2024-04-08,69360.38000000,72797.99000000,69043.24000000,71620.00000000,45723.87624000,3270853309.66294220,2037025,3454.20000000,3730.71000000,3406.36000000,3694.61000000,496841.35320000,1787240600.80865700,1333378,583.80000000,601.10000000,577.70000000,586.40000000,483568.31200000,285425656.26930000,439330
2024-04-09,71620.00000000,71758.19000000,68210.00000000,69146.00000000,39293.90242000,2749007421.64210750,1804157,3694.61000000,3727.34000000,3450.46000000,3506.39000000,457592.25200000,1643610851.75092000,1046479,586.30000000,590.30000000,571.20000000,580.50000000,596275.79200000,345991219.25870000,482272
2024-04-10,69146.00000000,71172.08000000,67518.00000000,70631.08000000,42006.02377000,2901564970.81580420,1852170,3506.40000000,3562.95000000,3411.82000000,3545.64000000,389404.90550000,1361401195.43178500,915957,580.40000000,610.60000000,573.40000000,609.70000000,816050.70000000,483100690.56720000,590395
2024-04-11,70631.08000000,71305.89000000,69567.21000000,70006.23000000,31917.25595000,2247473274.61625790,1658995,3545.64000000,3618.30000000,3474.52000000,3502.52000000,338139.55340000,1197654094.44620700,890107,609.70000000,618.40000000,592.00000000,604.60000000,579678.19400000,350892798.40080000,473253
2024-04-12,70006.22000000,71227.46000000,65086.86000000,67116.52000000,56072.86229000,3843551585.32127470,2496617,3502.52000000,3552.40000000,3100.00000000,3237.43000000,697327.11740000,2328197177.42049500,1423600,604.60000000,634.50000000,571.00000000,595.60000000,1517722.65800000,922093314.93890000,1060352
2024-04-13,67116.52000000,67929.00000000,60660.57000000,63924.51000000,71395.22019000,4614468627.80904480,3341340,3237.42000000,3301.90000000,2852.00000000,3007.01000000,994971.23540000,3066250202.83582600,2037632,595.60000000,600.20000000,508.00000000,553.10000000,1761628.47300000,988296299.56080000,1267107
2024-04-14,63924.52000000,65840.00000000,62134.00000000,65661.84000000,61599.17818000,3946124834.69703540,2657953,3007.01000000,3174.23000000,2906.73000000,3155.11000000,737580.46660000,2244354713.13561600,1680666,553.00000000,576.00000000,536.10000000,566.40000000,965488.00300000,533164946.82690000,692805
2024-04-15,65661.85000000,66867.07000000,62274.40000000,63419.99000000,52389.53069000,3398072231.56122360,2539048,3155.11000000,3277.85000000,3023.19000000,3101.99000000,605430.88630000,1911310147.23066300,1540774,566.40000000,585.50000000,544.70000000,552.70000000,698443.30300000,395592622.75260000,596403
2024-04-16,63419.99000000,64365.00000000,61600.00000000,63793.39000000,53435.29331000,3355338198.44691320,2604354,3102.00000000,3128.01000000,2986.00000000,3084.22000000,526113.85500000,1610290812.17309500,1461779,552.70000000,554.20000000,522.80000000,537.60000000,623668.81300000,336470058.89080000,452185
2024-04-17,63793.40000000,64499.00000000,59678.16000000,61277.37000000,50610.54509000,3128625247.47385340,2458327,3084.21000000,3123.75000000,2914.47000000,2985.41000000,491897.56610000,1483253378.35815800,1348404,537.50000000,547.90000000,512.60000000,534.10000000,657909.35800000,350644262.60270000,464395
2024-04-18,61277.38000000,64117.09000000,60803.35000000,63470.08000000,43601.60918000,2726741448.88680220,2142511,2985.41000000,3094.40000000,2950.98000000,3064.40000000,389060.71330000,1177977125.35813900,1168254,534.00000000,555.90000000,527.00000000,552.10000000,589697.29600000,322107047.89270000,470350
2024-04-19,63470.09000000,65450.00000000,59600.01000000,63818.01000000,69774.30271000,4419893235.18328730,2828284,3064.40000000,3128.89000000,2865.18000000,3056.46000000,607850.40190000,1843119282.76954900,1465901,552.00000000,564.30000000,524.00000000,554.00000000,545504.18300000,299560802.64020000,367418
